"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
7.720342929E1,-2.068733454E0,2.651891708E-1,-7.323025465E-1
7.720593175E1,-2.284600258E0,1.502819061E-1,-6.317185163E-1
7.720843428E1,-2.287513256E0,1.243076324E-1,-6.418673992E-1
7.721093675E1,-2.295099974E0,8.828639984E-2,-6.228829622E-1
7.721343944E1,-2.424267054E0,5.698871613E-2,-5.680310726E-1
7.721594198E1,-2.355068207E0,-7.820034027E-2,-5.621789694E-1
7.721844442E1,-2.122152328E0,-1.919860840E-1,-4.504477978E-1
7.722094711E1,-1.704226971E0,-2.429265976E-1,-3.145793676E-1
7.722344957E1,-1.285721302E0,-2.440547943E-1,-2.397098541E-1
7.722595211E1,-8.087754250E-1,-2.959709167E-1,-2.645484209E-1
7.722845459E1,-5.338253975E-1,-3.129205704E-1,-1.734983921E-1
7.723095728E1,-3.857750893E-1,-2.218704224E-1,-2.244830132E-2
7.723345982E1,-2.103960514E-1,-2.632312775E-1,9.932017326E-2
7.723596228E1,-6.208944321E-2,-3.313236237E-1,2.063426971E-1
7.723846500E1,6.620430946E-2,-4.716005325E-1,3.176050186E-1
7.724096746E1,2.768547535E-1,-6.889238358E-1,4.043693542E-1
7.724347000E1,4.556245804E-1,-8.763046265E-1,3.519861698E-1
7.724597246E1,5.717442036E-1,-8.885393143E-1,3.997218609E-1
7.724847513E1,6.751880646E-1,-9.027280807E-1,3.919742107E-1
7.725097760E1,8.414256573E-1,-9.372549057E-1,3.509862423E-1
7.725348013E1,9.011392593E-1,-8.969659805E-1,2.522785664E-1
7.725598260E1,9.514381886E-1,-8.040008545E-1,2.165048122E-1
7.725848528E1,9.281537533E-1,-7.336988449E-1,1.635725498E-1
7.726098782E1,1.096174240E0,-6.137914658E-1,9.562969208E-4
7.726349029E1,1.132335424E0,-5.273694992E-1,-5.769610405E-2
7.726599298E1,1.116212606E0,-4.267005920E-1,-1.781170368E-1
7.726849545E1,1.149026394E0,-3.606004715E-1,-2.013907433E-1
7.727099799E1,1.274531126E0,-4.428987503E-1,-1.488766670E-1
7.727350068E1,1.403945208E0,-4.588727951E-1,-2.702511549E-1
7.727600314E1,1.498490095E0,-4.153375626E-1,-3.302772045E-1
7.727850560E1,1.662991047E0,-4.646120071E-1,-3.825980425E-1
7.728100814E1,1.663530588E0,-3.639078140E-1,-4.686875343E-1
7.728351083E1,1.581873655E0,-3.012113571E-1,-5.442624092E-1
7.728601330E1,1.536071301E0,-2.625627518E-1,-5.382592678E-1
7.728851583E1,1.479620457E0,-2.574138641E-1,-4.311096668E-1
7.729101852E1,1.451995134E0,-3.371992111E-1,-3.284821510E-1
7.729352098E1,1.629574776E0,-3.831138611E-1,-2.598385811E-1
7.729602352E1,1.757131100E0,-3.677377701E-1,-8.408141136E-2
7.729852598E1,1.745340347E0,-4.936809540E-1,1.043276787E-1
7.730102862E1,1.693458557E0,-6.056213379E-1,1.680388451E-1
7.730353109E1,1.578332901E0,-5.958147049E-1,1.574945450E-1
7.730603362E1,1.479979515E0,-6.799907684E-1,1.049261093E-1
7.730853609E1,1.334784508E0,-7.734756470E-1,7.891249657E-2
7.731103877E1,1.083685398E0,-8.120422363E-1,1.197621822E-1
7.731354124E1,8.906757832E-1,-8.762197495E-1,1.893575191E-1
7.731604377E1,6.673583984E-1,-9.516487122E-1,1.792001724E-1
7.731854647E1,4.646430016E-1,-9.803581238E-1,1.729681492E-1
7.732104892E1,2.641627789E-1,-9.691505432E-1,1.707847118E-1
7.732355146E1,1.107468605E-1,-9.820365906E-1,2.204959393E-1
7.732605393E1,8.037900925E-2,-1.035893440E0,3.357975483E-1
7.732855662E1,6.931781769E-3,-1.065863609E0,4.790611267E-1
7.733105910E1,2.943897247E-2,-1.118955612E0,6.937465668E-1
7.733356164E1,4.365587234E-2,-1.111042976E0,8.238942623E-1
7.733606410E1,-1.312923431E-2,-1.069176674E0,8.337242603E-1
7.733856679E1,2.187633514E-2,-1.022436142E0,8.985035419E-1
7.734106933E1,1.660985947E-1,-1.082131386E0,9.024574757E-1
7.734357181E1,2.222189903E-1,-1.036770821E0,8.984930515E-1
7.734607450E1,2.611222267E-1,-9.681291580E-1,9.295856953E-1
7.734857696E1,2.908070087E-1,-9.244480133E-1,9.749188423E-1
7.735107950E1,3.797972202E-1,-8.366508484E-1,1.052361727E0
7.735358199E1,4.853796959E-1,-7.999410629E-1,1.069304228E0
7.735608468E1,5.217852592E-1,-8.630695343E-1,9.810571671E-1
7.735858715E1,6.017611027E-1,-9.029579163E-1,8.480098248E-1
7.736108968E1,5.554852486E-1,-8.479309082E-1,8.267414570E-1
7.736359237E1,4.186832905E-1,-6.844348907E-1,1.321027756E0
7.736609483E1,2.820482254E-1,-7.530078888E-1,1.332867861E0
7.736859737E1,4.182529449E-2,-8.499708176E-1,9.366815090E-1
7.737109983E1,-3.595838547E-1,-8.009004593E-1,9.129114151E-1
7.737360252E1,-6.711854935E-1,-7.203168869E-1,8.932206631E-1
7.737610496E1,-8.695168495E-1,-5.571908951E-1,8.334577084E-1
7.737860750E1,-1.008670330E0,-4.008045197E-1,6.536266804E-1
7.738111019E1,-9.437375069E-1,-2.008857727E-1,4.929106236E-1
7.738361266E1,-7.888078690E-1,-3.052711487E-2,4.893627167E-1
7.738611520E1,-4.291257858E-1,8.924102783E-2,4.690685272E-1
7.738861766E1,-1.296525002E-1,1.124668121E-1,3.868396282E-1
7.739112035E1,1.831398010E-1,1.094360352E-1,2.178108692E-1
7.739362281E1,4.814040661E-1,6.448745728E-2,7.609629631E-2
7.739612534E1,7.804460526E-1,1.135663986E-1,-8.621215820E-3
7.739862780E1,8.909418583E-1,2.636480331E-1,-1.357498169E-1
7.740113050E1,8.700060844E-1,3.693037033E-1,-2.967140675E-1
7.740363304E1,7.768738270E-1,4.452438354E-1,-3.882555962E-1
7.740613550E1,6.548578739E-1,5.732564926E-1,-5.860050917E-1
7.740863817E1,4.849216938E-1,6.083493233E-1,-6.093214750E-1
7.741114064E1,3.090541363E-1,5.985503197E-1,-5.821827650E-1
7.741364317E1,1.011271477E-1,6.539330482E-1,-6.102811098E-1
7.741614564E1,-9.908962250E-2,7.250585556E-1,-6.591682434E-1
7.741864833E1,-2.409224510E-1,8.290810585E-1,-7.569055557E-1
7.742115080E1,-3.177475929E-1,8.625612259E-1,-8.119875193E-1
7.742365333E1,-3.711862564E-1,8.786730766E-1,-9.430065155E-1
7.742615580E1,-3.954420090E-1,8.817167282E-1,-1.076422691E0
7.742865848E1,-4.979143143E-1,7.469897270E-1,-1.159420967E0
7.743116095E1,-7.020516396E-1,6.272335052E-1,-1.273914456E0
7.743366349E1,-1.001336098E0,6.448225975E-1,-1.348055840E0
7.743616618E1,-1.313069820E0,6.901826859E-1,-1.288996577E0
7.743866865E1,-1.561042309E0,6.371130943E-1,-1.162833214E0
7.744117117E1,-1.813868999E0,6.237974167E-1,-1.069915652E0
7.744367363E1,-2.012001991E0,6.597342491E-1,-1.056922078E0
7.744617632E1,-2.085212231E0,6.283044815E-1,-1.062140346E0
7.744867879E1,-2.115152359E0,5.293731689E-1,-9.662642479E-1
7.745118132E1,-2.087075233E0,4.286231995E-1,-7.829854488E-1
7.745368403E1,-1.984688759E0,3.490953445E-1,-5.634320974E-1
7.745618649E1,-1.820733070E0,3.362445831E-1,-4.737982750E-1
7.745868903E1,-1.620047092E0,3.401565552E-1,-4.170713425E-1
7.746119149E1,-1.504587173E0,3.278484344E-1,-2.541084290E-1
7.746369418E1,-1.397190571E0,3.313446045E-1,-8.916449547E-2
7.746619665E1,-1.198136806E0,2.728757858E-1,-5.452561378E-2
7.746869919E1,-8.499817848E-1,2.761201859E-1,9.303331375E-3
7.747120188E1,-5.068674088E-1,2.947397232E-1,1.158325672E-1
7.747370434E1,-2.388591766E-1,3.280143738E-1,2.561340332E-1
7.747620691E1,3.336381912E-2,3.278083801E-1,3.824479580E-1
7.747870938E1,2.181284428E-1,3.130617142E-1,3.379728794E-1
7.748121207E1,3.171477318E-1,3.199815750E-1,1.685206890E-1
7.748371453E1,3.190267086E-1,2.921009064E-1,5.865168571E-2
7.748621707E1,3.172991276E-1,2.154941559E-1,-6.649661064E-2
7.748871953E1,3.167397976E-1,7.255172729E-2,-9.137368202E-2
7.749122222E1,2.895951271E-1,1.899623871E-2,-4.917597771E-2
7.749372476E1,2.153413296E-1,-9.578227997E-2,4.062080383E-2
7.749622726E1,-1.680850983E-2,-1.979293823E-1,9.021043777E-2
7.749872995E1,-3.277893066E-1,-2.477006912E-1,1.011848450E-2
7.750123241E1,-7.539849281E-1,-1.808557510E-1,-7.083749771E-2
7.750373495E1,-1.086116314E0,-7.682800293E-2,-6.445479393E-2
7.750623737E1,-1.297578812E0,3.664875031E-2,7.479429245E-2
7.750874006E1,-1.368938923E0,8.722686768E-2,1.966619492E-1
7.751124252E1,-1.308099747E0,6.769180298E-2,1.735935211E-1
7.751374506E1,-1.162835598E0,2.588558197E-2,1.074454784E-1
7.751624752E1,-9.658832550E-1,-7.483673096E-2,5.307459831E-2
7.751875018E1,-6.443147659E-1,-1.343221664E-1,-4.206204414E-2
7.752125272E1,-3.018770218E-1,-2.060461044E-1,-2.411251068E-1
7.752375518E1,-5.121088028E-2,-1.554965973E-1,-4.213583469E-1
7.752625788E1,4.278421402E-2,-7.269954681E-2,-4.595398903E-1
7.752876031E1,4.598999023E-2,-2.882575989E-2,-5.096217394E-1
7.753126285E1,8.193922043E-2,-3.080368042E-3,-4.762171507E-1
7.753376531E1,1.236672401E-1,5.648612976E-2,-3.368945122E-1
7.753626801E1,1.454215050E-1,1.127595901E-1,-1.877009869E-1
7.753877047E1,1.962242126E-1,1.447343826E-1,-8.685255051E-2
7.754127301E1,4.055161476E-1,1.353931427E-1,2.250647545E-2
7.754377570E1,7.287697792E-1,1.162300110E-1,8.474087715E-2
7.754627816E1,9.291951656E-1,-5.619335175E-2,4.931688309E-2
7.754878070E1,1.088100195E0,-1.675443649E-1,1.084609032E-1
7.755128318E1,1.117889166E0,-1.705322266E-1,5.088162422E-2
7.755378588E1,9.862773418E-1,-2.835493088E-1,6.182050705E-2
7.755628834E1,8.857486248E-1,-3.636970520E-1,6.945776939E-2
7.755879088E1,8.772451878E-1,-3.027381897E-1,8.359599113E-2
7.756129357E1,9.199452400E-1,-2.375154495E-1,1.632614136E-1
7.756379602E1,9.933090210E-1,-1.080284119E-1,1.931438446E-1
7.756629856E1,1.146975040E0,5.981922150E-2,2.523224354E-1
7.756880102E1,1.341249704E0,1.139764786E-1,2.928440571E-1
7.757130371E1,1.480499983E0,-5.501365662E-2,3.556854725E-1
7.757380618E1,1.704436064E0,-3.105611801E-1,5.064444542E-1
7.757630872E1,1.884244204E0,-5.114202499E-1,6.043319702E-1
7.757881118E1,1.944003344E0,-7.153787613E-1,6.250820160E-1
7.758131387E1,1.879909277E0,-8.411273956E-1,5.184290409E-1
7.758381639E1,1.764244556E0,-7.796173096E-1,4.468622208E-1
7.758631885E1,1.545690298E0,-6.068506241E-1,5.245485306E-1
7.758882154E1,1.268504858E0,-4.322996140E-1,4.935703278E-1
7.759132401E1,1.093994856E0,-2.926025391E-1,3.265931606E-1
7.759382654E1,1.052709103E0,-1.983699799E-1,2.677865028E-1
7.759632900E1,1.056561708E0,-1.933841705E-1,2.690868378E-1
7.759883169E1,1.041484833E0,-3.151617050E-1,2.425491810E-1
7.760133416E1,1.056385994E0,-4.812021255E-1,2.184672356E-1
7.760383669E1,1.108545065E0,-6.409816742E-1,2.202248573E-1
7.760633916E1,1.115241528E0,-7.313003540E-1,1.700956821E-1
7.760884182E1,9.493680000E-1,-7.256784439E-1,4.883527756E-3
7.761134436E1,7.076094151E-1,-8.126296997E-1,-1.295495033E-2
7.761384682E1,3.683397770E-1,-9.655599594E-1,6.947684288E-2
7.761634951E1,-5.638480186E-2,-1.112906456E0,1.751513481E-1
7.761885198E1,-4.372828007E-1,-1.189241409E0,7.305455208E-2
7.762135452E1,-7.788627148E-1,-1.244215012E0,3.524541855E-3
7.762385698E1,-1.071947336E0,-1.167299271E0,-8.160901070E-2
7.762635967E1,-1.204434395E0,-1.116565704E0,-2.049095631E-1
7.762886214E1,-1.308543921E0,-1.030053139E0,-2.740552425E-1
7.763136467E1,-1.420305490E0,-1.025754929E0,-3.451635838E-1
7.763386736E1,-1.417573214E0,-1.030619621E0,-3.463916779E-1
7.763636983E1,-1.517376900E0,-1.002543449E0,-3.574242592E-1
7.763887236E1,-1.724813223E0,-1.072731972E0,-3.854091167E-1
7.764137483E1,-1.923716545E0,-1.028240204E0,-5.252863169E-1
7.764387752E1,-2.094234467E0,-1.064882278E0,-3.476321697E-1
7.764638006E1,-2.211181641E0,-1.125780106E0,-3.061983585E-1
7.764888252E1,-2.250828266E0,-1.092053413E0,-1.980707645E-1
7.765138522E1,-2.264136553E0,-1.151575089E0,-1.144459248E-1
7.765388766E1,-2.444065332E0,-1.177481651E0,-8.231353760E-2
7.765639020E1,-2.739949703E0,-1.278210640E0,-9.819293022E-2
7.765889267E1,-3.027200937E0,-1.474939346E0,1.223008633E-1
7.766139536E1,-3.312036514E0,-1.724710464E0,2.207672596E-1
7.766389781E1,-3.301945210E0,-1.554019928E0,2.467648983E-1
7.766640035E1,-3.251842260E0,-1.419117928E0,3.977887630E-1
7.766890304E1,-3.673073530E0,-1.608629227E0,5.730011463E-1
7.767140551E1,-3.779361010E0,-1.537840843E0,1.746194363E-1
7.767390802E1,-3.709175348E0,-1.303640366E0,3.043589592E-1
7.767641048E1,-3.709373713E0,-1.415912628E0,7.443318367E-1
7.767891317E1,-3.484641552E0,-1.428726196E0,6.432738304E-1
7.768141564E1,-3.110918760E0,-1.319801331E0,7.660734653E-1
7.768391818E1,-2.682998657E0,-1.317602158E0,5.214247704E-1
7.768642064E1,-2.256725788E0,-1.260377884E0,7.407956123E-1
7.768892334E1,-2.082501650E0,-1.263335228E0,1.445744514E0
7.769142580E1,-2.458876371E0,-1.734717369E0,2.122826815E0
7.769392837E1,-3.253687382E0,-1.922839165E0,3.011188269E0
7.769643083E1,-2.922336340E0,-7.481565475E-1,3.517186642E0
7.769893352E1,-1.416447878E0,6.702022552E-1,2.821083784E0
7.770143599E1,2.986519337E-1,9.723300934E-1,2.219503880E0
7.770393877E1,1.843687296E0,5.601444244E-1,2.009630442E0
7.770644124E1,3.085007906E0,3.609848022E-2,1.996779442E0
7.770894370E1,3.907279253E0,-3.971910477E-1,2.071890831E0
7.771144624E1,4.593335152E0,-3.721971512E-1,1.977897644E0
7.771394869E1,4.936657906E0,-2.157211304E-3,1.513944626E0
7.771645138E1,4.874517918E0,2.887802124E-1,1.126278877E0
7.771895385E1,4.671131611E0,6.480250359E-1,8.786916733E-1
7.772145638E1,4.139207840E0,7.948598862E-1,7.574810982E-1
7.772395908E1,4.389256477E0,1.160718441E0,4.953379631E-1
7.772646163E1,4.828995705E0,1.511376381E0,-4.595017433E-2
7.772896409E1,5.153796196E0,1.574148178E0,-6.158652306E-1
7.773146678E1,5.320888519E0,1.374472618E0,-1.015929818E0
7.773396924E1,5.279253483E0,9.808816910E-1,-1.381078720E0
7.773647178E1,4.941760063E0,5.719842911E-1,-1.719134569E0
7.773897422E1,4.461595535E0,1.974515915E-1,-2.089020967E0
7.774147691E1,3.897625446E0,-4.441642761E-2,-2.427338123E0
7.774397938E1,3.292391777E0,3.119277954E-2,-3.285593271E0
7.774648191E1,2.769157410E0,4.355897903E-1,-4.476565361E0
7.774898437E1,2.367357254E0,7.936930656E-1,-5.248744011E0
7.775148706E1,2.117752552E0,7.416920662E-1,-5.585546494E0
7.775398952E1,1.940357327E0,4.523983002E-1,-5.532889366E0
7.775649206E1,1.581464529E0,2.931499481E-1,-5.113212585E0
7.775899476E1,1.036534309E0,2.374439240E-1,-4.631282806E0
7.776149723E1,4.364192486E-1,3.137598038E-1,-4.412661552E0
7.776399976E1,-3.534483910E-2,4.681177139E-1,-4.158441067E0
7.776650223E1,-6.551206112E-1,6.278018951E-1,-3.925436974E0
7.776900492E1,-1.259219646E0,6.977400780E-1,-3.622145891E0
7.777150736E1,-1.772082806E0,7.445406914E-1,-3.357578278E0
7.777400990E1,-2.389775991E0,8.018479347E-1,-3.095387220E0
7.777651236E1,-2.763176918E0,5.895876884E-1,-2.652466536E0
7.777901505E1,-2.992768049E0,4.124193192E-1,-2.160211086E0
7.778151752E1,-3.169702053E0,2.642765045E-1,-1.406870842E0
7.778402010E1,-3.314273119E0,2.921466827E-1,-6.159760952E-1
7.778652256E1,-3.272594452E0,2.718610764E-1,-1.142344475E-1
7.778902533E1,-3.276154280E0,1.644725800E-1,3.148188591E-1
7.779152779E1,-3.235853672E0,2.550754547E-1,8.350939751E-1
7.779403050E1,-3.204114199E0,3.574028015E-1,1.417160511E0
7.779653297E1,-3.067420244E0,4.743757248E-1,1.894703150E0
7.779903550E1,-2.812795877E0,5.956630707E-1,2.321983814E0
7.780153797E1,-2.653607845E0,6.971988678E-1,2.689318419E0
7.780404064E1,-2.425930262E0,6.402702332E-1,2.949431658E0
7.780654311E1,-2.085942745E0,5.178117752E-1,3.141704082E0
7.780904564E1,-1.884756327E0,4.210538864E-1,3.302193403E0
7.781154811E1,-1.826052189E0,3.528022766E-1,3.279855728E0
7.781405079E1,-1.791935444E0,2.890644073E-1,3.254701614E0
7.781655333E1,-1.749377012E0,2.846975327E-1,3.247342587E0
7.781905579E1,-1.616147995E0,3.131046295E-1,3.160680294E0
7.782155848E1,-1.580981493E0,4.155664444E-1,3.028649807E0
7.782406096E1,-1.576060295E0,5.256681442E-1,2.796848297E0
7.782656349E1,-1.674160004E0,5.687179565E-1,2.518748283E0
7.782906596E1,-1.781799316E0,5.120515823E-1,2.263531923E0
7.783156865E1,-1.856536150E0,4.178314209E-1,2.059139729E0
7.783407113E1,-1.937659502E0,4.432344437E-1,1.735346556E0
7.783657366E1,-1.940419197E0,4.792957306E-1,1.457598925E0
7.783907612E1,-1.860033989E0,4.595394135E-1,1.220536470E0
7.784157882E1,-1.736595392E0,4.561624527E-1,1.075504303E0
7.784408129E1,-1.609413624E0,4.452571869E-1,9.018363953E-1
7.784658383E1,-1.476092577E0,4.425477982E-1,6.785404682E-1
7.784908652E1,-1.336938381E0,4.027452469E-1,4.926538467E-1
7.785158898E1,-1.228938580E0,3.757457733E-1,3.107037544E-1
7.785409152E1,-1.104562521E0,4.082098007E-1,9.395623207E-2
7.785659399E1,-9.727513790E-1,4.182586670E-1,-1.713085175E-1
7.785909668E1,-8.035607338E-1,4.280061722E-1,-3.277590275E-1
7.786159914E1,-6.835603714E-1,4.400062561E-1,-5.448091030E-1
7.786410168E1,-5.856103897E-1,4.970064163E-1,-7.318590879E-1
7.786660436E1,-4.705605507E-1,5.621061325E-1,-7.537591457E-1
7.786910682E1,-4.126605988E-1,6.221065521E-1,-6.358591318E-1
7.787160928E1,-3.594141006E-1,6.583156586E-1,-5.021309853E-1
7.787411182E1,-3.346929550E-1,6.733508110E-1,-4.267947674E-1
7.787661451E1,-3.354005814E-1,6.931185722E-1,-3.812446594E-1
7.787911704E1,-3.393597603E-1,7.340612411E-1,-4.048770666E-1
7.788161950E1,-2.959895134E-1,7.731266022E-1,-4.123709202E-1
7.788412220E1,-1.689457893E-1,7.964549065E-1,-2.829527855E-1
7.788662466E1,-7.294559479E-2,8.155050278E-1,-2.538528442E-1
7.788912720E1,3.205442429E-2,7.675051689E-1,-2.538528442E-1
7.789162966E1,9.049201012E-2,8.565855026E-1,-2.224509716E-1
7.789413235E1,2.249972820E-1,8.594007492E-1,-2.218091488E-1
7.789663482E1,2.918663025E-1,6.385736465E-1,-4.781413078E-2
7.789913734E1,3.048834801E-1,4.382486343E-1,1.434526443E-1
7.790163980E1,2.861847878E-1,3.341102600E-1,3.441710472E-1
7.790414249E1,2.143621445E-1,3.196878433E-1,5.685977936E-1
7.790664503E1,4.090166092E-2,4.823102951E-1,8.117318153E-1
7.790914752E1,-7.147836685E-2,6.272544861E-1,9.894251823E-1
7.791165021E1,-3.051033020E-1,6.164164543E-1,1.111558437E0
7.791415268E1,-4.827594757E-1,5.973377228E-1,1.292043686E0
7.791665521E1,-6.646704674E-1,6.017341614E-1,1.429273367E0
7.791915767E1,-8.671240807E-1,5.442638397E-1,1.582910538E0
7.792166036E1,-1.035536766E0,4.667053223E-1,1.685271978E0
7.792416283E1,-1.134121418E0,4.817104340E-1,1.587246180E0
7.792666536E1,-1.257932663E0,4.201421738E-1,1.441665888E0
7.792916782E1,-1.358273983E0,3.755807877E-1,1.341548681E0
7.793167051E1,-1.449621201E0,3.050584793E-1,1.225572824E0
7.793417305E1,-1.474184513E0,1.864891052E-1,1.084548473E0
7.793667551E1,-1.503386497E0,1.363363266E-1,8.775680065E-1
7.793917823E1,-1.515214920E0,1.682682037E-1,6.876862049E-1
7.794168070E1,-1.548065186E0,1.533508301E-1,4.832489491E-1
7.794418323E1,-1.544631004E0,1.427497864E-1,3.215777874E-1
7.794668570E1,-1.446593285E0,1.189842224E-1,2.191123962E-1
7.794918837E1,-1.294076920E0,3.256225586E-2,2.258994579E-1
7.795169084E1,-1.106642246E0,-6.408882141E-2,2.228989601E-1
7.795419337E1,-9.536423683E-1,-1.740388870E-1,6.989884377E-2
7.795669584E1,-8.520107269E-1,-3.129119873E-1,-1.026365757E-1
7.795919852E1,-8.197054863E-1,-4.262590408E-1,-2.374720573E-1
7.796170098E1,-8.200373650E-1,-4.487075806E-1,-3.187885284E-1
7.796420352E1,-8.869991302E-1,-4.110422134E-1,-4.252953529E-1
7.796670621E1,-9.051694870E-1,-3.464546204E-1,-4.548556805E-1
7.796920869E1,-8.496122360E-1,-2.571029663E-1,-4.092977047E-1
7.797171123E1,-7.326812744E-1,-1.926736832E-1,-2.673623562E-1
7.797421369E1,-6.056823730E-1,-1.383323669E-1,-5.541801453E-2
7.797671638E1,-4.901051521E-1,-1.122274399E-1,1.403386593E-1
7.797921888E1,-3.595705032E-1,-9.673500061E-2,3.523156643E-1
7.798172141E1,-2.091989517E-1,-6.491661072E-3,5.000154972E-1
7.798422411E1,-6.512641907E-3,1.353263855E-1,5.880913734E-1
7.798672657E1,2.225093842E-1,2.044601440E-1,6.654226780E-1
7.798922910E1,4.927628040E-1,2.717685699E-1,8.110015392E-1
7.799173157E1,6.509408951E-1,3.045682907E-1,8.997364044E-1
7.799423426E1,7.134850025E-1,2.694349289E-1,9.948501587E-1
7.799673680E1,8.104548454E-1,2.224416733E-1,1.071197033E0
7.799923928E1,7.920641899E-1,1.896133423E-1,1.036181927E0
7.800174197E1,7.535927296E-1,4.726314545E-2,9.390070438E-1
7.800424443E1,6.106538773E-1,-1.035108566E-1,8.689100742E-1
7.800674696E1,4.031295776E-1,-1.986703873E-1,7.479054928E-1
7.800924943E1,1.828308105E-1,-2.515401840E-1,5.554907322E-1
7.801175212E1,3.342628479E-4,-5.043888092E-2,1.999650002E-1
7.801425458E1,-1.530547142E-1,9.726333618E-2,-1.998376846E-1
7.801675712E1,-1.648988724E-1,9.935188293E-2,-3.921804428E-1
7.801925959E1,-1.491823196E-1,5.495643616E-2,-6.869237423E-1
7.802176228E1,-6.579399109E-3,-1.161479950E-2,-8.623709679E-1
7.802426482E1,2.029533386E-1,-7.937526703E-2,-9.950531721E-1
7.802676728E1,3.879113197E-1,-4.279708862E-2,-1.014763474E0
7.802926998E1,6.209509373E-1,-3.557968140E-2,-9.148439169E-1
7.803177245E1,9.056754112E-1,-1.038265228E-2,-9.495513439E-1
7.803427498E1,1.177563190E0,-4.035949707E-3,-7.295961380E-1
7.803677745E1,1.445671558E0,1.495456696E-2,-6.241009235E-1
7.803928014E1,1.646439552E0,-2.614307404E-2,-6.131780148E-1
7.804178260E1,1.740727663E0,-9.945678711E-2,-5.788705349E-1
7.804428514E1,1.716468573E0,-1.337604523E-1,-6.161007881E-1
7.804678760E1,1.579252481E0,-1.223001480E-1,-6.925272942E-1
7.804929030E1,1.399334669E0,-5.931854248E-2,-8.092836142E-1
7.805179276E1,1.209996700E0,-1.461410522E-2,-9.318761826E-1
7.805429530E1,1.073474884E0,-2.649116516E-2,-8.758603334E-1
7.805679799E1,9.285356998E-1,-1.485071182E-1,-6.639946699E-1
7.805930047E1,5.926511288E-1,-2.493343353E-1,-4.404428005E-1
7.806180301E1,4.459667206E-2,-3.437662125E-1,-2.951664925E-1
7.806430547E1,-4.795246124E-1,-3.943357468E-1,-2.094743252E-1
7.806680816E1,-8.741359711E-1,-3.853082657E-1,-1.765227318E-2
7.806931071E1,-9.904937744E-1,-3.657512665E-1,1.726844311E-1
7.807181317E1,-1.080266953E0,-3.044519424E-1,2.047986984E-1
7.807431586E1,-1.190439224E0,-2.446823120E-1,2.483725548E-1
7.807681832E1,-1.470893860E0,-3.226757050E-1,3.319537640E-1
7.807932082E1,-1.772843838E0,-4.705762863E-1,4.588537216E-1
7.808182328E1,-2.009696007E0,-4.924173355E-1,6.863963604E-1
7.808432598E1,-2.089941978E0,-4.457960129E-1,8.263576031E-1
7.808682852E1,-2.014381886E0,-3.715505600E-1,9.077138901E-1
7.808933098E1,-1.846340656E0,-1.845254898E-1,9.491794109E-1
7.809183368E1,-1.534901142E0,-7.427215576E-3,7.855253220E-1
7.809433614E1,-1.112121582E0,4.163169861E-2,6.785068512E-1
7.809683868E1,-6.371178627E-1,8.886241913E-2,5.498466492E-1
7.809934115E1,-1.230211258E-1,7.497978210E-2,4.302904606E-1
7.810184382E1,2.966094017E-1,8.517837524E-2,3.877112865E-1
7.810434629E1,6.318860054E-1,1.826496124E-1,3.794550896E-1
7.810684882E1,8.771269321E-1,2.252626419E-1,3.368453979E-1
7.810935129E1,1.081126928E0,2.762632370E-1,3.347454071E-1
7.811185395E1,1.215890646E0,2.945899963E-1,1.857848167E-1
7.811435641E1,1.220582962E0,1.545448303E-1,1.832470894E-1
7.811685895E1,1.179482937E0,9.454441071E-2,2.141470909E-1
7.811936164E1,1.044665813E0,-4.239082336E-3,1.608364582E-1
7.812186408E1,8.394339085E-1,5.732631683E-2,1.432194710E-1
7.812436662E1,6.168510914E-1,1.854505539E-1,-4.539489746E-4
7.812686908E1,3.637175560E-1,3.265771866E-1,-7.704496384E-3
7.812937177E1,9.611320496E-2,4.084153175E-1,-1.327805519E-1
7.813187423E1,-1.251783371E-1,4.049534798E-1,-2.597782612E-1
7.813437677E1,-3.561139107E-1,3.165693283E-1,-3.668730259E-1
7.813687923E1,-5.297293663E-1,2.478914261E-1,-4.136333466E-1
7.813938192E1,-7.508034706E-1,2.046422958E-1,-5.011203289E-1
7.814188444E1,-8.622932434E-1,2.066497803E-1,-6.500949860E-1
7.814438690E1,-9.349603653E-1,3.608074188E-1,-8.633723259E-1
7.814688959E1,-8.269605637E-1,6.558575630E-1,-9.752724171E-1
7.814939206E1,-6.992707253E-1,8.191680908E-1,-1.001100540E0
7.815189458E1,-5.247173309E-1,9.625663757E-1,-9.271838665E-1
7.815439727E1,-3.896031380E-1,1.060990334E0,-8.205122948E-1
7.815689973E1,-2.655916214E-1,1.247050285E0,-7.302732468E-1
7.815940224E1,-9.294509888E-2,1.316704273E0,-5.982747078E-1
7.816190470E1,4.767990112E-2,1.145664692E0,-3.087074757E-1
7.816440739E1,8.148384094E-2,9.699697495E-1,-4.342722893E-2
7.816690986E1,1.500606537E-3,8.681950569E-1,1.267421246E-1
7.816941239E1,-3.027224541E-1,7.736663818E-1,2.063760757E-1
7.817191486E1,-5.978441238E-1,7.774901390E-1,2.401030064E-1
7.817441755E1,-8.546118736E-1,8.661623001E-1,2.055270672E-1
7.817692009E1,-8.732972145E-1,8.540377617E-1,1.417276859E-1
7.817942255E1,-7.221703529E-1,8.037853241E-1,-7.059574127E-3
