"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.585687905E1,-9.673125148E-1,4.841375053E-1,-1.192125008E-1
6.585938161E1,-9.459999800E-1,4.863374829E-1,-1.234750003E-1
6.586188407E1,-9.215250015E-1,4.915624857E-1,-1.372250021E-1
6.586438676E1,-8.896250129E-1,4.969249964E-1,-1.468500048E-1
6.586688922E1,-8.492000103E-1,4.991250038E-1,-1.596374959E-1
6.586939177E1,-8.076750040E-1,4.991250038E-1,-1.744875014E-1
6.587189423E1,-7.587249875E-1,4.969249964E-1,-1.883749962E-1
6.587439692E1,-7.023500204E-1,4.873000085E-1,-2.000624985E-1
6.587689946E1,-6.459749937E-1,4.746499956E-1,-2.063875049E-1
6.587940192E1,-5.863000154E-1,4.542999864E-1,-2.149125040E-1
6.588190461E1,-5.267624855E-1,4.298250079E-1,-2.202749997E-1
6.588440707E1,-4.713499844E-1,3.894000053E-1,-2.245374918E-1
6.588690961E1,-4.192374945E-1,3.447124958E-1,-2.202749997E-1
6.588941207E1,-3.682250082E-1,2.947999835E-1,-2.180749923E-1
6.589191476E1,-3.309625089E-1,2.393874973E-1,-2.213750035E-1
6.589441722E1,-3.000249863E-1,1.787499934E-1,-2.213750035E-1
6.589691976E1,-2.798124850E-1,1.116499975E-1,-2.234375030E-1
6.589942245E1,-2.681249976E-1,4.042499885E-2,-2.256374955E-1
6.590192490E1,-2.712875009E-1,-4.262499884E-2,-2.202749997E-1
6.590442744E1,-2.820124924E-1,-1.331000030E-1,-2.138125002E-1
6.590692990E1,-3.042874932E-1,-2.310000062E-1,-2.054249942E-1
6.590943259E1,-3.352249861E-1,-3.385249972E-1,-1.872749925E-1
6.591193506E1,-3.799124956E-1,-4.481124878E-1,-1.659625024E-1
6.591443759E1,-4.342249930E-1,-5.597624779E-1,-1.414874941E-1
6.591694006E1,-4.948624969E-1,-6.661875248E-1,-1.159124970E-1
6.591944275E1,-5.586624742E-1,-7.609249949E-1,-8.401250094E-2
6.592194525E1,-6.300249696E-1,-8.503000140E-1,-5.321250111E-2
6.592444779E1,-7.023500204E-1,-9.387124777E-1,-2.227500081E-2
6.592695025E1,-7.694500089E-1,-1.014199972E0,1.594999991E-2
6.592945294E1,-8.364124894E-1,-1.059987545E0,5.637500063E-2
6.593195540E1,-8.970500231E-1,-1.079100013E0,9.790000319E-2
6.593445796E1,-9.502624869E-1,-1.074837446E0,1.331000030E-1
6.593696042E1,-9.982500076E-1,-1.048300028E0,1.681624949E-1
6.593946311E1,-1.034412503E0,-1.003612518E0,1.958000064E-1
6.594196565E1,-1.064112544E0,-9.481999874E-1,2.182125002E-1
6.594446797E1,-1.081162453E0,-8.875625134E-1,2.384250015E-1
6.594697066E1,-1.090787530E0,-8.237624764E-1,2.501125038E-1
6.594947320E1,-1.097112536E0,-7.651875019E-1,2.617999911E-1
6.595197566E1,-1.096150041E0,-7.151374817E-1,2.725250125E-1
6.595447829E1,-1.092849970E0,-6.769124866E-1,2.873750031E-1
6.595698075E1,-1.088587523E0,-6.535375118E-1,3.055250049E-1
6.595948329E1,-1.087625027E0,-6.374499798E-1,3.181749880E-1
6.596198575E1,-1.086524963E0,-6.311249733E-1,3.267000020E-1
6.596448844E1,-1.091887474E0,-6.385499835E-1,3.374249935E-1
6.596699094E1,-1.088587523E0,-6.598625183E-1,3.522749841E-1
6.596949347E1,-1.088587523E0,-6.854375005E-1,3.671250045E-1
6.597199594E1,-1.080062509E0,-7.034500241E-1,3.756499887E-1
6.597449863E1,-1.063150048E0,-7.258625031E-1,3.863750100E-1
6.597700111E1,-1.030149937E0,-7.514374852E-1,3.969624937E-1
6.597950364E1,-9.854624867E-1,-7.673875093E-1,4.119499922E-1
6.598200611E1,-9.279875159E-1,-7.768750191E-1,4.246000051E-1
6.598450880E1,-8.523625135E-1,-7.779750228E-1,4.373874962E-1
6.598701133E1,-7.651875019E-1,-7.683500051E-1,4.490749836E-1
6.598951379E1,-6.480374932E-1,-7.396125197E-1,4.587000012E-1
6.599201648E1,-5.043500066E-1,-6.949250102E-1,4.618625045E-1
6.599451894E1,-3.394874930E-1,-6.439124942E-1,4.661250114E-1
6.599702149E1,-1.479499936E-1,-5.801125169E-1,4.609000087E-1
6.599952396E1,5.967500061E-2,-5.108125210E-1,4.533374906E-1
6.600202665E1,2.820124924E-1,-4.278999865E-1,4.405499995E-1
6.600452911E1,5.076500177E-1,-3.331624866E-1,4.214375019E-1
6.600703165E1,7.290250063E-1,-2.330625057E-1,3.948999941E-1
6.600953412E1,9.354124665E-1,-1.373624951E-1,3.628624976E-1
6.601203681E1,1.131350040E0,-4.688749835E-2,3.342624903E-1
6.601453928E1,1.303637505E0,2.653750032E-2,3.107500076E-1
6.601704181E1,1.458050013E0,7.864999771E-2,2.905375063E-1
6.601954428E1,1.587849975E0,1.255374998E-1,2.842124999E-1
6.602204697E1,1.703899980E0,1.596374959E-1,2.851749957E-1
6.602454943E1,1.807024956E0,1.841125041E-1,2.905375063E-1
6.602705220E1,1.897500038E0,2.138125002E-1,3.022249937E-1
6.602955466E1,1.972025037E0,2.457125038E-1,3.096500039E-1
6.603205720E1,2.041187525E0,2.851749957E-1,3.203749955E-1
6.603455964E1,2.097562551E0,3.352249861E-1,3.278000057E-1
6.603706210E1,2.146512508E0,3.926999867E-1,3.320625126E-1
6.603956479E1,2.189137459E0,4.511374831E-1,3.309625089E-1
6.604206725E1,2.227362394E0,5.075125098E-1,3.267000020E-1
6.604456979E1,2.258300066E0,5.746124983E-1,3.096500039E-1
6.604707224E1,2.285937548E0,6.586250067E-1,3.022249937E-1
6.604957493E1,2.314675093E0,7.512999773E-1,2.979624867E-1
6.605207739E1,2.341350079E0,8.321499825E-1,2.937000096E-1
6.605457993E1,2.363625050E0,9.035124779E-1,2.947999835E-1
6.605708261E1,2.384937525E0,9.693750143E-1,2.937000096E-1
6.605958508E1,2.407212496E0,1.036474943E0,2.894375026E-1
6.606208761E1,2.426462412E0,1.106737494E0,2.851749957E-1
6.606459008E1,2.443512440E0,1.173699975E0,2.810499966E-1
6.606709277E1,2.455199957E0,1.232275009E0,2.767874897E-1
6.606959533E1,2.464687586E0,1.271737456E0,2.703250051E-1
6.607209779E1,2.475412369E0,1.288650036E0,2.649624944E-1
6.607460048E1,2.486000061E0,1.288650036E0,2.554749846E-1
6.607710294E1,2.492462397E0,1.270637512E0,2.415875047E-1
6.607960548E1,2.501950026E0,1.234475017E0,2.278375030E-1
6.608210795E1,2.514737368E0,1.185524940E0,2.160124928E-1
6.608461064E1,2.534950018E0,1.123787522E0,2.074874938E-1
6.608711310E1,2.555162430E0,1.057787538E0,1.979999989E-1
6.608961564E1,2.576474905E0,9.886249900E-1,1.915374994E-1
6.609211812E1,2.597787380E0,9.268875122E-1,1.830125004E-1
6.609462081E1,2.624325037E0,8.790374994E-1,1.670625061E-1
6.609712327E1,2.653062582E0,8.406749964E-1,1.479499936E-1
6.609962581E1,2.675474882E0,7.906249762E-1,1.351625025E-1
6.610212827E1,2.693487406E0,7.342500091E-1,1.203124970E-1
6.610463096E1,2.708474874E0,6.916249990E-1,1.095874980E-1
6.610713342E1,2.722224951E0,6.650875211E-1,9.583749622E-2
6.610963596E1,2.732949972E0,6.565625072E-1,7.658749819E-2
6.611213865E1,2.734050035E0,6.586250067E-1,5.431250110E-2
6.611464111E1,2.726487398E0,6.682500243E-1,3.726249933E-2
6.611714365E1,2.712737560E0,6.810374856E-1,1.498750038E-2
6.611964611E1,2.688262463E0,7.077124715E-1,-7.424999960E-3
6.612214880E1,2.660624981E0,7.405750155E-1,-3.189999983E-2
6.612465126E1,2.635050058E0,7.832000256E-1,-5.747500062E-2
6.612715394E1,2.599849939E0,8.343499899E-1,-8.621250093E-2
6.612965663E1,2.560524940E0,8.853625059E-1,-1.106875017E-1
6.613215909E1,2.515837431E0,9.385749698E-1,-1.351625025E-1
6.613466163E1,2.464687586E0,9.981124997E-1,-1.659625024E-1
6.613716416E1,2.409412384E0,1.062049985E0,-1.904374957E-1
6.613966686E1,2.353037596E0,1.126950026E0,-2.191749960E-1
6.614216932E1,2.291300058E0,1.199275017E0,-2.510749996E-1
6.614467186E1,2.232724905E0,1.272699952E0,-2.723875046E-1
6.614717428E1,2.173187494E0,1.333337545E0,-2.894375026E-1
6.614967696E1,2.104987383E0,1.384487510E0,-3.000249863E-1
6.615217951E1,2.050812483E0,1.427112460E0,-3.107500076E-1
6.615468197E1,1.999662519E0,1.459975004E0,-3.192749918E-1
6.615718466E1,1.950712442E0,1.490912437E0,-3.213374913E-1
6.615968712E1,1.901762486E0,1.510025024E0,-3.255999982E-1
6.616218965E1,1.843187451E0,1.501500010E0,-3.255999982E-1
6.616469212E1,1.768800020E0,1.430274963E0,-3.192749918E-1
6.616719481E1,1.671862483E0,1.283424973E0,-3.011249900E-1
6.616969729E1,1.536700010E0,1.025887489E0,-2.723875046E-1
6.617219983E1,1.376099944E0,6.778749824E-1,-2.351250052E-1
6.617470229E1,1.203675032E0,2.915000021E-1,-1.830125004E-1
6.617720498E1,1.038674951E0,-1.021625027E-1,-1.192125008E-1
6.617970745E1,8.844000101E-1,-4.618625045E-1,-5.004999787E-2
6.618220999E1,7.523999810E-1,-7.620249987E-1,1.924999990E-2
6.618471245E1,6.758124828E-1,-9.930250049E-1,8.415000141E-2
6.618721514E1,6.800749898E-1,-1.138774991E0,1.585374922E-1
6.618971768E1,7.620249987E-1,-1.207937479E0,2.245374918E-1
6.619222013E1,8.855000138E-1,-1.213299990E0,2.894375026E-1
6.619472282E1,1.030149937E0,-1.165312529E0,3.576374948E-1
6.619722528E1,1.174937487E0,-1.089825034E0,4.129124880E-1
6.619972782E1,1.316424966E0,-9.822999835E-1,4.587000012E-1
6.620223028E1,1.455850005E0,-8.376500010E-1,4.916999936E-1
6.620473297E1,1.585649967E0,-6.854375005E-1,5.182374716E-1
6.620723551E1,1.697437525E0,-5.395500064E-1,5.438125134E-1
6.620973797E1,1.795337439E0,-4.140124917E-1,5.682874918E-1
6.621224068E1,1.875224948E0,-3.172124922E-1,5.927624702E-1
6.621474314E1,1.934762478E0,-2.395250052E-1,6.140750051E-1
6.621724568E1,1.969825029E0,-1.958000064E-1,6.407499909E-1
6.621974814E1,1.975187540E0,-2.054249942E-1,6.652249694E-1
6.622225083E1,1.960337520E0,-2.512125075E-1,6.886000037E-1
6.622475329E1,1.932700038E0,-3.183124959E-1,7.066124678E-1
6.622725583E1,1.891175032E0,-4.065875113E-1,7.173374891E-1
6.622975829E1,1.843187451E0,-5.044875145E-1,7.279250026E-1
6.623226098E1,1.797537446E0,-6.055499911E-1,7.343875170E-1
6.623476351E1,1.746387482E0,-7.067499757E-1,7.375500202E-1
6.623726597E1,1.698537469E0,-8.152375221E-1,7.364500165E-1
6.623976866E1,1.661275029E0,-9.227625132E-1,7.332875133E-1
6.624227113E1,1.627174973E0,-1.037712455E0,7.290250063E-1
6.624477367E1,1.597474933E0,-1.147300005E0,7.236624956E-1
6.624727614E1,1.571900010E0,-1.246299982E0,7.215999961E-1
6.624977883E1,1.551687479E0,-1.328250051E0,7.204999924E-1
6.625228129E1,1.538900018E0,-1.386687517E0,7.184374928E-1
6.625478383E1,1.534637451E0,-1.437837481E0,7.130749822E-1
6.625728629E1,1.536700010E0,-1.484587550E0,7.099124789E-1
6.625978898E1,1.546324968E0,-1.518687487E0,7.023500204E-1
6.626229144E1,1.563374996E0,-1.510162473E0,6.928625107E-1
6.626479398E1,1.582487464E0,-1.486787438E0,6.789749861E-1
6.626729645E1,1.600637436E0,-1.485687494E0,6.641250253E-1
6.626979914E1,1.630337477E0,-1.497375011E0,6.491374969E-1
6.627230160E1,1.675162435E0,-1.528312445E0,6.322249770E-1
6.627480412E1,1.733600020E0,-1.571900010E0,6.098124981E-1
6.627730682E1,1.804962516E0,-1.613425016E0,5.832750201E-1
6.627980936E1,1.876187444E0,-1.633637547E0,5.565999746E-1
6.628231182E1,1.953874946E0,-1.649587512E0,5.278624892E-1
6.628481448E1,2.029500008E0,-1.670899987E0,5.013250113E-1
6.628731694E1,2.101824999E0,-1.681487441E0,4.820750058E-1
6.628981948E1,2.164662600E0,-1.683687449E0,4.820750058E-1
6.629232194E1,2.231625080E0,-1.699637532E0,4.820750058E-1
6.629482462E1,2.306149960E0,-1.738962531E0,4.789125025E-1
6.629732709E1,2.379575014E0,-1.783650041E0,4.778124988E-1
6.629982962E1,2.445574999E0,-1.824074984E0,4.820750058E-1
6.630233209E1,2.499887466E0,-1.855975032E0,4.896374941E-1
6.630483478E1,2.542375088E0,-1.891175032E0,5.022875071E-1
6.630733724E1,2.570149899E0,-1.923074961E0,5.161749721E-1
6.630983978E1,2.585000038E0,-1.960337520E0,5.343250036E-1
6.631234224E1,2.582937479E0,-2.000762463E0,5.523374677E-1
6.631484498E1,2.562587500E0,-2.049712420E0,5.704874992E-1
6.631734744E1,2.531787395E0,-2.092337370E0,5.875374675E-1
6.631984998E1,2.494524956E0,-2.117774963E0,5.981249809E-1
6.632235267E1,2.443512440E0,-2.133724928E0,6.044499874E-1
6.632485514E1,2.386037588E0,-2.137024879E0,6.066499949E-1
6.632735768E1,2.320037603E0,-2.124237537E0,5.970249772E-1
6.632986014E1,2.250874996E0,-2.091237545E0,5.779125094E-1
6.633236283E1,2.170987606E0,-2.052875042E0,5.534374714E-1
6.633486530E1,2.085875034E0,-2.006124973E0,5.300624967E-1
6.633736783E1,1.997599959E0,-1.954975009E0,5.044875145E-1
6.633987029E1,1.900662541E0,-1.897500038E0,4.831750095E-1
6.634237298E1,1.803862453E0,-1.839062452E0,4.629625082E-1
6.634487545E1,1.707062483E0,-1.783650041E0,4.470124841E-1
6.634737798E1,1.606962442E0,-1.728374958E0,4.331249893E-1
6.634988046E1,1.506999969E0,-1.671862483E0,4.268000126E-1
6.635238315E1,1.406900048E0,-1.610262513E0,4.203374982E-1
6.635488562E1,1.309000015E0,-1.554849982E0,4.129124880E-1
6.635738815E1,1.209037542E0,-1.500537515E0,4.076874852E-1
6.635989062E1,1.113199949E0,-1.450624943E0,4.001249969E-1
6.636239332E1,1.023825049E0,-1.389850020E0,3.926999867E-1
6.636489586E1,9.376124740E-1,-1.331412435E0,3.841750026E-1
6.636739832E1,8.577250242E-1,-1.265412450E0,3.735874891E-1
6.636990101E1,7.768750191E-1,-1.202574968E0,3.619000018E-1
6.637240347E1,6.960250139E-1,-1.147300005E0,3.533749878E-1
6.637490601E1,6.237000227E-1,-1.094087481E0,3.448500037E-1
6.637740847E1,5.523374677E-1,-1.037712455E0,3.342624903E-1
6.637991116E1,4.811125100E-1,-9.822999835E-1,3.214749992E-1
6.638241362E1,4.140124917E-1,-9.279875159E-1,3.064875007E-1
6.638491616E1,3.459500074E-1,-8.705124855E-1,2.958999872E-1
6.638741885E1,2.756874859E-1,-8.131750226E-1,2.851749957E-1
6.638992133E1,2.085874975E-1,-7.556999922E-1,2.799499929E-1
6.639242386E1,1.405249983E-1,-6.928625107E-1,2.777499855E-1
6.639492633E1,7.136250287E-2,-6.331874728E-1,2.767874897E-1
6.639742902E1,4.262499977E-3,-5.715875030E-1,2.767874897E-1
6.639993149E1,-6.270000339E-2,-5.044875145E-1,2.756874859E-1
6.640243403E1,-1.255374998E-1,-4.364250004E-1,2.745875120E-1
6.640493672E1,-1.861750036E-1,-3.735874891E-1,2.745875120E-1
6.640743918E1,-2.447499931E-1,-3.150124848E-1,2.756874859E-1
6.640994168E1,-2.979624867E-1,-2.565749884E-1,2.725250125E-1
6.641244414E1,-3.500750065E-1,-2.011625022E-1,2.660624981E-1
6.641494683E1,-3.936625123E-1,-1.511124969E-1,2.617999911E-1
6.641744929E1,-4.362874925E-1,-9.583749622E-2,2.532750070E-1
6.641995182E1,-4.746499956E-1,-3.836249933E-2,2.426874936E-1
6.642245428E1,-5.108125210E-1,1.911249943E-2,2.310000062E-1
6.642495697E1,-5.405125022E-1,7.658749819E-2,2.182125002E-1
6.642745944E1,-5.649874806E-1,1.244374961E-1,2.043250054E-1
6.642996195E1,-5.916625261E-1,1.680250019E-1,1.894749999E-1
6.643246442E1,-6.118749976E-1,2.085874975E-1,1.713249981E-1
6.643496711E1,-6.309875250E-1,2.457125038E-1,1.522125006E-1
6.643746957E1,-6.469374895E-1,2.798124850E-1,1.288374960E-1
6.643997214E1,-6.597250104E-1,3.107500076E-1,1.086250022E-1
6.644247460E1,-6.747124791E-1,3.309625089E-1,8.841250092E-2
6.644497729E1,-6.852999926E-1,3.437500000E-1,7.026249915E-2
6.644747983E1,-6.949250102E-1,3.554374874E-1,5.115000159E-2
6.644998233E1,-7.077124715E-1,3.628624976E-1,3.946249932E-2
6.645248502E1,-7.140374780E-1,3.639625013E-1,2.763750032E-2
6.645498748E1,-7.162374854E-1,3.596999943E-1,2.131249942E-2
6.645749002E1,-7.193999887E-1,3.554374874E-1,2.557500079E-2
6.645999251E1,-7.225624919E-1,3.458124995E-1,2.983750030E-2
6.646249520E1,-7.214624882E-1,3.319250047E-1,3.616249934E-2
6.646499766E1,-7.246249914E-1,3.117125034E-1,4.688749835E-2
6.646750020E1,-7.257249951E-1,2.809124887E-1,5.967500061E-2
6.647000266E1,-7.246249914E-1,2.425500005E-1,7.026249915E-2
6.647250535E1,-7.214624882E-1,1.947000027E-1,8.415000141E-2
6.647500789E1,-7.162374854E-1,1.340624988E-1,9.790000319E-2
6.647751035E1,-7.108749747E-1,5.527500063E-2,1.075249985E-1
6.648001303E1,-6.991875172E-1,-3.409999982E-2,1.160499975E-1
6.648251549E1,-6.832374930E-1,-1.288374960E-1,1.181124970E-1
6.648501803E1,-6.511999965E-1,-2.310000062E-1,1.203124970E-1
6.648752049E1,-6.055499911E-1,-3.427875042E-1,1.203124970E-1
6.649002318E1,-5.597624779E-1,-4.629625082E-1,1.171500012E-1
6.649252564E1,-5.108125210E-1,-5.906999707E-1,1.160499975E-1
6.649502818E1,-4.628250003E-1,-7.151374817E-1,1.086250022E-1
6.649753087E1,-4.149749875E-1,-8.311874866E-1,1.011999995E-1
6.650003332E1,-3.713875115E-1,-9.407749772E-1,1.000999957E-1
6.650253586E1,-3.267000020E-1,-1.034412503E0,9.473749995E-2
6.650503832E1,-2.788499892E-1,-1.112100005E0,9.047500044E-2
6.650754101E1,-2.276999950E-1,-1.173837543E0,8.731249720E-2
6.651004345E1,-1.702249944E-1,-1.219624996E0,8.621250093E-2
6.651254599E1,-1.159124970E-1,-1.254687548E0,8.621250093E-2
6.651504845E1,-5.953750014E-2,-1.280262470E0,8.731249720E-2
6.651755114E1,-4.262499977E-3,-1.287687540E0,8.621250093E-2
6.652005361E1,4.262499884E-2,-1.280262470E0,8.841250092E-2
6.652255615E1,7.988750190E-2,-1.255787492E0,9.267500043E-2
6.652505861E1,1.128875017E-1,-1.218525052E0,1.011999995E-1
6.652756130E1,1.468500048E-1,-1.173837543E0,1.075249985E-1
6.653006378E1,1.755875051E-1,-1.110037446E0,1.117874980E-1
6.653256632E1,1.958000064E-1,-1.031250000E0,1.214125007E-1
6.653506901E1,2.128500044E-1,-9.344499707E-1,1.340624988E-1
6.653757147E1,2.256374955E-1,-8.354499936E-1,1.479499936E-1
6.654007401E1,2.330625057E-1,-7.312250137E-1,1.649999917E-1
6.654257648E1,2.384250015E-1,-6.268625259E-1,1.809500009E-1
6.654507917E1,2.384250015E-1,-5.289624929E-1,1.979999989E-1
6.654758171E1,2.341624945E-1,-4.310624897E-1,2.085874975E-1
6.655008419E1,2.278375030E-1,-3.491125107E-1,2.150499970E-1
6.655258688E1,2.171124965E-1,-2.756874859E-1,2.235749960E-1
6.655508934E1,2.033624947E-1,-2.150499970E-1,2.287999988E-1
6.655759188E1,1.841125041E-1,-1.649999917E-1,2.330625057E-1
6.656009433E1,1.627999991E-1,-1.288374960E-1,2.362249941E-1
6.656259702E1,1.362625062E-1,-1.075249985E-1,2.384250015E-1
6.656509948E1,1.064250022E-1,-9.267500043E-2,2.395250052E-1
6.656760194E1,7.562500238E-2,-8.524999768E-2,2.373249978E-1
6.657010474E1,4.152499884E-2,-8.841250092E-2,2.362249941E-1
6.657260720E1,1.278750040E-2,-9.363749623E-2,2.330625057E-1
6.657510974E1,-1.484999992E-2,-1.086250022E-1,2.319625020E-1
6.657761220E1,-4.358749837E-2,-1.394249946E-1,2.299000025E-1
6.658011489E1,-6.916250288E-2,-1.820500046E-1,2.278375030E-1
6.658261734E1,-8.827500045E-2,-2.330625057E-1,2.267374992E-1
6.658511988E1,-1.053249985E-1,-2.895750105E-1,2.235749960E-1
6.658762234E1,-1.223749965E-1,-3.502124846E-1,2.267374992E-1
6.659012503E1,-1.340624988E-1,-4.076874852E-1,2.299000025E-1
6.659262749E1,-1.479499936E-1,-4.575999975E-1,2.310000062E-1
6.659513003E1,-1.627999991E-1,-4.948624969E-1,2.362249941E-1
6.659763249E1,-1.776500046E-1,-5.087500215E-1,2.384250015E-1
6.660013518E1,-1.989624947E-1,-4.863374829E-1,2.352624983E-1
6.660263770E1,-2.308624983E-1,-4.587000012E-1,2.267374992E-1
6.660514016E1,-2.638624907E-1,-4.438500106E-1,2.011625022E-1
6.660764285E1,-3.074499965E-1,-4.288625121E-1,1.542750001E-1
6.661014531E1,-3.649249971E-1,-4.002625048E-1,7.452499866E-2
6.661264785E1,-4.309250116E-1,-3.533749878E-1,-3.726249933E-2
6.661515030E1,-4.969249964E-1,-2.831124961E-1,-1.713249981E-1
6.661765299E1,-5.618249774E-1,-1.926375031E-1,-3.235374987E-1
6.662015546E1,-6.065124869E-1,-9.157499671E-2,-4.831750095E-1
6.662265799E1,-6.204000115E-1,5.224999972E-3,-6.278250217E-1
6.662516069E1,-6.033499837E-1,8.717499673E-2,-7.501999736E-1
6.662766315E1,-5.640249848E-1,1.414874941E-1,-8.343499899E-1
6.663016561E1,-5.000874996E-1,1.787499934E-1,-8.768374920E-1
6.663266815E1,-4.192374945E-1,2.000624985E-1,-8.768374920E-1
6.663517061E1,-3.383874893E-1,2.043250054E-1,-8.460375071E-1
6.663767331E1,-2.575374842E-1,2.032250017E-1,-7.874624729E-1
6.664017577E1,-1.850749999E-1,2.180749923E-1,-7.129374743E-1
6.664267831E1,-1.170125008E-1,2.553375065E-1,-6.395124793E-1
6.664518077E1,-5.101250112E-2,3.383874893E-1,-5.660874844E-1
6.664768352E1,5.362499971E-3,4.798749983E-1,-4.915624857E-1
6.665018599E1,6.173750013E-2,6.693499684E-1,-4.064500034E-1
6.665268868E1,1.064250022E-1,8.916875124E-1,-3.150124848E-1
6.665519114E1,1.394249946E-1,1.126950026E0,-2.160124928E-1
6.665769368E1,1.596374959E-1,1.350387454E0,-1.266375035E-1
6.666019614E1,1.564749926E-1,1.554712534E0,-3.726249933E-2
6.666269883E1,1.468500048E-1,1.731400013E0,4.042499885E-2
6.666520129E1,1.383250058E-1,1.879349947E0,1.043625027E-1
6.666770383E1,1.319999993E-1,1.994300008E0,1.501500010E-1
6.667020628E1,1.299374998E-1,2.077212572E0,1.788875014E-1
6.667270898E1,1.214125007E-1,2.140049934E0,1.948374957E-1
6.667521144E1,1.011999995E-1,2.170987606E0,1.872749925E-1
6.667771398E1,6.393750012E-2,2.175250053E0,1.618375033E-1
6.668021646E1,3.162499983E-3,2.154900074E0,1.138499975E-1
6.668271915E1,-7.658749819E-2,2.126300097E0,5.115000159E-2
6.668522169E1,-1.766874939E-1,2.091099977E0,-3.079999983E-2
6.668772415E1,-2.872374952E-1,2.052737474E0,-1.181124970E-1
6.669022684E1,-4.181374907E-1,2.013412476E0,-2.085874975E-1
6.669272930E1,-5.554999709E-1,1.978350043E0,-2.957625091E-1
6.669523184E1,-6.927250028E-1,1.946312547E0,-3.767499924E-1
6.669773430E1,-8.236249685E-1,1.919775009E0,-4.448125064E-1
6.670023699E1,-9.450374842E-1,1.896399975E0,-5.000874996E-1
6.670273944E1,-1.042937517E0,1.886775017E0,-5.458750129E-1
6.670524198E1,-1.138637543E0,1.867662549E0,-5.863000154E-1
6.670774444E1,-1.225950003E0,1.842087507E0,-6.129750013E-1
6.671024713E1,-1.301437497E0,1.815549970E0,-6.385499835E-1
6.671274959E1,-1.371700048E0,1.782549977E0,-6.597250104E-1
6.671525213E1,-1.438799977E0,1.737862468E0,-6.875000000E-1
6.671775459E1,-1.509062529E0,1.690974951E0,-7.204999924E-1
6.672025728E1,-1.582487464E0,1.634600043E0,-7.566624880E-1
6.672275980E1,-1.663337469E0,1.577124953E0,-8.098750114E-1
6.672526226E1,-1.743087530E0,1.520750046E0,-8.736749887E-1
6.672776495E1,-1.837824941E0,1.472762465E0,-9.385749698E-1
6.673026741E1,-1.946449995E0,1.422850013E0,-1.018462539E0
6.673276998E1,-2.062362432E0,1.367437482E0,-1.097112536E0
6.673527244E1,-2.193262577E0,1.318487525E0,-1.179062486E0
6.673777513E1,-2.332687378E0,1.282325029E0,-1.262112498E0
6.674027759E1,-2.483799934E0,1.261012435E0,-1.347224951E0
6.674278013E1,-2.642337561E0,1.233374953E0,-1.422850013E0
6.674528282E1,-2.813662529E0,1.201475024E0,-1.490912437E0
6.674778528E1,-2.995712519E0,1.180162549E0,-1.538762450E0
6.675028782E1,-3.181887388E0,1.186487436E0,-1.568599939E0
6.675279028E1,-3.365037441E0,1.216325045E0,-1.586750031E0
6.675529298E1,-3.536362410E0,1.274899960E0,-1.591012478E0
6.675779544E1,-3.701225042E0,1.368537545E0,-1.574924946E0
6.676029798E1,-3.849174976E0,1.494074941E0,-1.531337500E0
6.676280044E1,-3.978012562E0,1.652612448E0,-1.466437459E0
6.676530313E1,-4.081137657E0,1.850612521E0,-1.380224943E0
6.676780570E1,-4.145074844E0,2.111312389E0,-1.258949995E0
6.677030816E1,-4.140812397E0,2.450799942E0,-1.114162445E0
6.677281085E1,-4.052400112E0,2.861649990E0,-9.459999800E-1
6.677531331E1,-3.891799927E0,3.302200079E0,-7.683500051E-1
6.677781584E1,-3.648012400E0,3.737387419E0,-5.905625224E-1
6.678031831E1,-3.321312428E0,4.165287495E0,-3.979249895E-1
6.678282100E1,-2.962712526E0,4.490887642E0,-1.915374994E-1
6.678532346E1,-2.629549980E0,4.667574883E0,1.278750040E-2
6.678782599E1,-2.335850000E0,4.717625141E0,2.033624947E-1
6.679032845E1,-2.073087454E0,4.669637680E0,3.671250045E-1
6.679283114E1,-1.835762501E0,4.555787563E0,4.980250001E-1
6.679533361E1,-1.614387512E0,4.402612686E0,5.917999744E-1
6.679783611E1,-1.411162496E0,4.223724842E0,6.439124942E-1
6.680033858E1,-1.220587492E0,4.031225204E0,6.694874763E-1
6.680284127E1,-1.047199965E0,3.819337368E0,6.672874689E-1
6.680534381E1,-8.938875198E-1,3.610749960E0,6.439124942E-1
6.680784627E1,-7.640874982E-1,3.397899866E0,5.906999707E-1
6.681034896E1,-6.502375007E-1,3.173362494E0,5.141124725E-1
6.681285142E1,-5.640249848E-1,2.940299988E0,4.203374982E-1
6.681535396E1,-4.905999899E-1,2.699812412E0,3.086875081E-1
6.681785665E1,-4.320249856E-1,2.455062389E0,1.863124967E-1
6.682035911E1,-3.947624862E-1,2.200687408E0,6.173750013E-2
6.682286165E1,-3.894000053E-1,1.933662534E0,-6.379999965E-2
6.682536411E1,-4.064500034E-1,1.647387505E0,-1.841125041E-1
6.682786680E1,-4.511374831E-1,1.320687532E0,-3.033249974E-1
6.683036926E1,-5.245624781E-1,9.524624944E-1,-4.214375019E-1
6.683287179E1,-6.161375046E-1,5.629249811E-1,-5.416125059E-1
6.683537426E1,-7.257249951E-1,1.616999954E-1,-6.469374895E-1
6.683787694E1,-8.481000066E-1,-2.523125112E-1,-7.204999924E-1
6.684037941E1,-9.726749659E-1,-6.535375118E-1,-7.683500051E-1
