"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
6.543066358E1,2.253000021E0,-6.250950336E0,6.870000362E-1
6.543316604E1,2.442000151E0,-6.852000237E0,5.479500294E-1
6.543566850E1,2.607000113E0,-7.441050529E0,4.060500264E-1
6.543817096E1,2.787000179E0,-8.116950035E0,2.100000083E-1
6.544067342E1,2.968950033E0,-8.734050751E0,-6.705000252E-2
6.544317585E1,3.136950254E0,-9.372000694E0,-3.349500299E-1
6.544567832E1,3.309000254E0,-1.000395012E1,-6.030000448E-1
6.544818080E1,3.534000158E0,-1.065495014E1,-8.860500455E-1
6.545068326E1,3.700050116E0,-1.122495079E1,-1.264050007E0
6.545318573E1,3.927000284E0,-1.170405102E1,-1.698000073E0
6.545568819E1,4.126049995E0,-1.214700031E1,-2.103000164E0
6.545819065E1,4.328999996E0,-1.254705048E1,-2.629950047E0
6.546069311E1,4.537950039E0,-1.283205032E1,-3.187950134E0
6.546319557E1,4.741050243E0,-1.311000061E1,-3.729000092E0
6.546569803E1,5.011950016E0,-1.333005047E1,-4.368000031E0
6.546820049E1,5.230050087E0,-1.346895027E1,-5.034000397E0
6.547070288E1,5.413950443E0,-1.348905087E1,-5.662050247E0
6.547320541E1,5.635050297E0,-1.350795078E1,-6.172050476E0
6.547570788E1,5.754000187E0,-1.354800034E1,-6.604950428E0
6.547821034E1,5.797950268E0,-1.350495052E1,-6.955050468E0
6.548071280E1,5.812050343E0,-1.334205055E1,-7.254000187E0
6.548321518E1,5.740050316E0,-1.300995064E1,-7.326000214E0
6.548571765E1,5.431050301E0,-1.256400013E1,-7.192050457E0
6.548822011E1,4.918950081E0,-1.206600094E1,-6.874050140E0
6.549072258E1,4.396049976E0,-1.144095039E1,-6.451950073E0
6.549322504E1,3.886050224E0,-1.079205036E1,-5.953950405E0
6.549572750E1,3.429000139E0,-1.019100094E1,-5.428950310E0
6.549822996E1,3.124950171E0,-9.622950554E0,-4.885950089E0
6.550073242E1,2.920950174E0,-9.124950409E0,-4.347000122E0
6.550323488E1,2.713050127E0,-8.698950768E0,-3.940050125E0
6.550573735E1,2.578950167E0,-8.320050240E0,-3.481950283E0
6.550823981E1,2.401050091E0,-8.039999962E0,-3.019950151E0
6.551074227E1,2.169000149E0,-7.768950462E0,-2.682000160E0
6.551324473E1,1.993950129E0,-7.491000175E0,-2.373000145E0
6.551574720E1,1.936950088E0,-7.293000221E0,-1.939950109E0
6.551824966E1,1.927050114E0,-7.093950272E0,-1.533000112E0
6.552075212E1,1.956000090E0,-6.961950302E0,-1.260000110E0
6.552325458E1,1.876950145E0,-6.862050533E0,-9.720000625E-1
6.552575704E1,1.695000052E0,-6.802050114E0,-7.879500389E-1
6.552825949E1,1.585050106E0,-6.751050472E0,-7.399500608E-1
6.553076195E1,1.486950040E0,-6.694050312E0,-7.570500374E-1
6.553326441E1,1.387950063E0,-6.652950287E0,-6.319500208E-1
6.553576688E1,1.494000077E0,-6.742050171E0,-4.450500309E-1
6.553826934E1,1.738050103E0,-6.829950333E0,-8.980500698E-1
6.554077157E1,1.489050031E0,-6.730050087E0,-1.510950089E0
6.554327403E1,1.278000116E0,-6.742050171E0,-1.486950040E0
6.554577649E1,1.137000084E0,-6.895050526E0,-1.465950012E0
6.554827895E1,1.101000071E0,-7.036050320E0,-1.516050100E0
6.555078141E1,1.197000027E0,-7.225950241E0,-1.549050093E0
6.555328387E1,1.266000032E0,-7.426950455E0,-1.549050093E0
6.555578657E1,1.297050118E0,-7.609050274E0,-1.627950072E0
6.555828879E1,1.297050118E0,-7.779000282E0,-1.747950077E0
6.556079148E1,1.218000054E0,-7.978050232E0,-1.987950087E0
6.556329373E1,1.004999995E0,-8.254950523E0,-2.212949991E0
6.556579642E1,7.900500298E-1,-8.480999947E0,-2.485950232E0
6.556829865E1,6.150000095E-1,-8.734050751E0,-2.766000032E0
6.557080109E1,6.120000482E-1,-8.943000793E0,-3.052950144E0
6.557330355E1,5.050500035E-1,-9.204000473E0,-3.298050165E0
6.557580601E1,4.660500288E-1,-9.501000404E0,-3.501000166E0
6.557830848E1,5.689499974E-1,-9.685050011E0,-3.622950077E0
6.558081094E1,8.350500464E-1,-9.930000305E0,-3.355050087E0
6.558331340E1,1.069950104E0,-1.016400051E1,-2.694000244E0
6.558581586E1,1.230000019E0,-1.038495064E1,-2.086050034E0
6.558831832E1,1.297050118E0,-1.051200008E1,-1.660050035E0
6.559082078E1,1.294950008E0,-1.061205006E1,-1.305000067E0
6.559332325E1,1.324050069E0,-1.076805019E1,-1.093950033E0
6.559582570E1,1.315950036E0,-1.081305027E1,-1.008000016E0
6.559832816E1,1.354950070E0,-1.084695053E1,-9.649500251E-1
6.560083064E1,1.362000108E0,-1.090905094E1,-9.529500604E-1
6.560333310E1,1.378950119E0,-1.093995094E1,-8.980500698E-1
6.560583555E1,1.366950035E0,-1.105500031E1,-8.119500279E-1
6.560833801E1,1.378950119E0,-1.109595013E1,-7.690500617E-1
6.561084048E1,1.399950027E0,-1.111500072E1,-7.300500274E-1
6.561334294E1,1.398000121E0,-1.114905071E1,-7.300500274E-1
6.561584540E1,1.338000059E0,-1.120605087E1,-6.799500585E-1
6.561834786E1,1.192050099E0,-1.121295071E1,-6.150000095E-1
6.562085032E1,1.057950020E0,-1.118505096E1,-5.410500169E-1
6.562335278E1,9.520500302E-1,-1.113705063E1,-4.519500136E-1
6.562585517E1,7.780500650E-1,-1.105305099E1,-3.850500286E-1
6.562835763E1,6.220500469E-1,-1.097895050E1,-3.349500299E-1
6.563086008E1,4.999500215E-1,-1.085400009E1,-2.869500220E-1
6.563336254E1,4.230000079E-1,-1.080405045E1,-2.299500108E-1
6.563586500E1,3.420000076E-1,-1.076505089E1,-1.410000026E-1
6.563836746E1,2.580000162E-1,-1.071000004E1,-4.095000029E-2
6.564086995E1,1.690500081E-1,-1.066695023E1,-4.095000029E-2
6.564337241E1,6.900000572E-2,-1.060995007E1,1.395000052E-2
6.564587488E1,1.605000161E-2,-1.056195068E1,5.400000140E-2
6.564837734E1,-7.905000448E-2,-1.061505032E1,5.400000140E-2
6.565087980E1,-1.770000011E-1,-1.062195015E1,3.495000303E-2
6.565338226E1,-2.250000089E-1,-1.067400074E1,-3.105000220E-2
6.565588472E1,-2.749500275E-1,-1.066695023E1,-1.200000010E-2
6.565838718E1,-2.509500086E-1,-1.065300083E1,-7.605000585E-2
6.566088964E1,-2.110500038E-1,-1.068405056E1,-2.560500205E-1
6.566339210E1,-5.505000427E-2,-1.069800091E1,-7.230000496E-1
6.566589457E1,1.330500096E-1,-1.082295036E1,-1.185000062E0
6.566839703E1,3.390000165E-1,-1.091205025E1,-1.614000082E0
6.567089950E1,5.310000181E-1,-1.099095058E1,-1.951950073E0
6.567340197E1,6.820500493E-1,-1.108395100E1,-2.146050215E0
6.567590443E1,6.870000362E-1,-1.111005020E1,-2.236950159E0
6.567840688E1,6.270000339E-1,-1.106205082E1,-2.139000177E0
6.568090911E1,5.380499959E-1,-1.103595066E1,-1.969050050E0
6.568341178E1,3.730500042E-1,-1.102200031E1,-1.722000122E0
6.568591402E1,1.930500120E-1,-1.103805065E1,-1.413000107E0
6.568841647E1,3.000000119E-2,-1.107405090E1,-1.099050045E0
6.569091894E1,-1.200000048E-1,-1.111005020E1,-7.609500289E-1
6.569342163E1,-2.700000107E-1,-1.112895012E1,-4.860000312E-1
6.569592386E1,-4.240500331E-1,-1.112700081E1,-1.669500023E-1
6.569842655E1,-6.060000062E-1,-1.103400040E1,2.100000083E-1
6.570092878E1,-7.590000629E-1,-1.109805012E1,5.070000291E-1
6.570343147E1,-8.140500188E-1,-1.127595043E1,6.649500132E-1
6.570593371E1,-8.550000191E-1,-1.134300041E1,9.520500302E-1
6.570843616E1,-9.289500713E-1,-1.139100075E1,1.297050118E0
6.571093862E1,-9.840000272E-1,-1.146195030E1,1.573050022E0
6.571344108E1,-1.020000100E0,-1.153905010E1,1.747950077E0
6.571594354E1,-1.024950027E0,-1.165200043E1,1.851000071E0
6.571844600E1,-1.105949998E0,-1.166400051E1,1.848000050E0
6.572094849E1,-1.159050107E0,-1.174995041E1,1.885950089E0
6.572345096E1,-1.219050050E0,-1.185495090E1,1.863000035E0
6.572595342E1,-1.185000062E0,-1.181400013E1,1.803000093E0
6.572845588E1,-1.231050014E0,-1.183395100E1,1.690050125E0
6.573095834E1,-1.321950078E0,-1.191705036E1,1.561050057E0
6.573346080E1,-1.390950084E0,-1.193895054E1,1.399950027E0
6.573596327E1,-1.504050016E0,-1.202295017E1,1.252050042E0
6.573846573E1,-1.603950024E0,-1.211400032E1,1.126950026E0
6.574096819E1,-1.693050027E0,-1.219995022E1,1.117950082E0
6.574347064E1,-1.894050121E0,-1.229295063E1,1.240050077E0
6.574597310E1,-2.224950075E0,-1.242300034E1,1.542000055E0
6.574847558E1,-2.536050081E0,-1.242300034E1,1.957950115E0
6.575097804E1,-2.967000246E0,-1.234395027E1,2.455950022E0
6.575348050E1,-3.460950136E0,-1.222905064E1,3.196950197E0
6.575598298E1,-4.009050369E0,-1.210695076E1,3.987000227E0
6.575848542E1,-4.608000278E0,-1.200600052E1,4.621950150E0
6.576098788E1,-5.092050076E0,-1.182405090E1,5.143950462E0
6.576349026E1,-5.479950428E0,-1.151505089E1,5.629950047E0
6.576599272E1,-5.803050041E0,-1.125195026E1,5.910000324E0
6.576849519E1,-6.040050507E0,-1.101900005E1,5.970000267E0
6.577099765E1,-6.118950367E0,-1.077000046E1,5.845050335E0
6.577350011E1,-6.142950058E0,-1.047300053E1,5.529000282E0
6.577600257E1,-6.040050507E0,-1.021905041E1,5.035950184E0
6.577850503E1,-5.892000198E0,-9.939000130E0,4.465950012E0
6.578100749E1,-5.713950157E0,-9.757050514E0,3.870000124E0
6.578350996E1,-5.544000149E0,-9.613050461E0,3.259050131E0
6.578601241E1,-5.398050308E0,-9.418950081E0,2.610000134E0
6.578851488E1,-5.319000244E0,-9.276000023E0,1.933950067E0
6.579101734E1,-5.332950115E0,-9.211050034E0,1.240050077E0
6.579351980E1,-5.379000187E0,-9.241950035E0,5.119500160E-1
6.579602228E1,-5.559000492E0,-9.333000183E0,-1.630500108E-1
6.579852475E1,-5.908050060E0,-9.472050667E0,-8.190000653E-1
6.580102721E1,-6.262950420E0,-9.658950806E0,-1.339050055E0
6.580352967E1,-6.544950485E0,-9.859950066E0,-1.750950098E0
6.580603213E1,-6.876000404E0,-1.008795071E1,-2.119050026E0
6.580853459E1,-7.089000225E0,-1.035105038E1,-2.424000025E0
6.581103705E1,-7.129950523E0,-1.059300041E1,-2.542950153E0
6.581353952E1,-6.981000423E0,-1.087605095E1,-2.512050152E0
6.581604198E1,-6.708000183E0,-1.114395046E1,-2.325000048E0
6.581854444E1,-6.414000511E0,-1.134000015E1,-2.035950184E0
6.582104688E1,-6.208050251E0,-1.152900028E1,-1.651950121E0
6.582354935E1,-6.141000271E0,-1.173495102E1,-1.236000061E0
6.582605155E1,-6.222000122E0,-1.187700081E1,-9.630000591E-1
6.582855424E1,-6.286950111E0,-1.204695034E1,-4.840500355E-1
6.583105670E1,-6.397050381E0,-1.221705055E1,1.095000096E-2
6.583355916E1,-6.406050205E0,-1.237695026E1,4.330500066E-1
6.583606165E1,-6.313050270E0,-1.260000038E1,1.069950104E0
6.583856388E1,-6.211950302E0,-1.274595070E1,1.491000056E0
6.584106657E1,-5.997000217E0,-1.285605049E1,1.855050087E0
6.584356880E1,-5.608950138E0,-1.296900082E1,2.337000132E0
6.584607149E1,-5.175000191E0,-1.310805035E1,2.667000055E0
6.584857372E1,-4.813950062E0,-1.312005043E1,2.955000162E0
6.585107641E1,-4.519050121E0,-1.318200016E1,3.300000191E0
6.585357865E1,-4.327950001E0,-1.315800095E1,3.622950077E0
6.585608110E1,-4.243950367E0,-1.319400024E1,3.910050154E0
6.585858357E1,-4.227000237E0,-1.321095085E1,4.131000042E0
6.586108605E1,-4.324950218E0,-1.318005085E1,4.387050152E0
6.586358851E1,-4.392000198E0,-1.306200027E1,4.549950123E0
6.586609097E1,-4.330049992E0,-1.300200081E1,4.489950180E0
6.586859343E1,-4.213050365E0,-1.288995075E1,4.393949986E0
6.587109588E1,-4.057050228E0,-1.278900051E1,4.189949989E0
6.587359834E1,-3.870000124E0,-1.258605099E1,3.895950079E0
6.587610079E1,-3.702000141E0,-1.243500042E1,3.598950148E0
6.587860326E1,-3.480000257E0,-1.234395027E1,3.264000177E0
6.588110572E1,-3.304950237E0,-1.218795013E1,2.902050257E0
6.588360818E1,-3.118050098E0,-1.209000015E1,2.479950190E0
6.588611064E1,-3.061050177E0,-1.196100044E1,2.017950058E0
6.588861310E1,-3.013050079E0,-1.180200100E1,1.522050023E0
6.589111556E1,-2.821050167E0,-1.183800030E1,1.081950068E0
6.589361802E1,-2.697000027E0,-1.197000027E1,7.800000310E-1
6.589612048E1,-2.626950026E0,-1.218795013E1,5.050500035E-1
6.589862293E1,-2.541000128E0,-1.234605026E1,2.170500159E-1
6.590112539E1,-2.449950218E0,-1.263105106E1,-6.405000389E-2
6.590362784E1,-2.263050079E0,-1.288500023E1,-2.869500220E-1
6.590613030E1,-1.980000138E0,-1.317705059E1,-3.760500252E-1
6.590863277E1,-1.723950028E0,-1.353600025E1,-4.290000200E-1
6.591113515E1,-1.378950119E0,-1.396995068E1,-4.810500145E-1
6.591363761E1,-1.006049991E0,-1.451100063E1,-5.239500403E-1
6.591614006E1,-7.129500508E-1,-1.504800034E1,-6.540000439E-1
6.591864252E1,-4.210500121E-1,-1.562505054E1,-8.359500170E-1
6.592114498E1,-3.795000166E-2,-1.628805161E1,-1.055999994E0
6.592364745E1,2.910000086E-1,-1.698795128E1,-1.315050006E0
6.592614991E1,5.290500522E-1,-1.765800095E1,-1.609050035E0
6.592865245E1,7.609500289E-1,-1.834605026E1,-1.885050058E0
6.593115483E1,1.054949999E0,-1.909800148E1,-2.242050171E0
6.593365737E1,1.515000105E0,-2.004405022E1,-2.694000244E0
6.593615976E1,1.860000134E0,-2.097795105E1,-3.882000208E0
6.593866229E1,2.458950043E0,-2.165295029E1,-5.656950474E0
6.594116470E1,3.711000204E0,-2.257995033E1,-6.622050285E0
6.594366716E1,4.830000401E0,-2.327505112E1,-6.378000259E0
6.594616962E1,5.665950298E0,-2.373195076E1,-6.634050369E0
6.594867208E1,6.339000225E0,-2.396895027E1,-7.144050121E0
6.595117455E1,7.065000534E0,-2.394495201E1,-7.324050426E0
6.595367700E1,7.704000473E0,-2.358405113E1,-7.422000408E0
6.595617947E1,8.158950806E0,-2.285295105E1,-7.554000378E0
6.595868193E1,8.668950081E0,-2.206800079E1,-7.764000416E0
6.596118440E1,9.085950851E0,-2.132700157E1,-7.750050545E0
6.596368686E1,9.325050354E0,-2.050605011E1,-7.570050240E0
6.596618932E1,9.643950462E0,-1.974900055E1,-7.333050251E0
6.596869178E1,9.814050674E0,-1.888500023E1,-7.012050152E0
6.597119424E1,9.523950577E0,-1.786905098E1,-6.651000500E0
6.597369670E1,8.607000351E0,-1.691295052E1,-6.250950336E0
6.597619916E1,7.552950382E0,-1.593405056E1,-5.877000332E0
6.597870162E1,6.825000286E0,-1.499700069E1,-5.551050186E0
6.598120410E1,6.279000282E0,-1.414500046E1,-5.125050068E0
6.598370656E1,6.046950340E0,-1.340505028E1,-4.447050095E0
6.598620902E1,5.814000130E0,-1.276305103E1,-3.706950188E0
6.598871148E1,5.580000401E0,-1.206795025E1,-2.941050053E0
6.599121394E1,5.371050358E0,-1.142895031E1,-2.167050123E0
6.599371641E1,5.163000107E0,-1.087095070E1,-1.401000023E0
6.599621887E1,4.890000343E0,-1.037700081E1,-6.490500569E-1
6.599872130E1,4.521000385E0,-9.919950485E0,8.295000345E-2
6.600122376E1,4.248000145E0,-9.520050049E0,8.059500456E-1
6.600372599E1,3.814050198E0,-9.070050240E0,1.647000074E0
6.600622845E1,3.337950230E0,-8.608050346E0,2.866050243E0
6.600873091E1,2.962050200E0,-8.337000847E0,4.495050430E0
6.601123337E1,2.401050091E0,-8.053950310E0,6.481950283E0
6.601373583E1,1.578000069E0,-7.729050159E0,9.031050682E0
6.601623829E1,1.600500047E-1,-7.314000130E0,1.314300060E1
6.601874076E1,-1.686000109E0,-6.793950558E0,1.732200050E1
6.602124322E1,-3.142050266E0,-6.334950447E0,1.955505180E1
6.602374564E1,-3.385950089E0,-6.294000149E0,1.841895103E1
6.602624811E1,-3.022050142E0,-6.538050175E0,1.573905087E1
6.602875059E1,-2.608050108E0,-6.916950226E0,1.329195023E1
6.603125305E1,-2.292000055E0,-7.278000355E0,1.134900093E1
6.603375551E1,-2.062050104E0,-7.702050209E0,9.511950493E0
6.603625797E1,-1.695000052E0,-8.097000122E0,7.785000324E0
6.603876047E1,-1.252050042E0,-8.482950211E0,6.178050518E0
6.604126293E1,-8.880000710E-1,-8.836950302E0,4.736999989E0
6.604376539E1,-6.300000548E-1,-9.154050827E0,3.438000202E0
6.604626785E1,-4.930500090E-1,-9.421950340E0,2.290950060E0
6.604877031E1,-4.189500213E-1,-9.691950798E0,1.194000006E0
6.605127277E1,-4.330500066E-1,-9.901050568E0,3.439500034E-1
6.605377524E1,-5.290500522E-1,-9.988950729E0,-2.539499998E-1
6.605627770E1,-6.079500318E-1,-1.006800079E1,-7.350000143E-1
6.605878016E1,-5.580000281E-1,-1.014300060E1,-1.177950025E0
6.606128262E1,-5.269500017E-1,-1.011600018E1,-1.626000047E0
6.606378501E1,-4.360500276E-1,-1.006395054E1,-2.008949995E0
6.606628747E1,-1.990500093E-1,-9.943950653E0,-2.301000118E0
6.606878991E1,8.100000024E-2,-9.718950272E0,-2.569950104E0
6.607129245E1,4.260000288E-1,-9.537000656E0,-2.851950169E0
6.607379484E1,8.299500346E-1,-9.277950287E0,-2.979000092E0
6.607629738E1,1.222950101E0,-8.916000366E0,-3.046050072E0
6.607879977E1,1.519950032E0,-8.562000275E0,-2.998050213E0
6.608130231E1,1.807050109E0,-8.171999931E0,-2.989050150E0
6.608380469E1,1.975050092E0,-7.635000229E0,-2.845050097E0
6.608630723E1,2.124000072E0,-7.138950348E0,-2.677050114E0
6.608880969E1,2.212050200E0,-6.664950371E0,-2.578950167E0
6.609131215E1,2.353950024E0,-6.253050327E0,-2.359050035E0
6.609381454E1,2.548050165E0,-5.781000137E0,-2.115000010E0
6.609631700E1,2.775000095E0,-5.395950317E0,-1.911000133E0
6.609881946E1,3.058050156E0,-5.070000172E0,-1.699950099E0
6.610132192E1,3.295050144E0,-4.705950260E0,-1.513050079E0
6.610382438E1,3.541050196E0,-4.372950077E0,-1.405950069E0
6.610632684E1,3.778950214E0,-4.135950089E0,-1.341000080E0
6.610882930E1,4.054049969E0,-3.931950092E0,-1.261950016E0
6.611133175E1,4.305000305E0,-3.760050297E0,-1.212000012E0
6.611383421E1,4.489950180E0,-3.595050097E0,-1.185000062E0
6.611633669E1,4.597949982E0,-3.511050224E0,-1.213950038E0
6.611883915E1,4.756050110E0,-3.595050097E0,-1.240050077E0
6.612134163E1,4.951950073E0,-3.766950130E0,-1.147050023E0
6.612384409E1,5.074050426E0,-4.023000240E0,-1.051050067E0
6.612634655E1,5.188950062E0,-4.252950191E0,-8.520000577E-1
6.612884901E1,5.365950108E0,-4.489950180E0,-7.210500240E-1
6.613135147E1,5.529000282E0,-4.668000221E0,-7.279500365E-1
6.613385393E1,5.713950157E0,-4.833000183E0,-8.329500556E-1
6.613635639E1,5.938950062E0,-4.921950340E0,-9.769500494E-1
6.613885886E1,6.130050182E0,-4.966950417E0,-1.144950032E0
6.614136132E1,6.274050236E0,-5.013000011E0,-1.317000031E0
6.614386378E1,6.439050198E0,-5.010000229E0,-1.581000090E0
6.614636623E1,6.664950371E0,-5.022000313E0,-1.767000079E0
6.614886869E1,6.865950108E0,-5.058000088E0,-1.858050108E0
6.615137092E1,7.062000275E0,-5.125050068E0,-1.888950109E0
6.615387336E1,7.146000385E0,-5.185050011E0,-1.851000071E0
6.615637582E1,7.242000580E0,-5.226000309E0,-1.702950120E0
6.615887827E1,7.327950478E0,-5.307000160E0,-1.456050038E0
6.616138073E1,7.335000515E0,-5.371950150E0,-1.128000021E0
6.616388320E1,7.314000130E0,-5.416950226E0,-8.020500541E-1
6.616638563E1,7.255950451E0,-5.518050194E0,-5.959500074E-1
6.616888810E1,7.129050255E0,-5.595000267E0,-4.840500355E-1
6.617139056E1,6.909000397E0,-5.626050472E0,-3.330000043E-1
6.617389302E1,6.712050438E0,-5.647050381E0,-2.010000050E-1
6.617639548E1,6.517950535E0,-5.674050331E0,-1.600500047E-1
6.617889794E1,6.271950245E0,-5.728950500E0,-6.705000252E-2
6.618140040E1,6.066000462E0,-5.805000305E0,1.395000052E-2
6.618390287E1,5.905050278E0,-5.853000164E0,9.000000544E-3
6.618640533E1,5.758950233E0,-5.881950378E0,6.405000389E-2
6.618890780E1,5.721000195E0,-5.872050285E0,1.095000096E-2
6.619141026E1,5.650950432E0,-5.887050152E0,-6.195000187E-2
6.619391272E1,5.632050037E0,-5.911050320E0,-1.150500029E-1
6.619641521E1,5.701950073E0,-5.917950153E0,-1.459500045E-1
6.619891767E1,5.757000446E0,-5.962950230E0,-1.600500047E-1
6.620142012E1,5.830950260E0,-5.986950397E0,-1.080000028E-1
6.620392258E1,5.935950279E0,-6.021000385E0,1.800000109E-2
6.620642501E1,5.922000408E0,-6.081000328E0,5.895000324E-2
6.620892747E1,5.833050251E0,-6.162000179E0,1.549500078E-1
6.621142993E1,5.845050335E0,-6.193050385E0,2.550000250E-1
6.621393239E1,5.790000439E0,-6.247950077E0,3.030000031E-1
6.621643486E1,5.733000278E0,-6.337050438E0,4.140000343E-1
6.621893732E1,5.685000420E0,-6.427950382E0,3.940500319E-1
6.622143970E1,5.616000175E0,-6.547950268E0,4.140000343E-1
6.622394224E1,5.527050495E0,-6.667950153E0,4.759500325E-1
6.622644470E1,5.464950085E0,-6.838050365E0,5.790000558E-1
6.622894719E1,5.331000328E0,-7.009950161E0,6.670500040E-1
6.623144965E1,5.263050079E0,-7.180050373E0,8.110500574E-1
6.623395211E1,5.227950096E0,-7.375950336E0,1.045950055E0
6.623645458E1,5.200950146E0,-7.611000538E0,1.354950070E0
6.623895705E1,5.034000397E0,-7.924950600E0,1.663950086E0
6.624145951E1,5.017050266E0,-8.212050438E0,2.262000084E0
6.624396197E1,4.918950081E0,-8.586000443E0,3.073950052E0
6.624646443E1,4.576050282E0,-8.980950356E0,3.982050180E0
6.624896682E1,3.997050285E0,-9.451050758E0,5.098050117E0
6.625146936E1,3.292050123E0,-9.964950562E0,6.238050461E0
6.625397174E1,2.509050131E0,-1.050000095E1,7.476000309E0
6.625647420E1,1.507950068E0,-1.108200073E1,8.214000702E0
6.625897666E1,4.330500066E-1,-1.176900101E1,8.575950623E0
6.626147912E1,-5.989500284E-1,-1.237200069E1,8.533050537E0
6.626398159E1,-1.614000082E0,-1.288005066E1,8.061000824E0
6.626648405E1,-2.689050198E0,-1.338795090E1,7.600950241E0
6.626898651E1,-3.892050266E0,-1.391700077E1,7.093050480E0
6.627148898E1,-5.190000057E0,-1.436505032E1,6.475050449E0
6.627399144E1,-6.450000286E0,-1.464795113E1,5.838000298E0
6.627649391E1,-7.720950603E0,-1.485105038E1,5.050050259E0
6.627899637E1,-8.916000366E0,-1.501395035E1,4.096950054E0
6.628149883E1,-1.015500069E1,-1.490595055E1,2.971050024E0
6.628400126E1,-1.119600010E1,-1.472700024E1,1.791000128E0
6.628650372E1,-1.186905098E1,-1.458495045E1,6.340500116E-1
6.628900619E1,-1.252095032E1,-1.445400047E1,-2.419500053E-1
6.629150865E1,-1.310805035E1,-1.446600056E1,-1.036949992E0
6.629401111E1,-1.332600021E1,-1.465005112E1,-1.830000043E0
6.629651357E1,-1.354800034E1,-1.497600079E1,-2.397000074E0
6.629901603E1,-1.378995037E1,-1.532805061E1,-3.055950165E0
6.630151850E1,-1.434105110E1,-1.569405079E1,-3.669000149E0
6.630402096E1,-1.506900024E1,-1.610400009E1,-4.090950012E0
6.630652342E1,-1.573500061E1,-1.666394997E1,-4.383000374E0
6.630902588E1,-1.667895126E1,-1.716495132E1,-4.426050186E0
6.631152834E1,-1.766505051E1,-1.759800148E1,-4.311000347E0
6.631403060E1,-1.843905067E1,-1.808700180E1,-4.105050087E0
6.631653306E1,-1.931805038E1,-1.823805046E1,-3.580050230E0
6.631903552E1,-1.992405128E1,-1.799595070E1,-2.895000219E0
6.632153798E1,-2.045595169E1,-1.751205063E1,-1.906050086E0
6.632404068E1,-2.073300171E1,-1.694895172E1,-8.209500313E-1
6.632654291E1,-2.089395142E1,-1.611795044E1,1.240500063E-1
6.632904560E1,-2.087700081E1,-1.516500092E1,9.880500436E-1
6.633154783E1,-2.088405037E1,-1.414500046E1,1.579950094E0
6.633405052E1,-2.036505127E1,-1.298100090E1,1.774050117E0
6.633655276E1,-1.819200134E1,-1.187895012E1,1.803000093E0
6.633905545E1,-1.554600048E1,-1.117995071E1,1.743000031E0
6.634155771E1,-1.333305073E1,-1.075095081E1,1.462950110E0
6.634406017E1,-1.152705097E1,-1.038195038E1,1.146000028E0
6.634656265E1,-1.001295090E1,-1.003005028E1,8.329500556E-1
6.634906512E1,-8.719950676E0,-9.633000374E0,5.569500327E-1
6.635156758E1,-7.495950222E0,-9.532050133E0,3.490500152E-1
6.635407004E1,-6.310950279E0,-9.544050217E0,2.479500175E-1
6.635657251E1,-5.094000340E0,-9.886050224E0,-1.695000008E-2
6.635907498E1,-4.035000324E0,-1.065000057E1,-1.510500014E-1
6.636157744E1,-2.983950138E0,-1.173795033E1,-1.440000087E-1
6.636407990E1,-1.801050067E0,-1.299000072E1,-1.390500069E-1
6.636658236E1,-4.399500191E-1,-1.401105022E1,1.980000138E-1
6.636908482E1,9.570000172E-1,-1.477500057E1,7.680000067E-1
6.637158728E1,2.004000187E0,-1.558905029E1,1.312050104E0
6.637408975E1,2.833050251E0,-1.633605003E1,1.735950112E0
6.637659221E1,3.331050158E0,-1.731795120E1,2.041949987E0
6.637909467E1,3.597000122E0,-1.842900085E1,2.389050007E0
6.638159712E1,3.994050264E0,-1.950495148E1,2.776950121E0
6.638409958E1,4.392000198E0,-2.057295036E1,3.292050123E0
6.638660206E1,4.741050243E0,-2.145705032E1,3.781050205E0
6.638910452E1,5.320950031E0,-2.233095169E1,4.273950100E0
6.639160696E1,6.073050499E0,-2.312595177E1,4.938000202E0
6.639410942E1,6.957000256E0,-2.369100189E1,5.710950375E0
6.639661189E1,7.933950424E0,-2.387805176E1,6.727050304E0
6.639911435E1,9.265950203E0,-2.405100060E1,7.845000267E0
6.640161681E1,1.085100079E1,-2.369595146E1,8.911050797E0
6.640411927E1,1.251795101E1,-2.283195114E1,1.003395081E1
6.640662174E1,1.394805050E1,-2.162700081E1,1.113795090E1
6.640912412E1,1.476495075E1,-2.000100136E1,1.155495071E1
6.641162658E1,1.498005104E1,-1.818795013E1,1.080105019E1
6.641412904E1,1.457805061E1,-1.636995125E1,9.517050743E0
6.641663150E1,1.371495056E1,-1.457595062E1,8.290950775E0
6.641913397E1,1.270995045E1,-1.296900082E1,7.132050514E0
6.642163650E1,1.143795013E1,-1.162800026E1,5.983950138E0
6.642413889E1,1.002000046E1,-1.061895084E1,4.846950054E0
6.642664142E1,8.572950363E0,-9.799950600E0,3.781050205E0
6.642914381E1,7.438050270E0,-9.372000694E0,2.835000038E0
6.643164628E1,6.238050461E0,-8.884950638E0,2.329950094E0
6.643414874E1,5.338050365E0,-7.987050533E0,1.606050134E0
6.643665121E1,4.753050327E0,-7.138950348E0,1.081950068E0
6.643915368E1,4.237950325E0,-6.411000252E0,7.900500298E-1
6.644165614E1,3.870000124E0,-5.692950249E0,6.000000238E-1
