"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
7.991839320E1,-3.135000038E1,2.004375076E1,1.490625095E1
7.993839649E1,-3.135000038E1,1.978125000E1,1.470000076E1
7.995839505E1,-3.080625153E1,1.951875114E1,1.621875000E1
7.997840155E1,-3.020625114E1,2.083125114E1,1.670625114E1
7.999840211E1,-2.874375153E1,2.169375038E1,1.779375076E1
8.001839844E1,-2.741250038E1,2.135625076E1,1.880625153E1
8.003839162E1,-2.664375114E1,2.148750114E1,1.931250000E1
8.005839335E1,-2.525625038E1,2.270625114E1,2.019375038E1
8.007839087E1,-2.478750038E1,2.235000038E1,2.041875076E1
8.009839613E1,-2.443125153E1,2.163750076E1,2.113125038E1
8.011839623E1,-2.435625076E1,2.135625076E1,2.182500076E1
8.013839224E1,-2.401875114E1,2.017500114E1,2.255625153E1
8.015839641E1,-2.441250038E1,1.980000114E1,2.285625076E1
8.017839559E1,-2.454375076E1,1.886250114E1,2.257500076E1
8.019839085E1,-2.694375038E1,1.689375114E1,2.280000114E1
8.021839432E1,-2.761875153E1,1.659375000E1,2.210625076E1
8.023839326E1,-2.664375114E1,1.651875114E1,2.240625000E1
8.025838828E1,-2.638125038E1,1.635000038E1,2.360625076E1
8.027839172E1,-2.645625114E1,1.653750038E1,2.300625038E1
8.029839048E1,-2.780625153E1,1.695000076E1,2.240625000E1
8.031839692E1,-2.694375038E1,1.670625114E1,2.300625038E1
8.033839797E1,-2.638125038E1,1.681875038E1,2.411250114E1
8.035839419E1,-2.458125114E1,1.786875153E1,2.328750038E1
8.037839864E1,-2.574375153E1,1.526250076E1,2.413125038E1
8.039839808E1,-2.555625153E1,1.526250076E1,2.463750076E1
8.041839334E1,-2.512500191E1,1.666875076E1,2.431875038E1
8.043839684E1,-2.508750153E1,1.747500038E1,2.360625076E1
8.045839366E1,-2.523750114E1,1.914375114E1,2.317500114E1
8.047838740E1,-2.557500076E1,1.985625076E1,2.175000000E1
8.049838982E1,-2.746875191E1,2.017500114E1,2.002500153E1
8.051838797E1,-2.833125114E1,1.950000000E1,1.914375114E1
8.053839382E1,-2.998125076E1,1.918125153E1,1.813125038E1
8.055839493E1,-3.125625038E1,1.869375038E1,1.753125000E1
8.057839288E1,-3.363750076E1,1.678125000E1,1.695000076E1
8.059839677E1,-3.427500153E1,1.668750000E1,1.533750057E1
8.061839586E1,-3.575625229E1,1.470000076E1,1.366875076E1
8.063839067E1,-3.603750229E1,1.413750076E1,1.316250038E1
8.065839392E1,-3.701250076E1,1.421250057E1,1.286250019E1
8.067839266E1,-3.731250000E1,1.173750019E1,1.471875095E1
8.069838778E1,-3.708750153E1,1.091250038E1,1.623750114E1
8.071839064E1,-3.560625076E1,9.018750191E0,1.777500153E1
8.073838948E1,-3.423750305E1,7.218750477E0,2.011875153E1
8.075839556E1,-3.384375000E1,4.668750286E0,2.116875076E1
8.077839721E1,-3.451875305E1,3.806250095E0,1.996875000E1
8.079839306E1,-3.646875000E1,3.487500191E0,1.936875153E1
8.081838845E1,-3.547500229E1,3.787500143E0,1.936875153E1
8.083839254E1,-3.418125153E1,5.381250381E0,1.963125038E1
8.085838855E1,-3.444375229E1,5.643750191E0,1.863750076E1
8.087839267E1,-3.436875153E1,8.043750763E0,1.779375076E1
8.089839236E1,-3.459375000E1,9.956250191E0,1.756875038E1
8.091838972E1,-3.241875076E1,1.241250038E1,1.833750153E1
8.093839233E1,-3.099375153E1,1.464375019E1,1.890000153E1
8.095839281E1,-2.765625191E1,1.886250114E1,1.824375153E1
8.097838875E1,-2.934375191E1,1.936875153E1,1.601250076E1
8.099839276E1,-2.943750191E1,1.871250153E1,1.501875019E1
8.101839100E1,-2.891250038E1,1.764375114E1,1.655625153E1
8.103839760E1,-2.814375114E1,1.691250038E1,1.646250153E1
8.105839866E1,-2.591250038E1,1.771875000E1,1.775625038E1
8.107839526E1,-2.388750076E1,1.794375038E1,1.897500038E1
8.109840005E1,-2.199375153E1,1.689375114E1,2.049375153E1
8.111839843E1,-2.045625114E1,1.657500076E1,2.090625000E1
8.113839397E1,-1.968750000E1,1.668750000E1,2.141250038E1
8.115839727E1,-1.910625076E1,1.605000114E1,2.111250114E1
8.117839611E1,-1.798125076E1,1.516875076E1,2.184375000E1
8.119839111E1,-1.779375076E1,1.498125076E1,2.214375114E1
8.121839346E1,-1.777500153E1,1.351875019E1,2.347500038E1
8.123839251E1,-1.747500038E1,1.297500038E1,2.278125000E1
8.125838774E1,-1.766250038E1,1.297500038E1,2.248125076E1
8.127839146E1,-1.831875038E1,1.065000057E1,2.291250038E1
8.129839022E1,-1.970625114E1,9.787500381E0,2.311875153E1
8.131839557E1,-1.991250038E1,9.693750381E0,2.311875153E1
8.133839677E1,-1.914375114E1,9.075000763E0,2.293125153E1
8.135839357E1,-1.867500114E1,8.625000000E0,2.334375000E1
8.137839800E1,-1.878750038E1,8.062500000E0,2.325000000E1
8.139839745E1,-2.038125038E1,7.012500286E0,2.336250114E1
8.141839188E1,-2.182500076E1,6.693750381E0,2.236875153E1
8.143839595E1,-2.259375000E1,6.862500191E0,2.195625114E1
8.145839509E1,-2.315625000E1,6.937500477E0,2.135625076E1
8.147838983E1,-2.259375000E1,7.050000191E0,2.205000114E1
8.149839361E1,-2.259375000E1,7.331250191E0,2.274375153E1
8.151839113E1,-2.120625114E1,8.006250381E0,2.263125038E1
8.153839782E1,-2.038125038E1,9.506250381E0,2.261250114E1
8.155839778E1,-2.070000076E1,9.393750191E0,2.313750076E1
8.157839451E1,-2.186250114E1,8.531250000E0,2.173125076E1
8.159839912E1,-2.392500114E1,7.856250286E0,2.203125000E1
8.161839749E1,-2.636250114E1,6.675000191E0,2.073750114E1
8.163839312E1,-2.870625114E1,5.418750286E0,1.903125000E1
8.165839712E1,-3.142500114E1,4.143750191E0,1.693125153E1
8.167839627E1,-3.196875191E1,3.956250191E0,1.543125057E1
8.169839141E1,-3.382500076E1,1.893750072E0,1.736250114E1
8.171839385E1,-3.348750305E1,8.062500358E-1,1.839375114E1
8.173839270E1,-3.228750229E1,3.562500179E-1,1.638750076E1
8.175838759E1,-3.099375153E1,-1.068750024E0,1.792500114E1
8.177839129E1,-2.977500153E1,-3.693750143E0,2.148750114E1
8.179839022E1,-2.827500153E1,-5.587500095E0,2.212500000E1
8.181839538E1,-2.767500114E1,-7.856250286E0,2.285625076E1
8.183839706E1,-2.904375076E1,-8.550000191E0,2.197500038E1
8.185839394E1,-2.968125153E1,-8.287500381E0,2.075625038E1
8.187839806E1,-2.996250153E1,-8.943750381E0,1.996875000E1
8.189839754E1,-2.930625153E1,-9.393750191E0,1.966875076E1
8.191839192E1,-2.932500076E1,-9.487500191E0,2.077500153E1
8.193839563E1,-2.996250153E1,-1.040625000E1,2.208750153E1
8.195839424E1,-3.196875191E1,-9.918750763E0,2.056875038E1
8.197838927E1,-3.376875305E1,-7.650000095E0,2.062500000E1
8.199839276E1,-3.463125229E1,-6.206250191E0,2.191875076E1
8.201839057E1,-3.481875229E1,-4.162500381E0,2.319375038E1
8.203839750E1,-3.547500229E1,-1.312500089E-1,2.323125076E1
8.205839842E1,-3.744375229E1,2.193750143E0,2.208750153E1
8.207839501E1,-4.153125000E1,3.468750238E0,1.955625153E1
8.209839964E1,-4.342500305E1,3.862500191E0,1.691250038E1
8.211839789E1,-4.363125229E1,3.956250191E0,1.813125038E1
8.213839342E1,-4.398750305E1,6.337500095E0,1.899375153E1
8.215839711E1,-4.308750153E1,7.743750095E0,1.957500076E1
8.217839569E1,-4.145625305E1,8.981250763E0,2.218125153E1
8.219839081E1,-4.100625229E1,9.656250000E0,2.428125191E1
8.221839348E1,-4.001250076E1,1.181250000E1,2.587500191E1
8.223839245E1,-3.873750305E1,1.248750019E1,2.596875191E1
8.225838777E1,-3.845625305E1,1.295625019E1,2.756250191E1
8.227839100E1,-3.751875305E1,1.297500038E1,2.857500076E1
8.229838988E1,-3.725625229E1,1.243125057E1,2.958750153E1
8.231838428E1,-3.736875153E1,1.216875076E1,2.958750153E1
8.233838789E1,-3.740625000E1,1.134375000E1,3.041250038E1
8.235838674E1,-3.780000305E1,1.068750000E1,2.990625191E1
8.237839325E1,-3.943125153E1,7.875000477E0,3.024375153E1
8.239839465E1,-4.164375305E1,7.462500095E0,2.844375038E1
8.241839049E1,-4.203750229E1,8.006250381E0,2.853750038E1
8.243839525E1,-4.046250153E1,9.618750572E0,2.981250191E1
8.245839509E1,-4.111875153E1,1.078125000E1,3.001875114E1
8.247840180E1,-4.261875153E1,1.128750038E1,2.778750038E1
8.249840279E1,-4.363125229E1,1.228125095E1,2.675625038E1
8.251839907E1,-4.353750229E1,1.466250038E1,2.501250076E1
8.253839197E1,-4.303125000E1,1.550625038E1,2.570625114E1
8.255839298E1,-4.216875076E1,1.636875153E1,2.679375076E1
8.257839021E1,-4.108125305E1,1.702500153E1,2.739375114E1
8.259839555E1,-3.982500076E1,1.751250076E1,2.829375076E1
8.261839557E1,-3.903750229E1,1.893750000E1,2.919375038E1
8.263839181E1,-3.885000229E1,2.075625038E1,2.765625191E1
8.265839603E1,-3.980625153E1,2.128125000E1,2.743125153E1
8.267839560E1,-4.080000305E1,1.951875114E1,2.615625191E1
8.269839110E1,-4.275000000E1,1.826250076E1,2.486250114E1
8.271839456E1,-4.488750076E1,1.766250038E1,2.345625114E1
8.273839339E1,-4.843125153E1,1.561875057E1,1.935000038E1
8.275838832E1,-5.023125076E1,1.520625019E1,1.614375114E1
8.277839157E1,-5.227500153E1,1.265625095E1,1.295625019E1
8.279839023E1,-5.293125153E1,1.198125076E1,1.175625038E1
8.281839652E1,-5.201250076E1,1.126875019E1,1.276875019E1
8.283839723E1,-5.171250153E1,1.001250076E1,1.509375095E1
8.285839436E1,-5.062500381E1,6.656250477E0,1.927500153E1
8.287839848E1,-4.953750229E1,5.587500095E0,2.120625114E1
8.289839804E1,-4.800000000E1,3.056250095E0,2.396250153E1
8.291839328E1,-4.713750076E1,2.250000089E-1,2.531250191E1
8.293839671E1,-4.803750229E1,-1.537500024E0,2.424375153E1
8.295839524E1,-4.908750153E1,-1.931250095E0,2.283750153E1
8.297838968E1,-4.963125229E1,-2.418750048E0,2.143125153E1
8.299839283E1,-4.916250229E1,-1.106250048E0,2.291250038E1
8.301839139E1,-4.858125305E1,-5.437500477E-1,2.411250114E1
8.303839790E1,-4.882500076E1,1.387500048E0,2.418750191E1
8.305840159E1,-4.916250229E1,3.206250191E0,2.375625038E1
8.307839636E1,-4.961250305E1,7.331250191E0,2.259375000E1
8.309839889E1,-4.800000000E1,1.050000000E1,2.375625038E1
8.311839687E1,-4.464375305E1,1.638750076E1,2.458125114E1
8.313839141E1,-4.338750076E1,2.000625038E1,2.433750153E1
8.315839458E1,-4.368750000E1,2.310000038E1,2.045625114E1
8.317839288E1,-4.479375076E1,2.398125076E1,1.833750153E1
8.319838751E1,-4.381875229E1,2.364375114E1,1.813125038E1
8.321839085E1,-4.269375229E1,2.302500153E1,1.966875076E1
8.323838922E1,-3.984375000E1,2.484375191E1,2.094375038E1
8.325839541E1,-3.819375229E1,2.608125114E1,2.263125038E1
8.327839629E1,-3.521250153E1,2.626875114E1,2.465625191E1
8.329839559E1,-3.268125153E1,2.752500153E1,2.565000153E1
8.331840095E1,-3.153750038E1,2.709375191E1,2.596875191E1
8.333839994E1,-3.000000191E1,2.649375153E1,2.688750076E1
8.335839391E1,-2.904375076E1,2.651250076E1,2.758125114E1
8.337839872E1,-2.816250038E1,2.626875114E1,2.739375114E1
8.339839680E1,-2.889375114E1,2.533125114E1,2.851875114E1
8.341839013E1,-2.911875153E1,2.505000114E1,2.861250114E1
8.343839260E1,-2.971875191E1,2.392500114E1,2.863125038E1
8.345839081E1,-3.151875114E1,2.186250114E1,2.825625038E1
8.347838661E1,-3.380625153E1,2.180625153E1,2.613750076E1
8.349839120E1,-3.286875153E1,2.173125076E1,2.724375153E1
8.351838942E1,-3.035625076E1,2.206875038E1,2.865000153E1
8.353839629E1,-2.945625114E1,2.227500153E1,2.795625114E1
8.355839766E1,-3.020625114E1,2.261250114E1,2.733750153E1
8.357839475E1,-3.193125153E1,2.238750076E1,2.563125038E1
8.359839937E1,-3.170625114E1,2.304375076E1,2.471250153E1
8.361839780E1,-3.200625229E1,2.321250153E1,2.510625076E1
8.363839385E1,-3.129375076E1,2.341875076E1,2.480625153E1
8.365839704E1,-3.091875076E1,2.313750076E1,2.441250038E1
8.367839616E1,-3.058125114E1,2.379375076E1,2.379375076E1
8.369839146E1,-3.024375153E1,2.443125153E1,2.268750000E1
8.371839387E1,-3.110625076E1,2.525625038E1,2.287500000E1
8.373839289E1,-3.118125153E1,2.570625114E1,2.246250153E1
8.375838828E1,-3.247500229E1,2.401875114E1,2.158125114E1
8.377839143E1,-3.296250153E1,2.298750114E1,2.088750076E1
8.379839059E1,-3.487500000E1,2.137500000E1,2.101875114E1
8.381839587E1,-3.635625076E1,2.051250076E1,2.051250076E1
8.383839702E1,-3.894375229E1,1.961250114E1,1.841250038E1
8.385839361E1,-4.076250076E1,1.681875038E1,1.734375000E1
8.387839806E1,-4.128750229E1,1.588125038E1,1.786875153E1
8.389839762E1,-4.166250229E1,1.558125019E1,1.745625114E1
8.391839213E1,-4.134375000E1,1.441875076E1,1.888125038E1
8.393839608E1,-4.102500153E1,1.140000057E1,2.285625076E1
8.395839483E1,-3.877500153E1,8.887500763E0,2.420625114E1
8.397838997E1,-3.804375076E1,5.512500286E0,2.606250191E1
8.399839341E1,-3.838125229E1,3.656250238E0,2.628750038E1
8.401839107E1,-3.995625305E1,4.256250381E0,2.345625114E1
8.403839790E1,-4.132500076E1,4.125000000E0,2.336250114E1
8.405839873E1,-4.093125153E1,3.300000191E0,2.216250038E1
8.407839489E1,-4.066875076E1,2.943750143E0,2.328750038E1
8.409839958E1,-3.918750000E1,3.712500095E0,2.336250114E1
8.411839804E1,-4.006875229E1,3.975000143E0,2.356875038E1
8.413839342E1,-4.160625076E1,6.862500191E0,2.161875153E1
8.415839716E1,-4.153125000E1,9.637500763E0,2.206875038E1
8.417839614E1,-4.072500229E1,1.149375057E1,2.235000038E1
8.419839111E1,-3.961875153E1,1.621875000E1,2.188125038E1
8.421839372E1,-4.001250076E1,1.858125114E1,2.083125114E1
8.423839219E1,-4.233750153E1,2.045625114E1,1.779375076E1
8.425838769E1,-4.353750229E1,2.077500153E1,1.576875019E1
8.427839127E1,-4.308750153E1,2.079375076E1,1.708125114E1
8.429839014E1,-4.273125076E1,2.071875000E1,1.828125000E1
8.431838415E1,-4.072500229E1,2.407500076E1,1.944375038E1
8.433838834E1,-3.988125229E1,2.467500114E1,2.184375000E1
8.435838709E1,-3.766875076E1,2.491875076E1,2.366250038E1
8.437839363E1,-3.693750000E1,2.540625191E1,2.566875076E1
8.439839489E1,-3.478125000E1,2.628750038E1,2.636250114E1
8.441839056E1,-3.429375076E1,2.685000038E1,2.707500076E1
8.443839532E1,-3.346875000E1,2.660625076E1,2.898750114E1
8.445839493E1,-3.339375305E1,2.578125191E1,2.919375038E1
8.447839046E1,-3.401250076E1,2.529375076E1,3.001875114E1
8.449839435E1,-3.463125229E1,2.456250191E1,3.091875076E1
8.451839199E1,-3.468750000E1,2.326875114E1,3.144375038E1
8.453839832E1,-3.706875229E1,2.156250000E1,3.125625038E1
8.455839831E1,-3.810000229E1,2.208750153E1,3.035625076E1
8.457839445E1,-3.673125076E1,2.266875076E1,3.135000038E1
8.459839876E1,-3.416250229E1,2.311875153E1,3.386250305E1
8.461839744E1,-3.361875153E1,2.478750038E1,3.313125229E1
8.463839334E1,-3.491250229E1,2.566875076E1,3.181875038E1
8.465839703E1,-3.808125305E1,2.613750076E1,2.968125153E1
8.467839575E1,-3.875625229E1,2.499375153E1,2.829375076E1
8.469839121E1,-3.892500305E1,2.647500038E1,2.917500114E1
8.471839376E1,-3.783750153E1,2.713125038E1,2.855625153E1
8.473839301E1,-3.832500076E1,2.786250114E1,2.986875153E1
8.475838805E1,-3.723750305E1,2.891250038E1,2.985000038E1
8.477839181E1,-3.671250153E1,3.011250114E1,2.992500114E1
8.479839085E1,-3.637500000E1,3.103125191E1,2.891250038E1
8.481838481E1,-3.716250229E1,3.037500191E1,2.911875153E1
8.483838854E1,-3.826875305E1,2.887500191E1,2.833125114E1
8.485838747E1,-3.913125229E1,2.876250076E1,2.823750114E1
8.487839394E1,-4.081875229E1,2.780625153E1,2.733750153E1
8.489839500E1,-4.276875305E1,2.701875114E1,2.673750114E1
8.491839062E1,-4.475625229E1,2.640000153E1,2.362500000E1
8.493839523E1,-4.689375305E1,2.533125114E1,2.233125114E1
8.495839490E1,-4.867500305E1,2.317500114E1,2.094375038E1
8.497839016E1,-4.996875381E1,2.156250000E1,2.047500038E1
8.499839354E1,-4.989375305E1,2.073750114E1,2.028750038E1
8.501839237E1,-5.049375153E1,1.824375153E1,2.253750038E1
8.503838738E1,-4.989375305E1,1.653750038E1,2.437500191E1
8.505839091E1,-4.882500076E1,1.288125038E1,2.825625038E1
8.507838983E1,-4.794375229E1,1.089375019E1,2.988750076E1
8.509839604E1,-4.805625153E1,9.881250381E0,2.940000153E1
8.511839678E1,-4.938750076E1,1.021875000E1,2.818125153E1
8.513839342E1,-4.966875076E1,1.038750076E1,2.797500038E1
8.515839730E1,-4.867500305E1,1.078125000E1,2.838750076E1
8.517839640E1,-4.749375153E1,1.265625095E1,2.966250038E1
8.519839171E1,-4.651875305E1,1.378125095E1,3.054375076E1
8.521838421E1,-4.779375076E1,1.824375153E1,2.746875191E1
8.523838536E1,-4.580625153E1,2.178750038E1,2.621250153E1
8.525838253E1,-4.368750000E1,2.570625114E1,2.746875191E1
8.527838758E1,-4.123125076E1,2.906250191E1,2.581875038E1
8.529838787E1,-4.036875153E1,3.320625305E1,2.272500038E1
8.531839550E1,-4.164375305E1,3.363750076E1,2.011875153E1
8.533839728E1,-4.031250000E1,3.301875305E1,2.071875000E1
8.535839444E1,-3.903750229E1,3.196875191E1,2.315625000E1
8.537839907E1,-3.729375076E1,3.236250305E1,2.426250076E1
8.539839879E1,-3.399375153E1,3.384375000E1,2.606250191E1
8.541839384E1,-3.125625038E1,3.408750153E1,2.626875114E1
8.543839772E1,-2.821875191E1,3.335625076E1,2.919375038E1
8.545839635E1,-2.647500038E1,3.320625305E1,2.960625076E1
8.547839108E1,-2.379375076E1,3.328125000E1,3.142500114E1
8.549839384E1,-2.261250114E1,3.358125305E1,3.121875191E1
8.551839246E1,-2.190000153E1,3.166875076E1,3.215625000E1
8.553838971E1,-2.041875076E1,3.300000000E1,3.273750305E1
8.555839138E1,-2.058750153E1,3.125625038E1,3.406875229E1
8.557838821E1,-2.118750000E1,3.041250038E1,3.397500229E1
8.559839634E1,-2.120625114E1,3.041250038E1,3.459375000E1
8.561839522E1,-2.486250114E1,2.866875076E1,3.491250229E1
8.563839060E1,-2.664375114E1,2.761875153E1,3.481875229E1
8.565839431E1,-2.411250114E1,2.795625114E1,3.541875076E1
8.567839269E1,-2.306250000E1,2.752500153E1,3.543750000E1
8.569839856E1,-2.398125076E1,2.814375114E1,3.431250000E1
8.571839924E1,-2.493750191E1,2.829375076E1,3.350625229E1
8.573839586E1,-2.473125076E1,2.810625076E1,3.290625000E1
8.575840002E1,-2.433750153E1,2.885625076E1,3.309375000E1
8.577840192E1,-2.398125076E1,2.949375153E1,3.127500153E1
8.579839625E1,-2.385000038E1,3.052500153E1,3.106875038E1
8.581839919E1,-2.418750191E1,3.161250114E1,3.024375153E1
8.583839729E1,-2.396250153E1,3.262500000E1,2.951250076E1
8.585839273E1,-2.304375076E1,3.301875305E1,2.851875114E1
8.587839921E1,-2.338125038E1,3.427500153E1,2.758125114E1
8.589839765E1,-2.388750076E1,3.399375153E1,2.769375038E1
8.591839082E1,-2.394375038E1,3.225000000E1,2.821875191E1
8.593839302E1,-2.463750076E1,3.176250076E1,2.842500114E1
8.595839081E1,-2.632500076E1,3.108750153E1,2.893125153E1
8.597838613E1,-2.857500076E1,2.983125114E1,2.833125114E1
8.599839064E1,-3.206250000E1,2.883750153E1,2.572500038E1
8.601838813E1,-3.431250000E1,2.803125191E1,2.514375114E1
8.603839380E1,-3.738750076E1,2.566875076E1,2.426250076E1
8.605839602E1,-3.864375305E1,2.469375038E1,2.366250038E1
8.607839346E1,-3.956250000E1,2.358750153E1,2.358750153E1
8.609839859E1,-3.922500229E1,2.184375000E1,2.401875114E1
8.611839761E1,-3.916875076E1,1.927500153E1,2.726250076E1
8.613839374E1,-3.813750076E1,1.792500114E1,2.739375114E1
8.615839779E1,-3.750000000E1,1.520625019E1,3.045000076E1
8.617839670E1,-3.609375000E1,1.366875076E1,3.088125038E1
8.619839148E1,-3.633750153E1,1.220625019E1,3.170625114E1
8.621839397E1,-3.781875229E1,1.068750000E1,3.041250038E1
8.623839299E1,-3.847500229E1,1.113750076E1,3.001875114E1
8.625838790E1,-3.746250153E1,1.188750076E1,2.990625191E1
8.627839135E1,-3.789375305E1,1.179375076E1,3.099375153E1
8.629839003E1,-3.783750153E1,1.306875038E1,2.988750076E1
8.631839546E1,-3.796875000E1,1.443750095E1,2.895000076E1
8.633839646E1,-3.819375229E1,1.618125153E1,2.812500191E1
8.635839333E1,-3.656250000E1,1.878750038E1,2.748750114E1
8.637839802E1,-3.390000153E1,2.272500038E1,2.673750114E1
8.639839760E1,-3.236250305E1,2.467500114E1,2.598750114E1
8.641839192E1,-3.256875229E1,2.724375153E1,2.435625076E1
8.643839553E1,-3.408750153E1,2.728125191E1,2.272500038E1
8.645839489E1,-3.390000153E1,2.638125038E1,2.255625153E1
8.647838981E1,-3.279375076E1,2.585625076E1,2.497500038E1
8.649839338E1,-3.142500114E1,2.634375191E1,2.486250114E1
8.651839116E1,-2.889375114E1,2.660625076E1,2.527500153E1
8.653839762E1,-2.754375076E1,2.718750191E1,2.647500038E1
8.655839780E1,-2.471250153E1,2.808750153E1,2.737500191E1
8.657839443E1,-2.385000038E1,2.765625191E1,2.767500114E1
8.659839890E1,-2.289375114E1,2.767500114E1,2.859375191E1
8.661839738E1,-2.212500000E1,2.733750153E1,2.848125076E1
8.663839325E1,-2.137500000E1,2.623125076E1,2.861250114E1
8.665839711E1,-2.098125076E1,2.606250191E1,2.870625114E1
8.667839626E1,-2.133750153E1,2.632500076E1,2.760000038E1
8.669839132E1,-2.218125153E1,2.512500191E1,2.902500153E1
8.671839384E1,-2.233125114E1,2.328750038E1,2.926875114E1
8.673839286E1,-2.461875153E1,2.221875000E1,2.947500038E1
8.675838793E1,-2.685000038E1,2.178750038E1,2.855625153E1
8.677839127E1,-2.392500114E1,2.251875114E1,2.936250114E1
8.679839010E1,-2.353125000E1,2.233125114E1,2.917500114E1
8.681838416E1,-2.353125000E1,2.205000114E1,2.876250076E1
8.683838841E1,-2.340000153E1,2.233125114E1,2.776875114E1
8.685838759E1,-2.433750153E1,2.330625153E1,2.683125114E1
8.687839415E1,-2.392500114E1,2.323125076E1,2.653125191E1
8.689839520E1,-2.302500153E1,2.379375076E1,2.623125076E1
8.691839074E1,-2.231250000E1,2.482500076E1,2.561250114E1
8.693839508E1,-2.212500000E1,2.437500191E1,2.551875114E1
8.695839472E1,-2.229375076E1,2.491875076E1,2.501250076E1
8.697839033E1,-2.201250076E1,2.675625038E1,2.317500114E1
8.699839431E1,-2.265000153E1,2.681250191E1,2.156250000E1
8.701839210E1,-2.413125038E1,2.623125076E1,2.146875000E1
8.703839888E1,-2.523750114E1,2.529375076E1,2.167500114E1
8.705839967E1,-2.551875114E1,2.454375076E1,2.098125076E1
8.707839609E1,-2.679375076E1,2.415000153E1,2.088750076E1
8.709840024E1,-2.904375076E1,2.334375000E1,2.019375038E1
8.711839821E1,-3.129375076E1,2.154375076E1,1.880625153E1
8.713839396E1,-3.316875076E1,2.049375153E1,1.811250114E1
8.715839747E1,-3.431250000E1,1.998750114E1,1.620000076E1
8.717839616E1,-3.470625305E1,1.906875038E1,1.550625038E1
8.719839122E1,-3.545625305E1,1.756875038E1,1.633125114E1
8.721839346E1,-3.616875076E1,1.672500038E1,1.715625000E1
8.723839228E1,-3.543750000E1,1.363125038E1,1.940625000E1
8.725838771E1,-3.442500305E1,1.190625000E1,2.075625038E1
8.727839142E1,-3.375000000E1,1.001250076E1,2.289375114E1
8.729839006E1,-3.406875229E1,8.437500000E0,2.240625000E1
8.731838424E1,-3.551250076E1,7.931250095E0,2.141250038E1
8.733838790E1,-3.596250153E1,8.381250381E0,1.959375000E1
8.735838687E1,-3.607500076E1,8.662500381E0,2.058750153E1
8.737839352E1,-3.526875305E1,9.506250381E0,2.017500114E1
8.739839507E1,-3.532500076E1,1.023750019E1,1.955625153E1
8.741839055E1,-3.551250076E1,1.215000057E1,1.721250153E1
8.743839568E1,-3.498750305E1,1.381875038E1,1.740000153E1
8.745839510E1,-3.266250229E1,1.700625038E1,1.734375000E1
8.747839046E1,-3.116250038E1,1.841250038E1,1.753125000E1
8.749839359E1,-3.076875114E1,2.043750000E1,1.498125076E1
8.751839129E1,-3.129375076E1,2.115000153E1,1.366875076E1
8.753839795E1,-3.163125038E1,2.103750038E1,1.156875038E1
8.755839787E1,-3.268125153E1,1.993125153E1,1.368750095E1
8.757839490E1,-3.099375153E1,2.135625076E1,1.417500019E1
8.759839960E1,-3.022500038E1,2.191875076E1,1.486875057E1
8.761839899E1,-2.805000114E1,2.115000153E1,1.680000114E1
8.763839429E1,-2.647500038E1,2.221875000E1,1.768125153E1
8.765839796E1,-2.572500038E1,2.203125000E1,1.820625114E1
8.767839665E1,-2.476875114E1,2.235000038E1,1.970625114E1
8.769839173E1,-2.418750191E1,2.227500153E1,1.931250000E1
8.771839506E1,-2.334375000E1,2.146875000E1,2.023125076E1
8.773839349E1,-2.345625114E1,2.128125000E1,2.062500000E1
8.775838877E1,-2.263125038E1,2.148750114E1,1.951875114E1
8.777839168E1,-2.377500153E1,2.045625114E1,2.103750038E1
8.779839035E1,-2.478750038E1,1.903125000E1,2.105625153E1
8.781838496E1,-2.540625191E1,1.764375114E1,2.118750000E1
8.783838837E1,-2.739375114E1,1.749375153E1,1.846875000E1
8.785838758E1,-2.760000038E1,1.740000153E1,1.856250000E1
8.787839399E1,-2.535000038E1,1.837500000E1,1.925625038E1
8.789839458E1,-2.621250153E1,1.854375076E1,1.906875038E1
8.791839117E1,-2.788125038E1,1.738125038E1,1.846875000E1
8.793839555E1,-2.891250038E1,1.818750000E1,1.693125153E1
8.795839500E1,-2.861250114E1,1.811250114E1,1.693125153E1
8.797839051E1,-2.893125153E1,1.781250000E1,1.725000000E1
8.799839384E1,-2.891250038E1,1.781250000E1,1.695000076E1
8.801839247E1,-2.876250076E1,1.719375038E1,1.775625038E1
8.803838745E1,-2.812500191E1,1.766250038E1,1.655625153E1
8.805839101E1,-2.790000153E1,1.903125000E1,1.633125114E1
8.807838976E1,-2.808750153E1,1.903125000E1,1.582500076E1
8.809839577E1,-2.857500076E1,1.856250000E1,1.543125057E1
8.811839665E1,-2.926875114E1,1.781250000E1,1.524375057E1
8.813839297E1,-3.026250076E1,1.685625076E1,1.515000057E1
8.815839721E1,-3.116250038E1,1.573125076E1,1.496250057E1
8.817839498E1,-3.142500114E1,1.591875076E1,1.335000038E1
8.819838988E1,-3.350625229E1,1.383750057E1,1.276875019E1
8.821839261E1,-3.438750076E1,1.335000038E1,1.237500095E1
8.823839089E1,-3.513750076E1,1.239375019E1,1.027500057E1
8.825839627E1,-3.592500305E1,1.173750019E1,9.581250191E0
8.827839671E1,-3.697500229E1,9.600000381E0,1.010625076E1
8.829839293E1,-3.690000153E1,9.225000381E0,1.081875038E1
8.831838984E1,-3.708750153E1,7.218750477E0,1.226250076E1
8.833839230E1,-3.624375153E1,5.662500381E0,1.228125095E1
