"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
6.175705918E1,1.108033371E1,-7.456752777E0,-6.082097054E0
6.175956164E1,1.134323311E1,-6.797956467E0,-5.204552174E0
6.176206410E1,1.146818256E1,-6.215955734E0,-4.473452091E0
6.176456657E1,1.166618252E1,-5.629006386E0,-3.791552305E0
6.176706903E1,1.155623245E1,-4.934955597E0,-2.979452372E0
6.176957149E1,1.085423279E1,-4.187955856E0,-2.066552162E0
6.177207395E1,9.937282562E0,-3.457005501E0,-1.238552094E0
6.177457641E1,9.140182495E0,-2.807955742E0,-3.855021298E-1
6.177707888E1,8.486182213E0,-2.218905449E0,4.255478978E-1
6.177958131E1,8.188147545E0,-1.646807671E0,1.575912476E0
6.178208378E1,7.396407604E0,-1.189139366E0,2.398066044E0
6.178458624E1,6.776196480E0,-8.077182770E-1,3.729298353E0
6.178708871E1,6.256956100E0,-4.554204941E-1,5.080556870E0
6.178959117E1,5.753223419E0,-1.303176880E-1,6.308916569E0
6.179209365E1,5.183062077E0,2.046413422E-1,7.517745972E0
6.179459609E1,4.526780605E0,6.000804901E-1,8.980280876E0
6.179709856E1,3.647780418E0,1.079180717E0,1.032428169E1
6.179960079E1,2.874830246E0,1.405130386E0,1.156028175E1
6.180210325E1,2.153780460E0,1.534131050E0,1.260728168E1
6.180460571E1,1.233830333E0,1.678131104E0,1.324433136E1
6.180710817E1,3.417803049E-1,1.774130821E0,1.304528141E1
6.180961063E1,1.088029146E-2,1.719080925E0,1.205138111E1
6.181211333E1,-1.611697078E-1,1.592181206E0,1.069538116E1
6.181461556E1,-2.471197844E-1,1.417130470E0,9.117381096E0
6.181711825E1,-4.614901543E-2,1.148139954E0,7.519897938E0
6.181962047E1,-3.020490408E-1,9.540405273E-1,6.101948261E0
6.182212293E1,-6.342285872E-1,8.412303925E-1,4.719696999E0
6.182462541E1,-1.006321788E0,8.004055023E-1,3.450766087E0
6.182712787E1,-1.302374125E0,6.638832092E-1,2.652162075E0
6.182963033E1,-1.329605341E0,5.989713669E-1,2.160557985E0
6.183213279E1,-1.242820144E0,4.193334579E-1,1.483791828E0
6.183463525E1,-1.277797818E0,2.309923172E-1,8.797039986E-1
6.183713771E1,-1.224127531E0,1.830635071E-1,3.670747876E-1
6.183964017E1,-1.374127626E0,2.739639282E-1,-6.597524881E-2
6.184214255E1,-1.437127590E0,3.030643463E-1,-3.700252771E-1
6.184464509E1,-1.446127653E0,3.630638123E-1,-6.509752274E-1
6.184714748E1,-1.403077602E0,4.730138779E-1,-8.249752522E-1
6.184965001E1,-1.224127531E0,6.309642792E-1,-9.089752436E-1
6.185215248E1,-9.841275215E-1,7.680635452E-1,-9.670252800E-1
6.185465494E1,-7.850775719E-1,8.919639587E-1,-7.729252577E-1
6.185715740E1,-1.560624838E-1,1.021465302E0,-7.070263624E-1
6.185965988E1,3.867394924E-1,1.249492645E0,-5.033773184E-1
6.186216226E1,8.695281744E-1,1.450567245E0,-3.501721025E-1
6.186466473E1,1.257788181E0,1.659543037E0,-2.526414692E-1
6.186716720E1,1.734546304E0,2.040345192E0,-1.274230778E-1
6.186966966E1,2.172016382E0,2.296683788E0,-5.474537611E-3
6.187217211E1,2.640915632E0,2.524114132E0,1.622625291E-1
6.187467457E1,3.005868673E0,2.751496792E0,2.496214807E-1
6.187717703E1,3.242868662E0,2.945596695E0,2.856214941E-1
6.187967949E1,3.503868580E0,3.208546638E0,4.266214967E-1
6.188218195E1,3.802968740E0,3.450496674E0,5.646215081E-1
6.188468441E1,4.076869011E0,3.654496670E0,6.676715016E-1
6.188718688E1,4.313868523E0,3.797596455E0,7.326214910E-1
6.188968934E1,4.526868820E0,4.008496761E0,7.566214800E-1
6.189219180E1,4.734918594E0,4.164496422E0,7.686215043E-1
6.189469426E1,5.305997849E0,4.299664974E0,7.079324126E-1
6.189719672E1,5.554441452E0,4.469289780E0,6.175049543E-1
6.189969918E1,5.859679222E0,4.593109131E0,6.099977493E-1
6.190220165E1,6.208118916E0,4.644292831E0,5.041363835E-1
6.190470411E1,6.490804195E0,4.675929070E0,4.328762889E-1
6.190720654E1,6.790416241E0,4.675933361E0,3.120703101E-1
6.190970878E1,7.017100334E0,4.677271843E0,2.120718211E-1
6.191221122E1,7.188369751E0,4.674967289E0,1.272471249E-1
6.191471368E1,7.411419868E0,4.581067085E0,3.619709611E-2
6.191721614E1,7.648419380E0,4.469017506E0,-9.085288644E-2
6.191971860E1,7.840419769E0,4.395067215E0,-2.608028948E-1
6.192222106E1,8.060469627E0,4.356067181E0,-4.397529066E-1
6.192472352E1,8.242419243E0,4.284067154E0,-6.488529444E-1
6.192722622E1,8.371419907E0,4.248967171E0,-8.588528633E-1
6.192972845E1,8.621469498E0,4.203067303E0,-9.578529596E-1
6.193223091E1,8.932011604E0,4.188414097E0,-1.064568758E0
6.193473337E1,9.073268890E0,4.252245903E0,-1.136451006E0
6.193723583E1,9.160936356E0,4.287714481E0,-1.110157728E0
6.193973827E1,9.287741661E0,4.398571014E0,-9.381194115E-1
6.194224075E1,9.399775505E0,4.452065945E0,-7.393725514E-1
6.194474321E1,9.466945648E0,4.516872406E0,-4.496176839E-1
6.194724567E1,9.434796333E0,4.568589211E0,-1.532740295E-1
6.194974814E1,9.478447914E0,4.701168537E0,4.866766930E-2
6.195225052E1,9.334205627E0,4.818827629E0,1.603339314E-1
6.195475306E1,9.473255157E0,4.871927738E0,3.202339411E-1
6.195725544E1,9.554255486E0,4.926827908E0,3.793339431E-1
6.195975798E1,9.638256073E0,4.972877979E0,3.602839410E-1
6.196226037E1,9.734255791E0,5.003927708E0,2.983339429E-1
6.196476290E1,9.743255615E0,4.976927757E0,2.842339277E-1
6.196726537E1,9.714155197E0,4.907927990E0,3.373339474E-1
6.196976783E1,9.583205223E0,4.861877918E0,3.862339258E-1
6.197227024E1,9.301814079E0,4.840748310E0,3.737438023E-1
6.197477270E1,8.951189041E0,4.813629627E0,2.802546620E-1
6.197727518E1,8.640762329E0,4.749900341E0,1.877793819E-1
6.197977764E1,8.357050896E0,4.659348965E0,1.273217052E-1
6.198228010E1,8.158170700E0,4.635776520E0,2.650400996E-2
6.198478257E1,8.034020424E0,4.536295414E0,-8.547452092E-2
6.198728503E1,7.960441589E0,4.500988483E0,-1.746595800E-1
6.198978748E1,7.823141575E0,4.463576317E0,-1.718582809E-1
6.199228995E1,7.733986855E0,4.423337460E0,-2.436486781E-1
6.199479241E1,7.697987080E0,4.313387394E0,-2.506986558E-1
6.199729487E1,7.681036949E0,4.227287769E0,-2.356986701E-1
6.199979733E1,7.685986996E0,4.179287434E0,-2.116986811E-1
6.200229979E1,7.651937008E0,4.093337536E0,-1.996986568E-1
6.200480226E1,7.649987221E0,3.956387520E0,-2.337487042E-1
6.200730472E1,7.612037182E0,3.815387726E0,-2.316486537E-1
6.200980718E1,7.565987110E0,3.631337643E0,-1.996986568E-1
6.201230965E1,7.264821053E0,3.479807377E0,-9.973561764E-2
6.201481211E1,7.092280388E0,3.212223530E0,-1.013100743E-1
6.201731434E1,7.026689529E0,3.030860424E0,-2.728605270E-2
6.201981682E1,6.893150330E0,2.844606876E0,6.576713920E-2
6.202231927E1,6.649763584E0,2.581284523E0,1.314495802E-1
6.202482173E1,6.379591465E0,2.387657166E0,2.632440925E-1
6.202732419E1,6.193999290E0,2.171512604E0,4.111702144E-1
6.202982665E1,5.777784824E0,1.939686775E0,5.925607085E-1
6.203232911E1,5.198368549E0,1.652015686E0,7.085870504E-1
6.203483157E1,4.877368450E0,1.308965683E0,9.215871096E-1
6.203733403E1,4.640368462E0,9.290161133E-1,1.285637140E0
6.203983650E1,4.326418400E0,4.829158783E-1,1.817537069E0
6.204233896E1,3.890368462E0,5.691623688E-2,2.533637047E0
6.204484142E1,3.624418259E0,-5.439844131E-1,3.967637300E0
6.204734388E1,3.191368103E0,-1.416084290E0,6.233537197E0
6.204984634E1,2.532418251E0,-2.475084305E0,9.469637871E0
6.205234882E1,1.189098716E0,-3.667008400E0,1.342460346E1
6.205485128E1,-2.255667746E-1,-4.984119415E0,1.628745270E1
6.205735374E1,-2.086243153E0,-6.131101608E0,1.677307320E1
6.205985611E1,-3.994107008E0,-6.929024696E0,1.522180080E1
6.206235857E1,-6.143253803E0,-7.443953514E0,1.321186256E1
6.206486103E1,-8.547411919E0,-7.716751099E0,1.131255722E1
6.206736349E1,-1.125994015E1,-7.890715599E0,9.925029755E0
6.206986603E1,-1.414774227E1,-8.008469582E0,9.104846954E0
6.207236843E1,-1.712898254E1,-7.979337692E0,7.657538414E0
6.207487096E1,-1.996998215E1,-7.979337692E0,5.293538094E0
6.207737335E1,-2.196003342E1,-7.883337021E0,2.625637770E0
6.207987589E1,-2.302593231E1,-7.967338562E0,-1.424623728E-1
6.208237828E1,-2.348103333E1,-8.463388443E0,-2.736412525E0
6.208488074E1,-2.346198273E1,-9.090387344E0,-4.216462612E0
6.208738320E1,-2.320293236E1,-9.991287231E0,-4.678462505E0
6.208988566E1,-2.272203255E1,-1.114838791E1,-4.565362453E0
6.209238812E1,-2.258446503E1,-1.244747448E1,-4.386671066E0
6.209489058E1,-2.263435936E1,-1.315156174E1,-3.870971680E0
6.209739308E1,-2.268063354E1,-1.328163147E1,-3.141937494E0
6.209989554E1,-2.276342392E1,-1.326202106E1,-2.357190847E0
6.210239803E1,-2.269251060E1,-1.297052479E1,-1.371299267E0
6.210490049E1,-2.254125786E1,-1.224962425E1,-9.623765945E-1
6.210740295E1,-2.149539375E1,-1.111120129E1,-4.390912652E-1
6.210990540E1,-1.948974609E1,-9.362096786E0,-2.779242396E-1
6.211240786E1,-1.679874039E1,-7.327141762E0,1.865319014E-1
6.211491028E1,-1.423234844E1,-5.655229568E0,9.295072556E-1
6.211741274E1,-1.230244827E1,-4.565179825E0,1.351607323E0
6.211991520E1,-1.057339764E1,-4.070179939E0,1.571507335E0
6.212241766E1,-9.083447456E0,-4.005229950E0,1.389557362E0
6.212492013E1,-8.082347870E0,-4.364179611E0,1.013507247E0
6.212742236E1,-7.150397778E0,-5.023279190E0,5.765572786E-1
6.212992482E1,-6.137447834E0,-5.801179886E0,1.786072552E-1
6.213242728E1,-5.184347630E0,-6.699229240E0,-7.549273968E-2
6.213492974E1,-4.267926693E0,-7.500215530E0,-3.023905158E-1
6.213743220E1,-3.276138067E0,-7.981473923E0,-5.116673112E-1
6.213993467E1,-2.317997456E0,-8.317484856E0,-6.770903468E-1
6.214243713E1,-1.376162052E0,-8.563684464E0,-6.796369553E-1
6.214493959E1,-5.304181576E-1,-8.749958992E0,-7.041648626E-1
6.214744205E1,1.478650570E-1,-9.051271439E0,-8.882834315E-1
6.214994451E1,7.679799795E-1,-9.462878227E0,-9.228020310E-1
6.215244696E1,1.457053304E0,-9.866585732E0,-7.904762030E-1
6.215494943E1,2.255053282E0,-1.028358555E1,-2.375762463E-1
6.215745189E1,3.321103573E0,-1.073658466E1,8.394238353E-1
6.215995435E1,4.494103432E0,-1.104753399E1,2.204423904E0
6.216245681E1,5.649103642E0,-1.125558567E1,3.356423855E0
6.216495927E1,6.834103584E0,-1.118163586E1,4.517424107E0
6.216746173E1,8.477053642E0,-1.060458469E1,6.122424126E0
6.216996419E1,1.029310417E1,-9.574534416E0,8.033424377E0
6.217246658E1,1.229394150E1,-8.262147903E0,9.893067360E0
6.217496904E1,1.391148567E1,-6.786454201E0,1.127283192E1
6.217747149E1,1.478287220E1,-5.346200943E0,1.256032848E1
6.217997395E1,1.518478489E1,-3.973196983E0,1.393496037E1
6.218247641E1,1.572327518E1,-2.467116356E0,1.473283672E1
6.218497895E1,1.551479721E1,-1.072325706E0,1.478170967E1
6.218748131E1,1.500783348E1,8.161926270E-2,1.389810562E1
6.218998385E1,1.435624123E1,1.254516602E0,1.260815144E1
6.219248624E1,1.345834160E1,2.250516415E0,1.103915215E1
6.219498870E1,1.230634117E1,2.955516338E0,9.142101288E0
6.219749116E1,1.099324036E1,3.606516838E0,7.365200996E0
6.219999362E1,9.686290741E0,4.401516438E0,5.696151257E0
6.220249608E1,8.436340332E0,5.139516830E0,4.132101059E0
6.220499854E1,7.384240627E0,5.900466919E0,3.013101101E0
6.220750100E1,6.522340775E0,6.669516563E0,2.259201050E0
6.221000346E1,5.950229168E0,7.413284779E0,1.464118719E0
6.221250592E1,5.430109024E0,8.016145706E0,8.931313753E-1
6.221500815E1,4.988137722E0,8.542035103E0,4.590769410E-1
6.221751085E1,4.684440136E0,9.036794662E0,1.242925525E-1
6.222001309E1,4.532268047E0,9.512516022E0,-1.461542249E-1
6.222251578E1,4.379859924E0,9.858026505E0,-4.144198895E-1
6.222501824E1,4.254576206E0,1.005527782E1,-6.935302019E-1
6.222752071E1,3.773935080E0,1.011688042E1,-1.124211788E0
6.223002317E1,3.423985243E0,1.002087975E1,-1.308111787E0
6.223252563E1,3.126985073E0,1.003993034E1,-1.308111787E0
6.223502809E1,2.736985207E0,9.989979744E0,-1.282161832E0
6.223753055E1,2.331984997E0,9.693880081E0,-1.203111768E0
6.224003278E1,2.057034969E0,9.187930107E0,-1.057161808E0
6.224253524E1,2.057034969E0,8.622879982E0,-8.581117392E-1
6.224503770E1,2.276935101E0,7.755879879E0,-7.001616955E-1
6.224754017E1,2.406831503E0,6.892927170E0,-7.726556063E-1
6.225004263E1,2.562248468E0,6.009767532E0,-8.120748997E-1
6.225254508E1,2.628524780E0,5.125317097E0,-8.785706758E-1
6.225504754E1,2.697227716E0,4.336308956E0,-1.042428017E0
6.225754998E1,2.793572903E0,3.243005276E0,-1.225416422E0
6.226005245E1,2.860806942E0,2.149366856E0,-1.479355574E0
6.226255491E1,2.951220751E0,8.622484207E-1,-1.681682587E0
6.226505738E1,3.199669361E0,-5.782880783E-1,-1.945839643E0
6.226755984E1,3.537769556E0,-1.994288445E0,-2.302839756E0
6.227006230E1,3.920719385E0,-3.400388718E0,-2.706939697E0
6.227256476E1,4.368769646E0,-4.827338219E0,-3.269889832E0
6.227506722E1,4.861669540E0,-6.226388931E0,-3.961839676E0
6.227756968E1,5.457769394E0,-7.485338211E0,-4.737939835E0
6.228007214E1,6.094669342E0,-8.657289505E0,-5.698840141E0
6.228257453E1,6.585769653E0,-9.500288010E0,-6.608890057E0
6.228507699E1,6.755131721E0,-9.989956856E0,-7.975480556E0
6.228757941E1,7.147491455E0,-1.012453938E1,-8.861628532E0
6.229008187E1,7.361640930E0,-9.969580650E0,-9.394559860E0
6.229258434E1,7.368112564E0,-9.577611923E0,-9.777637482E0
6.229508680E1,7.314975262E0,-8.977725983E0,-1.003625107E1
6.229758930E1,7.128440380E0,-8.177604675E0,-1.014180946E1
6.230009176E1,6.725627899E0,-7.149915695E0,-1.015036774E1
6.230259422E1,6.104627609E0,-5.956965446E0,-9.953266144E0
6.230509676E1,5.271677017E0,-4.683014870E0,-9.477315903E0
6.230759915E1,4.485677719E0,-3.402014732E0,-8.866367340E0
6.231010160E1,3.772727251E0,-2.160915375E0,-8.217316628E0
6.231260407E1,3.319727182E0,-1.116914749E0,-7.541266918E0
6.231510653E1,3.015677214E0,-1.999645233E-1,-6.878266811E0
6.231760899E1,2.804627180E0,5.840854645E-1,-6.296266556E0
6.232011144E1,2.332049370E0,1.170820236E0,-5.889132977E0
6.232261390E1,2.082129717E0,1.719373703E0,-5.347028255E0
6.232511638E1,1.938683748E0,2.266894341E0,-4.833135605E0
6.232761884E1,1.779144526E0,2.597085476E0,-4.369470596E0
6.233012107E1,1.664937019E0,2.931108475E0,-3.919494152E0
6.233262377E1,1.500524998E0,3.231382847E0,-3.495526314E0
6.233512600E1,1.316663265E0,3.509033680E0,-3.059504747E0
6.233762869E1,1.170713186E0,3.735983372E0,-2.723504543E0
6.234013092E1,9.893833399E-1,3.889581680E0,-2.385598183E0
6.234263361E1,8.984832764E-1,4.075581551E0,-2.095498085E0
6.234513608E1,8.674331903E-1,4.214631557E0,-1.903498173E0
6.234763854E1,7.624331713E-1,4.325631618E0,-1.719598174E0
6.235014100E1,6.713832617E-1,4.396581650E0,-1.585498095E0
6.235264323E1,6.083831787E-1,4.449531555E0,-1.484548211E0
6.235514569E1,5.134332180E-1,4.392531395E0,-1.359598160E0
6.235764815E1,4.583832026E-1,4.269531727E0,-1.257598162E0
6.236015062E1,2.868350744E-1,4.141800880E0,-1.080141664E0
6.236265309E1,2.819670439E-1,3.982904434E0,-9.969600439E-1
6.236515556E1,2.723256350E-1,3.790014744E0,-9.645048976E-1
6.236765802E1,2.475396395E-1,3.535050869E0,-1.020026326E0
6.237016048E1,2.880764008E-1,3.289052486E0,-1.190492272E0
6.237266297E1,1.490675211E-1,3.010704517E0,-1.371239901E0
6.237516543E1,2.292666435E-1,2.662452698E0,-1.681564689E0
6.237766790E1,4.304853678E-1,2.334512711E0,-1.813382030E0
6.238017036E1,4.753108025E-1,2.012461185E0,-1.929403543E0
6.238267282E1,5.648074150E-1,1.650139809E0,-2.329315424E0
6.238517526E1,6.243431568E-1,1.246706963E0,-2.481283426E0
6.238767772E1,6.672430038E-1,8.687076569E-1,-2.627383471E0
6.239018018E1,7.122430801E-1,4.967069626E-1,-2.598283291E0
6.239268264E1,6.432430744E-1,1.596574783E-1,-2.335333347E0
6.239518503E1,4.593430758E-1,-1.092929840E-1,-2.098333359E0
6.239768749E1,1.782430410E-1,-3.432931900E-1,-1.882333398E0
6.240018995E1,-1.765692234E-2,-6.042928696E-1,-1.667383432E0
6.240269241E1,-3.217070103E-1,-8.613929749E-1,-1.736383438E0
6.240519487E1,-8.383439183E-1,-1.161490440E0,-1.855205774E0
6.240769735E1,-9.952918887E-1,-1.367067337E0,-2.180419445E0
6.241019981E1,-9.756826758E-1,-1.531857491E0,-2.444350481E0
6.241270227E1,-9.583996534E-1,-1.778152466E0,-2.458035469E0
6.241520474E1,-9.377452731E-1,-1.882167816E0,-2.381066799E0
6.241770720E1,-8.964360356E-1,-2.082164764E0,-2.139586449E0
6.242020966E1,-8.080261946E-1,-2.318122864E0,-1.826024771E0
6.242271211E1,-8.030991554E-1,-2.449160576E0,-1.509398460E0
6.242521457E1,-6.688699722E-1,-2.549727440E0,-1.197623610E0
6.242771703E1,-6.541025639E-1,-2.624335289E0,-8.920609951E-1
6.243021950E1,-6.561089754E-1,-2.674307823E0,-6.411227584E-1
6.243272196E1,-6.807709932E-1,-2.672492027E0,-4.830443859E-1
6.243522442E1,-7.461116314E-1,-2.699028015E0,-2.247485518E-1
6.243772691E1,-8.132196665E-1,-2.649952888E0,-6.118366122E-2
6.244022914E1,-9.646526575E-1,-2.598937988E0,4.273730516E-2
6.244273184E1,-1.048652649E0,-2.479988098E0,1.147373021E-1
6.244523407E1,-1.014602661E0,-2.335988045E0,5.878731608E-2
6.244773676E1,-9.306026697E-1,-2.237888336E0,-3.931269050E-2
6.245023899E1,-8.877027035E-1,-2.155988693E0,-2.062627077E-1
6.245274168E1,-8.877027035E-1,-2.026988029E0,-3.633127213E-1
6.245524391E1,-9.616526365E-1,-1.834988594E0,-5.382127166E-1
6.245774661E1,-1.091702700E0,-1.662938118E0,-6.532627344E-1
6.246024907E1,-1.330455303E0,-1.504389763E0,-7.928081751E-1
6.246275154E1,-1.473526239E0,-1.309395790E0,-8.919605017E-1
6.246525377E1,-1.706370831E0,-1.164257050E0,-9.148200154E-1
6.246775623E1,-1.884191394E0,-1.037969589E0,-8.735464811E-1
6.247025871E1,-2.124939919E0,-9.079771042E-1,-8.340806961E-1
6.247276117E1,-2.318574905E0,-7.508096695E-1,-8.658539057E-1
6.247526363E1,-2.490594864E0,-5.868587494E-1,-9.239409566E-1
6.247776608E1,-2.702199221E0,-5.032358170E-1,-9.471578598E-1
6.248026854E1,-2.812814474E0,-4.196310043E-1,-1.014118791E0
6.248277100E1,-2.904915333E0,-2.906923294E-1,-1.011154652E0
6.248527345E1,-2.993532419E0,-1.896495819E-1,-1.083611846E0
6.248777591E1,-3.076122761E0,-1.141223907E-1,-1.117604852E0
6.249027838E1,-3.072281361E0,-6.559276581E-2,-1.092476606E0
6.249278085E1,-3.137231350E0,-7.542610168E-3,-1.028426647E0
6.249528331E1,-3.239651203E0,3.748893738E-3,-8.949602842E-1
6.249778578E1,-3.239757299E0,-6.099891663E-2,-5.146324635E-1
6.250028824E1,-3.172857285E0,-2.030487061E-1,-5.056325197E-1
6.250279070E1,-3.168807268E0,-1.640491486E-1,-4.676825106E-1
6.250529316E1,-3.206757307E0,-1.520490646E-1,-3.136325181E-1
6.250779562E1,-3.223857164E0,-1.829490662E-1,-1.126324832E-1
6.251029808E1,-3.266757250E0,-2.579488754E-1,2.836751938E-2
6.251280047E1,-3.299757242E0,-3.269491196E-1,1.293175220E-1
6.251530293E1,-3.311757326E0,-5.090484619E-1,2.643175423E-1
6.251780539E1,-3.393644810E0,-7.195997238E-1,4.738052785E-1
6.252030784E1,-3.406948566E0,-8.768310547E-1,6.178852320E-1
6.252281030E1,-3.435803413E0,-9.575300217E-1,7.800074816E-1
6.252531276E1,-3.444586515E0,-1.103102684E0,9.277051091E-1
6.252781522E1,-3.466928005E0,-1.279286385E0,1.041787624E0
6.253031768E1,-3.481369019E0,-1.404500008E0,1.067190170E0
6.253282013E1,-3.565582752E0,-1.526160240E0,1.173568010E0
6.253532260E1,-3.577677250E0,-1.661643982E0,1.220731020E0
6.253782506E1,-3.529415607E0,-1.814044952E0,1.089210510E0
6.254032752E1,-3.477515459E0,-2.007994652E0,9.051604271E-1
6.254282998E1,-3.426515579E0,-2.262095451E0,7.011604309E-1
6.254533244E1,-3.422465324E0,-2.465044975E0,4.802104235E-1
6.254783490E1,-3.441515446E0,-2.655095100E0,2.471103966E-1
6.255033736E1,-3.431465387E0,-2.850995064E0,-3.983962536E-2
6.255283983E1,-3.462515354E0,-3.003994942E0,-2.748896480E-1
6.255534229E1,-3.508415461E0,-3.167044640E0,-4.568396807E-1
6.255784474E1,-3.918856144E0,-3.479300499E0,-1.325180531E-1
6.256034720E1,-4.007195473E0,-3.577845573E0,-2.331169844E-1
6.256289220E1,-4.147161484E0,-3.658950806E0,-1.339195967E-1
6.256535189E1,-4.326535225E0,-3.632740974E0,8.911609650E-3
6.256785460E1,-4.561048508E0,-3.579337120E0,2.515770197E-1
6.257035683E1,-4.790169239E0,-3.448184967E0,5.725500584E-1
6.257285952E1,-4.898080349E0,-3.271068573E0,9.432955384E-1
6.257536174E1,-4.923463821E0,-3.062649727E0,1.303409696E0
6.257786443E1,-4.890343666E0,-2.913886070E0,1.726507187E0
6.258036691E1,-4.848270416E0,-2.799848557E0,2.218444824E0
6.258286937E1,-4.846001148E0,-2.691176414E0,2.825134277E0
6.258537163E1,-4.810983181E0,-2.504940033E0,3.405040264E0
6.258787408E1,-4.872933388E0,-2.360939980E0,4.077940464E0
6.259037655E1,-5.025933266E0,-2.293889999E0,4.992940426E0
6.259287901E1,-5.301933289E0,-2.173890114E0,6.132940292E0
6.259538147E1,-5.682932854E0,-2.051939964E0,7.119040489E0
6.259788393E1,-6.163983345E0,-1.864890099E0,7.755940437E0
6.260038639E1,-6.640983582E0,-1.653990746E0,8.170990944E0
6.260288886E1,-7.126983166E0,-1.469940186E0,8.337941170E0
6.260539132E1,-7.766569138E0,-1.494042397E0,8.492885590E0
6.260789377E1,-8.059745789E0,-1.407919884E0,8.126865387E0
6.261039624E1,-8.356580734E0,-1.284840584E0,7.551468372E0
6.261289870E1,-8.526663780E0,-1.159549713E0,6.890807152E0
6.261540114E1,-8.609437943E0,-9.977035522E-1,6.167595863E0
6.261790360E1,-8.748304367E0,-8.624935150E-1,5.412479877E0
6.262040603E1,-8.569321632E0,-5.967435837E-1,4.536342144E0
6.262290849E1,-8.586271286E0,-4.836444855E-1,3.800292015E0
6.262541096E1,-8.574272156E0,-3.477439880E-1,3.003342152E0
6.262791342E1,-8.622271538E0,-2.487440109E-1,2.308392048E0
6.263041588E1,-8.677322388E0,-2.016439438E-1,1.712291956E0
6.263291834E1,-8.681371689E0,-9.574413300E-2,1.155341864E0
6.263542073E1,-8.825371742E0,-4.774379730E-2,6.183418632E-1
6.263792319E1,-9.034321785E0,-5.464363098E-2,1.323418617E-1
6.264042565E1,-9.419869423E0,-7.585144043E-2,-5.381809473E-1
6.264292811E1,-9.576155663E0,-7.164096832E-2,-7.521561384E-1
6.264543057E1,-9.781834602E0,-1.553707123E-1,-9.994962215E-1
6.264793303E1,-1.009194756E1,-2.804851532E-1,-1.146655679E0
6.265043550E1,-1.042878151E1,-4.172573090E-1,-1.270882368E0
6.265293796E1,-1.063407707E1,-5.345315933E-1,-1.264121771E0
6.265544042E1,-1.084944916E1,-7.137060165E-1,-1.046103477E0
6.265794288E1,-1.099781704E1,-9.319429398E-1,-8.065448999E-1
6.266044536E1,-1.097027779E1,-1.170623779E0,-5.401116610E-1
6.266294782E1,-1.101632690E1,-1.467623711E0,-2.030615807E-1
6.266545028E1,-1.101632690E1,-1.776623726E0,1.878383756E-1
6.266795274E1,-1.094432735E1,-2.054723740E0,6.448884010E-1
6.267045520E1,-1.079522705E1,-2.433623314E0,1.099838495E0
6.267295766E1,-1.056332684E1,-2.809673309E0,1.560938478E0
6.267546012E1,-1.019432735E1,-3.163673401E0,2.001938343E0
6.267796259E1,-9.845276833E0,-3.539723396E0,2.358938456E0
6.268046505E1,-9.379130363E0,-3.918466568E0,2.640325546E0
6.268296751E1,-8.984521866E0,-4.230004311E0,2.874256372E0
6.268546975E1,-8.688373566E0,-4.467581749E0,2.918270111E0
6.268797244E1,-8.317614555E0,-4.650268555E0,2.910167217E0
6.269047467E1,-8.059541702E0,-4.802289009E0,2.933887005E0
6.269297737E1,-7.830902100E0,-4.872406960E0,2.850590229E0
6.269547960E1,-7.505669594E0,-4.925933838E0,2.820138454E0
6.269798206E1,-7.219145298E0,-5.004822731E0,2.782150984E0
6.270048475E1,-6.740811825E0,-4.983642578E0,2.746781826E0
6.270298699E1,-6.764811993E0,-5.088643074E0,3.184781790E0
6.270548968E1,-6.680811882E0,-5.091643333E0,3.694781780E0
6.270799191E1,-6.603861809E0,-5.122693062E0,4.259831905E0
6.271049437E1,-6.622911930E0,-5.172642708E0,4.846781731E0
6.271299683E1,-6.598911762E0,-5.227692604E0,5.268881798E0
6.271549929E1,-6.467811584E0,-5.213743210E0,5.670881748E0
6.271800175E1,-6.249861717E0,-5.023693085E0,5.974781990E0
6.272050419E1,-5.781337738E0,-4.752839088E0,5.781667233E0
6.272300665E1,-5.441840172E0,-4.531959534E0,5.539081573E0
6.272550911E1,-5.053652763E0,-4.280801773E0,5.050672531E0
6.272801158E1,-4.731225014E0,-4.040322304E0,4.470079899E0
6.273051404E1,-4.510098457E0,-3.777293205E0,3.840180397E0
6.273301650E1,-4.321313858E0,-3.522286415E0,3.238399267E0
6.273551896E1,-4.103514671E0,-3.199617386E0,2.608017683E0
6.273802141E1,-4.015035152E0,-2.926045418E0,2.029285669E0
6.274052387E1,-3.869525909E0,-2.737926483E0,1.608679771E0
6.274302633E1,-3.791690826E0,-2.640623093E0,1.211135387E0
6.274552881E1,-3.569139481E0,-2.602508545E0,8.732343912E-1
6.274803127E1,-3.399306297E0,-2.657285690E0,5.767082572E-1
6.275053374E1,-3.255158424E0,-2.717651367E0,1.982445270E-1
6.275303620E1,-3.072246075E0,-2.810770035E0,-1.746325195E-1
6.275553856E1,-2.794621944E0,-2.982578278E0,-4.407932758E-1
6.275804102E1,-2.588471651E0,-3.176964760E0,-5.596302748E-1
6.276054349E1,-2.498508930E0,-3.383987427E0,-6.688170433E-1
6.276304594E1,-2.429713488E0,-3.605758667E0,-8.236703873E-1
6.276554840E1,-2.412330866E0,-3.875249863E0,-1.009878039E0
6.276805087E1,-2.338230848E0,-4.294199944E0,-1.231878042E0
