"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.894731851E1,3.409999982E-2,-2.879250050E-1,1.333750039E-1
3.894982097E1,7.562500238E-2,-1.867250055E-1,1.769624949E-1
3.895232336E1,1.458874941E-1,-5.376249924E-2,2.173874974E-1
3.895482590E1,2.490125000E-1,1.080750003E-1,2.600125074E-1
3.895732828E1,3.874749839E-1,3.027749956E-1,3.110249937E-1
3.895983074E1,5.587999821E-1,5.336375237E-1,3.749625087E-1
3.896233298E1,7.577624917E-1,7.774249911E-1,4.504500031E-1
3.896483567E1,9.631875157E-1,9.976999760E-1,5.431249738E-1
3.896733788E1,1.170675039E0,1.173287511E0,6.462500095E-1
3.896984034E1,1.368674994E0,1.299924970E0,7.580375075E-1
3.897234281E1,1.549487472E0,1.375550032E0,8.761500120E-1
3.897484527E1,1.699637532E0,1.409512520E0,1.000725031E0
3.897734773E1,1.826274991E0,1.409512520E0,1.125162482E0
3.897985013E1,1.924175024E0,1.387237549E0,1.248637438E0
3.898235259E1,1.996500015E0,1.356299996E0,1.368950009E0
3.898485505E1,2.046550035E0,1.326599956E0,1.487062454E0
3.898735751E1,2.076387405E0,1.304187536E0,1.597749949E0
3.898985975E1,2.091237545E0,1.293599963E0,1.706237435E0
3.899236220E1,2.097562551E0,1.296762466E0,1.808400035E0
3.899486459E1,2.091237545E0,1.302124977E0,1.904237509E0
3.899736713E1,2.071024895E0,1.308449984E0,1.998975039E0
3.899986952E1,2.045449972E0,1.298825026E0,2.084087372E0
3.900237197E1,2.014650106E0,1.260599971E0,2.156412601E0
3.900487444E1,1.976287484E0,1.183874965E0,2.226675034E0
3.900737690E1,1.933662534E0,1.061499953E0,2.289512396E0
3.900987936E1,1.894337535E0,8.955374956E-1,2.347949982E0
3.901238160E1,1.855975032E0,6.943749785E-1,2.403362513E0
3.901488406E1,1.824074984E0,4.602124989E-1,2.457537413E0
3.901738652E1,1.796437502E0,2.017125040E-1,2.516112566E0
3.901988898E1,1.778287530E0,-6.544999778E-2,2.571525097E0
3.902239136E1,1.768800020E0,-3.420999944E-1,2.627899885E0
3.902489382E1,1.765637517E0,-6.146249771E-1,2.688537598E0
3.902739628E1,1.771962523E0,-8.764249682E-1,2.752337456E0
3.902989874E1,1.784749985E0,-1.124337435E0,2.821500063E0
3.903240097E1,1.808125019E0,-1.352037549E0,2.894924879E0
3.903490343E1,1.831499934E0,-1.569149971E0,2.968349934E0
3.903740589E1,1.860237479E0,-1.761787534E0,3.040812492E0
3.903990835E1,1.894337535E0,-1.923487544E0,3.114237547E0
3.904241074E1,1.937924981E0,-2.053425074E0,3.187662601E0
3.904491320E1,1.975187540E0,-2.148162603E0,3.259987593E0
3.904741565E1,2.011349916E0,-2.198075056E0,3.325987577E0
3.904991811E1,2.050812483E0,-2.206599951E0,3.382362366E0
3.905242057E1,2.082712412E0,-2.178962469E0,3.426087379E0
3.905492278E1,2.112550020E0,-2.103337526E0,3.461149931E0
3.905742524E1,2.137987375E0,-1.953325033E0,3.485625029E0
3.905992782E1,2.156137466E0,-1.733049989E0,3.502675056E0
3.906243029E1,2.151875019E0,-1.453237534E0,3.516424894E0
3.906493267E1,2.122037411E0,-1.112650037E0,3.523987532E0
3.906743513E1,2.060299873E0,-7.125250101E-1,3.515462399E0
3.906993759E1,1.956074953E0,-2.527250051E-1,3.491950035E0
3.907244006E1,1.803862453E0,2.569875121E-1,3.452625036E0
3.907494252E1,1.624012470E0,7.987374663E-1,3.395149946E0
3.907744475E1,1.416525006E0,1.351074934E0,3.319662571E0
3.907994721E1,1.187724948E0,1.895849943E0,3.237712383E0
3.908244967E1,9.387124777E-1,2.430175066E0,3.149300098E0
3.908495214E1,6.726499796E-1,2.953774929E0,3.045074940E0
3.908745453E1,3.841750026E-1,3.465549946E0,2.933287382E0
3.908995698E1,8.731249720E-2,3.954087496E0,2.812974930E0
3.909245944E1,-2.074874938E-1,4.400000095E0,2.686337471E0
3.909496194E1,-5.022875071E-1,4.795862675E0,2.562999964E0
3.909746417E1,-7.937874794E-1,5.120500088E0,2.443787575E0
3.909996663E1,-1.083362460E0,5.348199844E0,2.329937458E0
3.910246909E1,-1.379124999E0,5.469474792E0,2.242624998E0
3.910497155E1,-1.664299965E0,5.478000164E0,2.176625013E0
3.910747401E1,-1.941087484E0,5.380099773E0,2.122312546E0
3.910997640E1,-2.206049919E0,5.194887638E0,2.076662540E0
3.911247886E1,-2.463587523E0,4.944912434E0,2.040362597E0
3.911498132E1,-2.704075098E0,4.631962299E0,2.005300045E0
3.911748378E1,-2.939337492E0,4.271162510E0,1.969137430E0
3.911998602E1,-3.158512592E0,3.861412525E0,1.936137438E0
3.912248871E1,-3.359674931E0,3.418799877E0,1.907400012E0
3.912499095E1,-3.540625095E0,2.947312593E0,1.879762530E0
3.912749341E1,-3.689537525E0,2.450387478E0,1.851024985E0
3.912999581E1,-3.803387403E0,1.923624992E0,1.815824986E0
3.913249835E1,-3.884237528E0,1.375550032E0,1.772237539E0
3.913500075E1,-3.933187485E0,8.167499900E-1,1.727550030E0
3.913750320E1,-3.940749884E0,2.686749995E-1,1.681762457E0
3.914000567E1,-3.900325060E0,-2.463999987E-1,1.640237451E0
3.914250813E1,-3.791699886E0,-7.008374929E-1,1.604074955E0
3.914501059E1,-3.588474989E0,-1.034962535E0,1.569975019E0
3.914751282E1,-3.222312450E0,-1.140287519E0,1.575337529E0
3.915001528E1,-2.679600000E0,-1.003062487E0,1.626487494E0
3.915251767E1,-2.086837530E0,-8.050624728E-1,1.699912548E0
3.915502020E1,-1.574924946E0,-7.327374816E-1,1.764812469E0
3.915752259E1,-1.151425004E0,-7.794874907E-1,1.812662482E0
3.916002504E1,-8.034124970E-1,-8.944374919E-1,1.843600035E0
3.916252750E1,-5.171374679E-1,-1.036062479E0,1.873299956E0
3.916502996E1,-2.926000059E-1,-1.166962504E0,1.899974942E0
3.916753239E1,-1.181124970E-1,-1.310512543E0,1.906299949E0
3.917003462E1,1.388750039E-2,-1.484037519E0,1.889250040E0
3.917253707E1,1.054624990E-1,-1.671312451E0,1.855287433E0
3.917503953E1,1.544124931E-1,-1.863950014E0,1.808400035E0
3.917754199E1,1.703625023E-1,-2.060849905E0,1.758350015E0
3.918004438E1,1.522125006E-1,-2.248125076E0,1.709399939E0
3.918254684E1,1.106875017E-1,-2.416287422E0,1.666912436E0
3.918504930E1,4.798749834E-2,-2.566299915E0,1.626487494E0
3.918755176E1,-2.337500080E-2,-2.698299885E0,1.587025046E0
3.919005399E1,-1.073874980E-1,-2.826037407E0,1.540274978E0
3.919255645E1,-2.032250017E-1,-2.956937551E0,1.482800007E0
3.919505891E1,-2.979624867E-1,-3.019637585E0,1.438112497E0
3.919756136E1,-3.862375021E-1,-3.001625061E0,1.414737463E0
3.920006382E1,-4.670875072E-1,-2.930262566E0,1.408275008E0
3.920256619E1,-5.267624855E-1,-2.820674896E0,1.405112505E0
3.920506865E1,-5.671874881E-1,-2.674925089E0,1.409374952E0
3.920757111E1,-5.948249698E-1,-2.519550085E0,1.408275008E0
3.921007357E1,-6.193000078E-1,-2.379024982E0,1.397687435E0
3.921257580E1,-6.289250255E-1,-2.240700006E0,1.382699966E0
3.921507826E1,-6.320874691E-1,-2.111862421E0,1.355062485E0
3.921758072E1,-6.289250255E-1,-2.009700060E0,1.315737486E0
3.922008318E1,-6.118749976E-1,-1.931049943E0,1.264587522E0
3.922258557E1,-5.927624702E-1,-1.874537468E0,1.200787544E0
3.922508803E1,-5.692499876E-1,-1.844837546E0,1.133687496E0
3.922759049E1,-5.416125059E-1,-1.834112525E0,1.062462449E0
3.923009295E1,-5.086125135E-1,-1.846899986E0,9.879375100E-1
3.923259541E1,-4.809750021E-1,-1.877837539E0,9.208375216E-1
3.923509764E1,-4.457750022E-1,-1.917162538E0,8.559374809E-1
3.923760010E1,-4.096125066E-1,-1.969274998E0,7.932375073E-1
3.924010254E1,-3.702875078E-1,-2.028949976E0,7.389249802E-1
3.924260501E1,-3.233999908E-1,-2.107599974E0,6.825500131E-1
3.924510736E1,-2.766500115E-1,-2.185287476E0,6.302999854E-1
3.924760982E1,-2.319625020E-1,-2.250324965E0,5.824499726E-1
3.925011228E1,-1.861750036E-1,-2.299274921E0,5.314375162E-1
3.925261474E1,-1.446499974E-1,-2.336400032E0,4.834499955E-1
3.925511698E1,-1.116499975E-1,-2.354549885E0,4.355999827E-1
3.925761943E1,-8.401250094E-2,-2.355649948E0,3.866499960E-1
3.926012190E1,-6.586249918E-2,-2.337500095E0,3.280749917E-1
3.926262436E1,-4.784999788E-2,-2.302437544E0,2.727999985E-1
3.926512682E1,-3.396249935E-2,-2.258712530E0,2.164250016E-1
3.926762921E1,-2.763750032E-2,-2.202337503E0,1.599124968E-1
3.927013166E1,-2.543750033E-2,-2.136337519E0,1.024374962E-1
3.927263413E1,-3.079999983E-2,-2.058650017E0,4.179999977E-2
3.927513659E1,-4.358749837E-2,-1.967212439E0,-1.993750036E-2
3.927763882E1,-6.270000339E-2,-1.863950014E0,-7.837499678E-2
3.928014151E1,-8.291249722E-2,-1.755462527E0,-1.326874942E-1
3.928264374E1,-1.064250022E-1,-1.649999976E0,-1.816374958E-1
3.928514620E1,-1.287000030E-1,-1.548937440E0,-2.294874936E-1
3.928764857E1,-1.478125006E-1,-1.456400037E0,-2.721124887E-1
3.929015110E1,-1.637624949E-1,-1.379675031E0,-3.125374913E-1
3.929265349E1,-1.798499972E-1,-1.323300004E0,-3.433375061E-1
3.929515595E1,-1.915374994E-1,-1.279712439E0,-3.678124845E-1
3.929765841E1,-2.000624985E-1,-1.249874949E0,-3.955875039E-1
3.930016087E1,-2.085874975E-1,-1.228562474E0,-4.338124990E-1
3.930266333E1,-2.169750035E-1,-1.205187440E0,-4.849624932E-1
3.930516557E1,-2.245374918E-1,-1.177549958E0,-5.444999933E-1
3.930766803E1,-2.319625020E-1,-1.153074980E0,-6.126999855E-1
3.931017046E1,-2.468124926E-1,-1.129699945E0,-6.785625219E-1
3.931267292E1,-2.564375103E-1,-1.099862456E0,-7.488250136E-1
3.931517531E1,-2.681249976E-1,-1.071125031E0,-8.170250058E-1
3.931767777E1,-2.872374952E-1,-1.034962535E0,-8.850874901E-1
3.932018000E1,-3.085500002E-1,-1.003062487E0,-9.510874748E-1
3.932268273E1,-3.352249861E-1,-9.721249938E-1,-1.014887452E0
3.932518496E1,-3.671250045E-1,-9.402250051E-1,-1.071262479E0
3.932768742E1,-4.010874927E-1,-9.083250165E-1,-1.128737450E0
3.933018990E1,-4.373874962E-1,-8.710625172E-1,-1.184149981E0
3.933269236E1,-4.767124951E-1,-8.349000216E-1,-1.240525007E0
3.933519482E1,-5.139750242E-1,-7.965375185E-1,-1.293737531E0
3.933769721E1,-5.543999672E-1,-7.561125159E-1,-1.345849991E0
3.934019966E1,-5.885000229E-1,-7.167875171E-1,-1.402225018E0
3.934270213E1,-6.224625111E-1,-6.763625145E-1,-1.454475045E0
3.934520459E1,-6.534000039E-1,-6.326375008E-1,-1.504387498E0
3.934770682E1,-6.852999926E-1,-5.879499912E-1,-1.558699965E0
3.935020928E1,-7.140374780E-1,-5.411999822E-1,-1.611912489E0
3.935271176E1,-7.342500091E-1,-4.965125024E-1,-1.663062453E0
3.935521422E1,-7.544624805E-1,-4.559499919E-1,-1.712975025E0
3.935771660E1,-7.757750154E-1,-4.188250005E-1,-1.758762479E0
3.936021906E1,-7.895249724E-1,-3.793624938E-1,-1.800287485E0
3.936272154E1,-7.959874868E-1,-3.443000019E-1,-1.847175002E0
3.936522400E1,-7.991499901E-1,-3.155624866E-1,-1.886500001E0
3.936772646E1,-7.980499864E-1,-2.921875119E-1,-1.918400049E0
3.937022873E1,-7.937874794E-1,-2.686749995E-1,-1.952499986E0
3.937273118E1,-7.906249762E-1,-2.495625019E-1,-1.979037523E0
3.937523365E1,-7.852625251E-1,-2.378749996E-1,-2.005712509E0
3.937773611E1,-7.863624692E-1,-2.228875011E-1,-2.030187607E0
3.938023850E1,-7.928249836E-1,-2.037750036E-1,-2.051500082E0
3.938274095E1,-7.959874868E-1,-1.792999953E-1,-2.075974941E0
3.938524342E1,-8.013499975E-1,-1.271875054E-1,-2.108974934E0
3.938774588E1,-7.917249799E-1,4.812499974E-3,-2.139775038E0
3.939024811E1,-7.501999736E-1,2.782999873E-1,-2.175937414E0
3.939275058E1,-6.619250178E-1,7.262749672E-1,-2.202612400E0
3.939525304E1,-5.479375124E-1,1.320137501E0,-2.198349953E0
3.939775552E1,-4.585624933E-1,1.984262466E0,-2.147200108E0
3.940025791E1,-4.223999977E-1,2.610024929E0,-2.053562403E0
3.940276040E1,-4.096125066E-1,3.142012596E0,-1.928025007E0
3.940526286E1,-3.894000053E-1,3.581599951E0,-1.772650003E0
3.940776532E1,-3.596999943E-1,3.892349958E0,-1.587437510E0
3.941026780E1,-3.224374950E-1,4.039199829E0,-1.378849983E0
3.941277003E1,-2.926000059E-1,3.999875069E0,-1.139462471E0
3.941527249E1,-2.862749994E-1,3.750862598E0,-8.669375181E-1
3.941777495E1,-3.117125034E-1,3.281437397E0,-5.658124685E-1
3.942027741E1,-3.574999869E-1,2.616349936E0,-2.476374954E-1
3.942277980E1,-4.107125103E-1,1.821462512E0,7.163749635E-2
3.942528226E1,-4.628250003E-1,9.593374729E-1,3.675374985E-1
3.942778472E1,-5.224999785E-1,1.143999994E-1,6.410250068E-1
3.943028718E1,-5.959249735E-1,-6.113250256E-1,8.750500083E-1
3.943278965E1,-6.830999851E-1,-1.163662553E0,1.055999994E0
3.943529188E1,-7.746750116E-1,-1.551137447E0,1.199687481E0
3.943779433E1,-8.757374883E-1,-1.808674932E0,1.301849961E0
3.944029680E1,-9.726749659E-1,-1.947000027E0,1.360424995E0
3.944279924E1,-1.060950041E0,-1.938475013E0,1.386000037E0
3.944530163E1,-1.131212473E0,-1.796849966E0,1.374174953E0
3.944780420E1,-1.180162549E0,-1.573412538E0,1.329487443E0
3.945030659E1,-1.207800031E0,-1.325500011E0,1.263487458E0
3.945280905E1,-1.226912498E0,-1.066862464E0,1.173149943E0
3.945531128E1,-1.225950003E0,-7.763249874E-1,1.031525016E0
3.945781397E1,-1.195012450E0,-4.900499880E-1,8.336625099E-1
3.946031620E1,-1.135475039E0,-2.304500043E-1,6.143500209E-1
3.946281866E1,-1.051324964E0,2.502499893E-2,4.259749949E-1
3.946532105E1,-9.481999874E-1,2.463999987E-1,2.898499966E-1
3.946782359E1,-8.310499787E-1,4.464625120E-1,1.971749961E-1
3.947032605E1,-7.055125237E-1,6.518874764E-1,1.439625025E-1
3.947282843E1,-5.757125020E-1,8.816499710E-1,1.237500012E-1
3.947533092E1,-4.500375092E-1,1.141387463E0,1.280124933E-1
3.947783316E1,-3.053874969E-1,1.419137478E0,1.546874940E-1
3.948033585E1,-1.531749964E-1,1.710775018E0,2.088624984E-1
3.948283808E1,1.072499994E-2,2.028949976E0,3.026374876E-1
3.948534054E1,1.755875051E-1,2.370500088E0,4.366999865E-1
3.948784293E1,3.331624866E-1,2.713150024E0,6.100875139E-1
3.949034545E1,4.725874960E-1,3.038887501E0,8.080874681E-1
3.949284783E1,5.608624816E-1,3.348537445E0,1.033725023E0
3.949535029E1,5.300624967E-1,3.599750042E0,1.300750017E0
3.949785275E1,3.832125068E-1,3.719924927E0,1.614799976E0
3.950035521E1,1.618375033E-1,3.672075033E0,1.954287529E0
3.950285745E1,-1.181124970E-1,3.466650009E0,2.313987494E0
3.950535991E1,-4.203374982E-1,3.131424904E0,2.681112528E0
3.950786237E1,-7.214624882E-1,2.691974878E0,3.018399954E0
3.951036483E1,-9.917874932E-1,2.155587435E0,3.291887522E0
3.951286729E1,-1.197212458E0,1.551137447E0,3.455787420E0
3.951536968E1,-1.323850036E0,9.146500230E-1,3.489887476E0
3.951787214E1,-1.345162511E0,2.708750069E-1,3.405737400E0
3.952037463E1,-1.238737464E0,-3.229874969E-1,3.215300083E0
3.952287712E1,-1.010900021E0,-8.221125007E-1,2.929024935E0
3.952537935E1,-6.756749749E-1,-1.222237468E0,2.582112551E0
3.952788181E1,-2.585000098E-1,-1.540412545E0,2.196837425E0
3.953038425E1,1.937374920E-1,-1.769212484E0,1.787087440E0
3.953288667E1,6.492750049E-1,-1.902312517E0,1.371012449E0
3.953538906E1,1.069612503E0,-1.952224970E0,9.751499891E-1
3.953789152E1,1.431375027E0,-1.917162538E0,6.217749715E-1
3.954039398E1,1.734699965E0,-1.830950022E0,3.089624941E-1
3.954289644E1,1.977387547E0,-1.741575003E0,4.399999976E-2
3.954539890E1,2.167824984E0,-1.644775033E0,-1.753125042E-1
3.954790113E1,2.318937540E0,-1.528725028E0,-3.625875115E-1
3.955040359E1,2.432787418E0,-1.402087450E0,-5.211250186E-1
3.955290606E1,2.523262501E0,-1.269124985E0,-6.594499946E-1
3.955540852E1,2.587199926E0,-1.127499938E0,-7.797625065E-1
3.955791090E1,2.625425100E0,-9.902749658E-1,-8.828874826E-1
3.956041337E1,2.645637512E0,-8.625375032E-1,-9.648374915E-1
3.956296783E1,2.647837400E0,-7.422249913E-1,-1.033037543E0
3.956541828E1,2.636149883E0,-6.380000114E-1,-1.089412451E0
3.956792051E1,2.612637520E0,-5.549499989E-1,-1.137262464E0
3.957042297E1,2.578675032E0,-4.996750057E-1,-1.172462463E0
3.957292542E1,2.534950018E0,-4.804250002E-1,-1.202162504E0
3.957542788E1,2.485037565E0,-4.868874848E-1,-1.227737546E0
3.957793027E1,2.434987545E0,-5.070999861E-1,-1.244787455E0
3.958043273E1,2.391400099E0,-5.347374678E-1,-1.259637475E0
3.958293519E1,2.349874973E0,-5.634750128E-1,-1.271324992E0
3.958543765E1,2.311512470E0,-5.986750126E-1,-1.277787447E0
3.958794011E1,2.284975052E0,-6.369000077E-1,-1.283149958E0
3.959044234E1,2.264625072E0,-6.602749825E-1,-1.285212517E0
3.959294480E1,2.256237507E0,-6.741625071E-1,-1.284112453E0
3.959544727E1,2.258300066E0,-6.687999964E-1,-1.290575027E0
3.959794973E1,2.263662577E0,-6.443250179E-1,-1.297999978E0
3.960045211E1,2.276449919E0,-6.018375158E-1,-1.311887503E0
3.960295457E1,2.289237499E0,-5.336375237E-1,-1.319312453E0
3.960545702E1,2.302987576E0,-4.475624859E-1,-1.330999970E0
3.960795948E1,2.317837477E0,-3.452624977E-1,-1.342687488E0
3.961046194E1,2.328562498E0,-2.239875048E-1,-1.352312446E0
3.961296419E1,2.332824945E0,-9.198749810E-2,-1.359737515E0
3.961546686E1,2.339149952E0,5.486249924E-2,-1.365100026E0
3.961796910E1,2.333925009E0,2.187625021E-1,-1.370324969E0
3.962047156E1,2.321137428E0,4.028750062E-1,-1.369362473E0
3.962297394E1,2.296662569E0,5.953750014E-1,-1.369362473E0
3.962547648E1,2.261462450E0,7.976375222E-1,-1.367162466E0
3.962797886E1,2.212512493E0,9.987999797E-1,-1.357537508E0
3.963048132E1,2.149812460E0,1.183874965E0,-1.348049998E0
3.963298379E1,2.077349901E0,1.357399940E0,-1.328799963E0
3.963548602E1,1.986874938E0,1.513875008E0,-1.309687495E0
3.963798848E1,1.876325011E0,1.666087508E0,-1.292637467E0
3.964049093E1,1.742125034E0,1.816100001E0,-1.274624944E0
3.964299339E1,1.592112541E0,1.959787488E0,-1.268162489E0
3.964549576E1,1.423949957E0,2.088487387E0,-1.263900042E0
3.964799822E1,1.250562549E0,2.203437567E0,-1.266100049E0
3.965050068E1,1.074975014E0,2.295012474E0,-1.272424936E0
3.965300314E1,8.982874751E-1,2.364175081E0,-1.279850006E0
3.965550560E1,7.258625031E-1,2.414225101E0,-1.289474964E0
3.965800783E1,5.673249960E-1,2.442825079E0,-1.300062537E0
3.966051029E1,4.162124991E-1,2.449287415E0,-1.317112446E0
3.966301275E1,2.745875120E-1,2.438699961E0,-1.338425040E0
3.966551521E1,1.447875053E-1,2.414225101E0,-1.348049998E0
3.966801768E1,1.924999990E-2,2.369400024E0,-1.358637452E0
3.967052006E1,-9.996250272E-2,2.299274921E0,-1.372524977E0
3.967302254E1,-2.063875049E-1,2.203437567E0,-1.385312438E0
3.967552500E1,-3.022249937E-1,2.089587450E0,-1.399062514E0
3.967802746E1,-3.884375095E-1,1.956487536E0,-1.406487465E0
3.968052966E1,-4.681875110E-1,1.813899994E0,-1.417212486E0
3.968303213E1,-5.395500064E-1,1.662787437E0,-1.428900003E0
3.968553459E1,-5.979874730E-1,1.508512497E0,-1.436324954E0
3.968803706E1,-6.459749937E-1,1.359462500E0,-1.437425017E0
3.969053946E1,-6.830999851E-1,1.213712454E0,-1.443750024E0
3.969304192E1,-7.108749747E-1,1.071125031E0,-1.450212479E0
3.969554439E1,-7.342500091E-1,9.391250014E-1,-1.456537485E0
3.969804685E1,-7.533624768E-1,8.263750076E-1,-1.462999940E0
3.970054931E1,-7.629874945E-1,7.177500129E-1,-1.462999940E0
3.970305154E1,-7.746750116E-1,6.177874804E-1,-1.459699988E0
3.970555400E1,-7.768750191E-1,5.252500176E-1,-1.461899996E0
3.970805646E1,-7.726125121E-1,4.549874961E-1,-1.465062499E0
3.971055892E1,-7.576249838E-1,3.995749950E-1,-1.469324946E0
3.971306133E1,-7.405750155E-1,3.602499962E-1,-1.474687457E0
3.971556378E1,-7.214624882E-1,3.368749917E-1,-1.473587513E0
3.971806625E1,-6.958875060E-1,3.229874969E-1,-1.478950024E0
3.972056868E1,-6.714124680E-1,3.272500038E-1,-1.478950024E0
3.972307091E1,-6.469374895E-1,3.485625088E-1,-1.473587513E0
3.972557337E1,-6.267250180E-1,3.878875077E-1,-1.467262506E0
3.972807583E1,-6.118749976E-1,4.453625083E-1,-1.457637548E0
3.973057832E1,-6.033499837E-1,5.315750241E-1,-1.447049975E0
3.973308071E1,-6.033499837E-1,6.411625147E-1,-1.436324954E0
3.973558317E1,-6.054124832E-1,7.657374740E-1,-1.429999948E0
3.973808563E1,-6.054124832E-1,9.009000063E-1,-1.428900003E0
3.974058809E1,-6.022499800E-1,1.033862472E0,-1.435225010E0
3.974309033E1,-5.990874767E-1,1.157337546E0,-1.450212479E0
3.974559278E1,-5.948249698E-1,1.274350047E0,-1.467262506E0
3.974809525E1,-5.842375159E-1,1.385037541E0,-1.488437533E0
3.975059771E1,-5.714499950E-1,1.482937455E0,-1.517174959E0
3.975310010E1,-5.564625263E-1,1.560624957E0,-1.547012448E0
3.975560254E1,-5.352874994E-1,1.612874985E0,-1.568325043E0
3.975810500E1,-5.086125135E-1,1.639412522E0,-1.586337447E0
3.976060746E1,-4.841375053E-1,1.646837473E0,-1.600224972E0
3.976310992E1,-4.661250114E-1,1.637349963E0,-1.615074992E0
3.976561216E1,-4.533374906E-1,1.621262550E0,-1.626899958E0
3.976811462E1,-4.468750060E-1,1.602149963E0,-1.637487531E0
3.977061712E1,-4.500375092E-1,1.586199999E0,-1.646012545E0
3.977311958E1,-4.575999975E-1,1.572312474E0,-1.650274992E0
3.977562198E1,-4.703874886E-1,1.562824965E0,-1.659762502E0
3.977812452E1,-4.863374829E-1,1.552099943E0,-1.668287516E0
3.978062691E1,-5.054500103E-1,1.537250042E0,-1.673650026E0
3.978312937E1,-5.319874883E-1,1.517037511E0,-1.675850034E0
3.978563183E1,-5.575624704E-1,1.490362525E0,-1.672549963E0
3.978813429E1,-5.788750052E-1,1.455299973E0,-1.669387460E0
3.979063652E1,-6.022499800E-1,1.411712527E0,-1.661962509E0
3.979313898E1,-6.204000115E-1,1.356299996E0,-1.653437495E0
3.979564144E1,-6.341499686E-1,1.282874942E0,-1.644912481E0
3.979814383E1,-6.459749937E-1,1.196662545E0,-1.639549971E0
3.980064637E1,-6.576625109E-1,1.098762512E0,-1.626899958E0
3.980314857E1,-6.661875248E-1,9.913749695E-1,-1.611912489E0
3.980565103E1,-6.704499722E-1,8.731250167E-1,-1.599125028E0
3.980815326E1,-6.821374893E-1,7.540500164E-1,-1.581112504E0
3.981065596E1,-6.927250028E-1,6.316750050E-1,-1.560899973E0
3.981315820E1,-6.991875172E-1,5.145249963E-1,-1.544950008E0
3.981566066E1,-7.075750232E-1,4.017750025E-1,-1.526800036E0
3.981816313E1,-7.151374817E-1,3.005749881E-1,-1.507687449E0
3.982066559E1,-7.193999887E-1,2.154625058E-1,-1.486374974E0
3.982316798E1,-7.203624845E-1,1.431374997E-1,-1.469324946E0
3.982567044E1,-7.203624845E-1,7.823749632E-2,-1.450212479E0
3.982817290E1,-7.182999849E-1,2.076249942E-2,-1.433162451E0
3.983067536E1,-7.140374780E-1,-2.392499894E-2,-1.417212486E0
3.983317782E1,-7.151374817E-1,-6.655000150E-2,-1.404425025E0
3.983568005E1,-7.342500091E-1,-1.186624989E-1,-1.394799948E0
3.983818248E1,-7.726125121E-1,-1.974499971E-1,-1.391637444E0
3.984068494E1,-8.278874755E-1,-3.016749918E-1,-1.392737508E0
3.984318741E1,-9.035124779E-1,-4.188250005E-1,-1.406487465E0
3.984568980E1,-9.960500002E-1,-5.560500026E-1,-1.424637437E0
3.984819221E1,-1.095049977E0,-7.092249990E-1,-1.454475045E0
3.985069468E1,-1.205737472E0,-8.603374958E-1,-1.490637541E0
3.985319714E1,-1.320687532E0,-1.011587501E0,-1.537387490E0
3.985569937E1,-1.433437467E0,-1.161599994E0,-1.585374951E0
3.985820183E1,-1.544124961E0,-1.311612487E0,-1.632125020E0
3.986070429E1,-1.640925050E0,-1.447875023E0,-1.676812530E0
3.986320675E1,-1.735662460E0,-1.572312474E0,-1.716274977E0
3.986570914E1,-1.820775032E0,-1.690425038E0,-1.750237465E0
3.986821160E1,-1.893100023E0,-1.800150037E0,-1.776912451E0
3.987071404E1,-1.955937505E0,-1.892687440E0,-1.799187541E0
3.987321652E1,-2.007087469E0,-1.978899956E0,-1.815137506E0
3.987571875E1,-2.047512531E0,-2.055487394E0,-1.823662519E0
3.987822124E1,-2.076250076E0,-2.120387554E0,-1.827924967E0
3.988072370E1,-2.098525047E0,-2.172637463E0,-1.826962471E0
3.988322616E1,-2.104987383E0,-2.215125084E0,-1.823662519E0
3.988572862E1,-2.103887558E0,-2.253487587E0,-1.819399953E0
3.988823101E1,-2.093300104E0,-2.280025005E0,-1.814175010E0
3.989073347E1,-2.072949886E0,-2.293912411E0,-1.804549932E0
3.989323593E1,-2.047512531E0,-2.299274921E0,-1.789700031E0
3.989573839E1,-2.012312412E0,-2.285387516E0,-1.776912451E0
3.989824062E1,-1.970787525E0,-2.258712530E0,-1.765224934E0
3.990074308E1,-1.924037457E0,-2.224750042E0,-1.753537536E0
3.990324555E1,-1.877149940E0,-2.174700022E0,-1.741712451E0
3.990574797E1,-1.834662437E0,-2.101274967E0,-1.734287500E0
3.990825036E1,-1.800562501E0,-2.005437374E0,-1.732224941E0
3.991075277E1,-1.777187467E0,-1.861887455E0,-1.726862550E0
3.991325523E1,-1.762199998E0,-1.622362494E0,-1.722599983E0
3.991575768E1,-1.717512488E0,-1.268025041E0,-1.722599983E0
3.991826014E1,-1.604762435E0,-7.954375148E-1,-1.701287508E0
3.992076237E1,-1.428074956E0,-2.569875121E-1,-1.670487523E0
3.992326483E1,-1.205737472E0,3.048374951E-1,-1.626899958E0
3.992576729E1,-9.448999763E-1,8.636375070E-1,-1.569424987E0
3.992826975E1,-6.534000039E-1,1.379812479E0,-1.503425002E0
3.993077214E1,-3.521375060E-1,1.817199945E0,-1.433162451E0
3.993327460E1,-5.211250111E-2,2.152425051E0,-1.359737515E0
3.993577706E1,2.299000025E-1,2.387549877E0,-1.283149958E0
3.993827952E1,4.927999973E-1,2.522712469E0,-1.219212532E0
3.994078197E1,7.343875170E-1,2.574825048E0,-1.157474995E0
3.994328421E1,9.472374916E-1,2.555712461E0,-1.097937465E0
