"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.361462621E1,-6.459000111E0,-7.747950554E0,3.994050264E0
5.361712876E1,-6.507000446E0,-7.815000534E0,3.891000271E0
5.361963152E1,-6.568950176E0,-7.875000477E0,3.901050091E0
5.362213429E1,-6.595950127E0,-7.891050339E0,3.952950239E0
5.362463696E1,-6.652950287E0,-7.990050316E0,3.931950092E0
5.362713973E1,-6.664950371E0,-8.061000824E0,3.685050249E0
5.362964250E1,-6.579000473E0,-8.131050110E0,3.532050133E0
5.363214504E1,-6.595950127E0,-8.152050018E0,3.438000202E0
5.363464781E1,-6.367950439E0,-8.104949951E0,3.247050047E0
5.363715058E1,-6.040050507E0,-8.131050110E0,3.031050205E0
5.363965327E1,-5.908050060E0,-8.215050697E0,2.650050163E0
5.364215604E1,-5.676000118E0,-8.314949989E0,2.370000124E0
5.364465881E1,-5.482050419E0,-8.381999969E0,2.128050089E0
5.364716135E1,-5.386050224E0,-8.362950325E0,1.921950102E0
5.364966410E1,-5.323950291E0,-8.449049950E0,1.812000036E0
5.365216686E1,-5.182950020E0,-8.527950287E0,1.675950050E0
5.365466957E1,-4.773000240E0,-8.493000031E0,1.513050079E0
5.365717234E1,-4.300950050E0,-8.518950462E0,1.395000100E0
5.365967492E1,-3.826950073E0,-8.623950005E0,1.350000024E0
5.366217768E1,-3.355050087E0,-8.763000488E0,1.233000040E0
5.366468046E1,-2.970000029E0,-8.914050102E0,1.177950025E0
5.366718316E1,-2.608050108E0,-9.055050850E0,1.246950030E0
5.366968593E1,-2.280000210E0,-9.131999969E0,1.354950070E0
5.367218847E1,-2.028000116E0,-9.252000809E0,1.369050026E0
5.367469123E1,-1.765050054E0,-9.421950340E0,1.450950027E0
5.367719400E1,-1.633050084E0,-9.520050049E0,1.519950032E0
5.367969670E1,-1.528050065E0,-9.633000374E0,1.555950046E0
5.368219947E1,-1.330950022E0,-9.805050850E0,1.633050084E0
5.368470223E1,-1.276050091E0,-9.942000389E0,1.582050085E0
5.368720479E1,-1.225950003E0,-1.003995037E1,1.654050112E0
5.368970756E1,-1.236000061E0,-1.020300007E1,1.759950042E0
5.369221025E1,-1.225950003E0,-1.027395058E1,1.779000044E0
5.369471301E1,-1.213950038E0,-1.033200073E1,1.711950064E0
5.369721578E1,-1.212000012E0,-1.036500072E1,1.633050084E0
5.369971859E1,-1.257000089E0,-1.043505096E1,1.671000123E0
5.370222112E1,-1.336050034E0,-1.045905018E1,1.680000067E0
5.370472386E1,-1.378950119E0,-1.041600037E1,1.702050090E0
5.370722656E1,-1.458000064E0,-1.041105080E1,1.731000066E0
5.370972933E1,-1.573050022E0,-1.042095089E1,1.750050068E0
5.371223209E1,-1.686000109E0,-1.038195038E1,1.855050087E0
5.371473464E1,-1.791000128E0,-1.040100002E1,1.948950052E0
5.371723740E1,-1.861050129E0,-1.038900089E1,1.954050064E0
5.371974010E1,-1.957050085E0,-1.036995029E1,2.035050154E0
5.372224286E1,-2.152950048E0,-1.034595013E1,2.092050076E0
5.372474563E1,-2.256000042E0,-1.032000065E1,2.095050097E0
5.372724816E1,-2.479050159E0,-1.034400082E1,2.173950195E0
5.372975093E1,-2.673000097E0,-1.034100056E1,2.182950020E0
5.373225370E1,-2.830950022E0,-1.030995083E1,2.152050018E0
5.373475642E1,-3.046050072E0,-1.035795021E1,2.140050173E0
5.373725919E1,-3.190050125E0,-1.043700027E1,2.155050039E0
5.373976172E1,-3.319050074E0,-1.042995071E1,2.197950125E0
5.374226472E1,-3.457950115E0,-1.043700027E1,2.290950060E0
5.374476726E1,-3.580050230E0,-1.046400070E1,2.349000216E0
5.374727002E1,-3.705000162E0,-1.048305035E1,2.374950171E0
5.374977272E1,-3.733950138E0,-1.046805096E1,2.433000088E0
5.375227548E1,-3.790950298E0,-1.042995071E1,2.514000177E0
5.375477825E1,-3.895950079E0,-1.041795063E1,2.602950096E0
5.375728079E1,-3.910950184E0,-1.035600090E1,2.739000082E0
5.375978356E1,-3.982950211E0,-1.027695084E1,2.794050217E0
5.376228626E1,-4.062000275E0,-1.017600060E1,2.830050230E0
5.376478902E1,-4.054950237E0,-1.010700035E1,2.803950071E0
5.376729179E1,-4.095000267E0,-1.003305054E1,2.835000038E0
5.376979433E1,-4.159950256E0,-9.898050308E0,2.896950245E0
5.377229710E1,-4.179000378E0,-9.855000496E0,2.935050249E0
5.377479981E1,-4.107000351E0,-9.810000420E0,2.860950232E0
5.377730258E1,-4.123950005E0,-9.805050850E0,2.730000019E0
5.377980535E1,-4.085999966E0,-9.762000084E0,2.695950031E0
5.378230789E1,-4.090050220E0,-9.745050430E0,2.557050228E0
5.378481064E1,-4.189050198E0,-9.730950356E0,2.434950113E0
5.378731333E1,-4.177050114E0,-9.736050606E0,2.265000105E0
5.378981618E1,-4.167000294E0,-9.679950714E0,2.071050167E0
5.379231887E1,-4.276950359E0,-9.726000786E0,1.872000098E0
5.379482164E1,-4.239000320E0,-9.750000000E0,1.723950028E0
5.379732418E1,-4.087950230E0,-9.652050018E0,1.542000055E0
5.379982695E1,-3.985050201E0,-9.586950302E0,1.518000126E0
5.380232972E1,-3.817050219E0,-9.534000397E0,1.399950027E0
5.380483241E1,-3.694950104E0,-9.439050674E0,1.366950035E0
5.380733518E1,-3.493950129E0,-9.439050674E0,1.407000065E0
5.380983774E1,-3.325950146E0,-9.445950508E0,1.410000086E0
5.381234051E1,-3.187950134E0,-9.424050331E0,1.585050106E0
5.381484331E1,-3.087000132E0,-9.373950005E0,1.719000101E0
5.381734600E1,-2.994000196E0,-9.448050499E0,1.891050100E0
5.381984877E1,-2.866950035E0,-9.412050247E0,2.016000032E0
5.382235150E1,-2.779950142E0,-9.412050247E0,2.088000059E0
5.382485404E1,-2.697000027E0,-9.436050415E0,2.296050072E0
5.382735681E1,-2.602950096E0,-9.460050583E0,2.416050196E0
5.382985950E1,-2.554950237E0,-9.457950592E0,2.506950140E0
5.383236227E1,-2.509950161E0,-9.451050758E0,2.497050047E0
5.383486504E1,-2.413950205E0,-9.405000687E0,2.491950035E0
5.383736758E1,-2.325000048E0,-9.439050674E0,2.344050169E0
5.383987034E1,-2.220000029E0,-9.430950165E0,2.131050110E0
5.384237311E1,-2.146050215E0,-9.367050171E0,1.873950124E0
5.384487577E1,-2.044950008E0,-9.304050446E0,1.648950100E0
5.384737854E1,-1.951950073E0,-9.357000351E0,1.386000037E0
5.384988131E1,-1.786050081E0,-9.345000267E0,1.134000063E0
5.385238382E1,-1.585050106E0,-9.337950706E0,9.190500379E-1
5.385488659E1,-1.438950062E0,-9.373950005E0,7.060500383E-1
5.385738934E1,-1.279050112E0,-9.331050873E0,5.670000315E-1
5.385989203E1,-1.105949998E0,-9.307050705E0,3.750000298E-1
5.386239480E1,-8.670000434E-1,-9.312000275E0,1.050000042E-1
5.386489734E1,-7.639500499E-1,-9.304050446E0,-1.360500008E-1
5.386740010E1,-7.279500365E-1,-9.324000359E0,-3.280500174E-1
5.386990287E1,-7.129500508E-1,-9.232950211E0,-5.290500522E-1
5.387240557E1,-7.039500475E-1,-9.348000526E0,-7.729500532E-1
5.387490834E1,-7.420500517E-1,-9.484050751E0,-1.072950006E0
5.387741088E1,-8.020500541E-1,-9.657000542E0,-1.410000086E0
5.387991364E1,-8.809500337E-1,-9.898050308E0,-1.626000047E0
5.388241641E1,-9.190500379E-1,-1.016895008E1,-1.858050108E0
5.388491908E1,-9.120000601E-1,-1.051200008E1,-2.110050201E0
5.388742185E1,-8.839500546E-1,-1.085895061E1,-2.373000145E0
5.388992462E1,-8.089500666E-1,-1.124895096E1,-2.620050192E0
5.389242716E1,-7.450500131E-1,-1.159200096E1,-2.833050251E0
5.389492993E1,-7.090500593E-1,-1.195095062E1,-3.070050240E0
5.389743270E1,-7.420500517E-1,-1.226895046E1,-3.255000114E0
5.389993539E1,-7.519500256E-1,-1.263105106E1,-3.597000122E0
5.390243816E1,-6.990000606E-1,-1.303605080E1,-3.942000151E0
5.390494093E1,-6.990000606E-1,-1.345995045E1,-4.239000320E0
5.390744347E1,-7.710000277E-1,-1.387695026E1,-4.644000053E0
5.390994624E1,-8.620500565E-1,-1.412805080E1,-4.894950390E0
5.391244901E1,-1.030050039E0,-1.431705093E1,-5.101050377E0
5.391495170E1,-1.132950068E0,-1.454700089E1,-5.554050446E0
5.391745447E1,-1.260000110E0,-1.466205025E1,-5.997000217E0
5.391995700E1,-1.333950043E0,-1.476000023E1,-6.208050251E0
5.392245976E1,-1.327050090E0,-1.479600048E1,-6.418050289E0
5.392496253E1,-1.201950073E0,-1.477200031E1,-6.604950428E0
5.392746521E1,-1.120950103E0,-1.469100094E1,-6.544950485E0
5.392996797E1,-9.550500512E-1,-1.465995026E1,-6.295950413E0
5.393247051E1,-7.489500642E-1,-1.458105087E1,-5.917950153E0
5.393497328E1,-4.840500355E-1,-1.440795040E1,-5.479950428E0
5.393747605E1,-1.319999993E-1,-1.426695061E1,-4.945950031E0
5.393997874E1,1.140000075E-1,-1.407795048E1,-4.408950329E0
5.394248151E1,3.180000186E-1,-1.389300060E1,-3.862950087E0
5.394498428E1,4.519500136E-1,-1.367505074E1,-3.238050222E0
5.394748705E1,5.260500312E-1,-1.356000042E1,-2.673000097E0
5.394998959E1,5.569500327E-1,-1.340700054E1,-2.191050053E0
5.395249236E1,5.260500312E-1,-1.324905109E1,-1.723950028E0
5.395499505E1,4.489500225E-1,-1.313595104E1,-1.240050077E0
5.395749783E1,3.010500073E-1,-1.301700020E1,-8.070000410E-1
5.396000059E1,1.740000099E-1,-1.298805046E1,-5.430000424E-1
5.396250314E1,2.295000106E-2,-1.297095108E1,-3.490500152E-1
5.396500586E1,-2.250000089E-1,-1.300695038E1,-1.170000061E-1
5.396750855E1,-5.239500403E-1,-1.312905025E1,1.210500076E-1
5.397001132E1,-7.810500264E-1,-1.322295094E1,4.969500303E-1
5.397251410E1,-1.084950089E0,-1.305705070E1,9.880500436E-1
5.397501664E1,-1.695000052E0,-1.276800060E1,1.530000091E0
5.397751941E1,-2.527050018E0,-1.251105022E1,1.921950102E0
5.398002211E1,-3.115950108E0,-1.230795097E1,2.344050169E0
5.398252495E1,-3.513000250E0,-1.222605038E1,2.755950212E0
5.398502764E1,-3.886950254E0,-1.214505100E1,3.205950260E0
5.398753018E1,-4.227000237E0,-1.205895042E1,3.666000128E0
5.399003295E1,-4.596000195E0,-1.197300053E1,4.063950062E0
5.399253564E1,-4.950000286E0,-1.197495079E1,4.389000416E0
5.399503850E1,-5.271000385E0,-1.209900093E1,4.669050217E0
5.399754120E1,-5.632950306E0,-1.205205059E1,5.038050175E0
5.400004396E1,-5.904000282E0,-1.215195084E1,5.404950142E0
5.400254649E1,-6.211950302E0,-1.223595047E1,5.752050400E0
5.400504926E1,-6.838050365E0,-1.242795086E1,6.262050152E0
5.400755203E1,-7.218000412E0,-1.245900059E1,6.550050259E0
5.401005472E1,-7.363950253E0,-1.256595039E1,6.772050381E0
5.401255751E1,-7.534950256E0,-1.272705078E1,7.186950207E0
5.401506028E1,-7.767000198E0,-1.278000069E1,7.450050354E0
5.401756282E1,-7.798050404E0,-1.279395103E1,7.476000309E0
5.402006559E1,-7.671000481E0,-1.267695045E1,7.126950264E0
5.402256835E1,-7.486950397E0,-1.255200100E1,6.538050175E0
5.402507105E1,-7.326000214E0,-1.244700050E1,6.042000294E0
5.402757382E1,-7.093950272E0,-1.227705097E1,5.659050465E0
5.403007658E1,-6.634050369E0,-1.203495026E1,5.368950367E0
5.403257913E1,-6.105000496E0,-1.177605057E1,5.038050175E0
5.403508189E1,-5.652000427E0,-1.160100079E1,4.650000095E0
5.403758459E1,-5.271000385E0,-1.143600082E1,4.138050079E0
5.404008735E1,-4.810950279E0,-1.122795010E1,3.642000198E0
5.404259014E1,-4.480950356E0,-1.110600090E1,3.193950176E0
5.404509268E1,-4.167000294E0,-1.091895008E1,2.866050243E0
5.404759545E1,-3.846000195E0,-1.065495014E1,2.524050236E0
5.405009823E1,-3.621000290E0,-1.032705021E1,2.260050058E0
5.405260092E1,-3.300000191E0,-1.014705086E1,2.239050150E0
5.405510370E1,-2.722950220E0,-1.013805008E1,2.491950035E0
5.405760624E1,-2.111999989E0,-1.043295002E1,2.662050009E0
5.406010900E1,-1.660050035E0,-1.064295006E1,2.634000063E0
5.406261177E1,-1.353000045E0,-1.064595032E1,2.575950146E0
5.406511446E1,-9.270000458E-1,-1.075800037E1,2.602950096E0
5.406761723E1,-5.629500151E-1,-1.082805061E1,2.638050079E0
5.407011977E1,-2.800500095E-1,-1.079700089E1,2.758050203E0
5.407262254E1,-4.995000362E-2,-1.078905010E1,2.923050165E0
5.407512531E1,-1.080000028E-1,-1.075605011E1,3.124950171E0
5.407762808E1,-7.420500517E-1,-1.130895042E1,3.477000237E0
5.408013077E1,-5.599500537E-1,-1.091595078E1,3.778950214E0
5.408263354E1,-2.920500040E-1,-1.046805096E1,4.084949970E0
5.408513608E1,5.205000192E-2,-1.043700027E1,4.411050320E0
5.408763884E1,-3.600000218E-2,-1.047105026E1,4.593000412E0
5.409014161E1,-1.319999993E-1,-1.048995018E1,4.630950451E0
5.409264431E1,-4.330500066E-1,-1.104600048E1,4.909050465E0
5.409514707E1,-5.310000181E-1,-1.071000004E1,4.906949997E0
5.409764984E1,-6.300000548E-1,-1.022205067E1,4.605000019E0
5.410015238E1,-1.027050018E0,-9.874050140E0,4.468050003E0
5.410265514E1,-1.477950096E0,-9.529950142E0,4.368000031E0
5.410515784E1,-1.765050054E0,-9.336000443E0,4.459050179E0
5.410766060E1,-2.068950176E0,-9.457950592E0,4.546950340E0
5.411016341E1,-2.365950108E0,-9.415050507E0,4.654950142E0
5.411266595E1,-2.152950048E0,-8.734050751E0,4.452000141E0
5.411516872E1,-2.068950176E0,-8.452050209E0,4.666950226E0
5.411767140E1,-2.115000010E0,-8.161950111E0,4.762950420E0
5.412017417E1,-2.289000034E0,-8.065950394E0,4.662000179E0
5.412267694E1,-2.443050146E0,-8.037000656E0,4.435050011E0
5.412517970E1,-2.493000031E0,-7.852950573E0,3.916950226E0
5.412768224E1,-2.677050114E0,-7.678050518E0,3.331050158E0
5.413018501E1,-3.003000259E0,-7.507950306E0,2.686050177E0
5.413268770E1,-3.003000259E0,-7.551000595E0,2.434950113E0
5.413519047E1,-2.986050129E0,-7.534950256E0,2.155050039E0
5.413769324E1,-2.979000092E0,-7.491000175E0,1.563000083E0
5.414019578E1,-3.190050125E0,-7.467000484E0,1.395000100E0
5.414269855E1,-3.673950195E0,-7.378950119E0,8.929500580E-1
5.414520132E1,-4.294050217E0,-7.338000298E0,5.980500579E-1
5.414770406E1,-4.585950375E0,-7.336050510E0,3.390000165E-1
5.415020683E1,-4.846950054E0,-7.254000187E0,3.319500089E-1
5.415270936E1,-5.443950176E0,-6.993000507E0,1.500000060E-1
5.415521212E1,-5.920050144E0,-6.961950302E0,-2.610000074E-1
5.415771481E1,-6.117000103E0,-7.102950573E0,-2.350500077E-1
5.416021757E1,-6.411000252E0,-7.282950401E0,-1.789500117E-1
5.416272033E1,-6.375000477E0,-7.417050362E0,-1.890000105E-1
5.416522287E1,-6.100050449E0,-7.518000126E0,1.309500039E-1
5.416772564E1,-5.961000443E0,-7.828950405E0,3.199500144E-1
5.417022841E1,-5.580000401E0,-8.028000832E0,5.070000291E-1
5.417273118E1,-5.175000191E0,-8.217000008E0,5.310000181E-1
5.417523387E1,-4.810950279E0,-8.413949966E0,9.190500379E-1
5.417773664E1,-4.110000134E0,-8.482950211E0,6.940500140E-1
5.418023918E1,-3.862950087E0,-8.575950623E0,9.810000658E-1
5.418274195E1,-3.529950142E0,-8.815950394E0,1.201050043E0
5.418524471E1,-3.247050047E0,-8.869050026E0,1.558050036E0
5.418774741E1,-2.767950058E0,-9.103050232E0,1.453050017E0
5.419025018E1,-2.313000202E0,-9.337950706E0,1.402950048E0
5.419275271E1,-2.032950163E0,-9.568050385E0,1.459950089E0
5.419525548E1,-1.534950018E0,-9.895950317E0,8.400000334E-1
5.419775824E1,-1.090050101E0,-1.030995083E1,5.670000315E-1
5.420026094E1,-7.159500122E-1,-1.052400017E1,4.110000134E-1
5.420276371E1,-4.260000288E-1,-1.078500080E1,1.240500063E-1
5.420526625E1,-1.390500069E-1,-1.113900089E1,2.790000141E-1
5.420776902E1,2.269500047E-1,-1.156995010E1,2.029500157E-1
5.421027179E1,6.360000372E-1,-1.204200077E1,2.100000083E-1
5.421277448E1,8.470500112E-1,-1.242300034E1,6.105000153E-2
5.421527725E1,8.470500112E-1,-1.263405037E1,-2.080500126E-1
5.421778002E1,4.879500270E-1,-1.285095024E1,-4.450500309E-1
5.422028279E1,-1.699500084E-1,-1.287300014E1,-6.630000472E-1
5.422278533E1,-8.809500337E-1,-1.269600105E1,-6.079500318E-1
5.422528810E1,-1.393950105E0,-1.250205040E1,-6.850500107E-1
5.422779080E1,-2.020950079E0,-1.218105030E1,-7.489500642E-1
5.423029357E1,-2.704050064E0,-1.176195049E1,-7.590000629E-1
5.423279633E1,-3.397950172E0,-1.118505096E1,-7.590000629E-1
5.423529889E1,-4.051949978E0,-1.050000095E1,-7.930500507E-1
5.423780166E1,-4.573950291E0,-9.831000328E0,-6.370500326E-1
5.424030436E1,-4.921950340E0,-9.360000610E0,-5.340000391E-1
5.424280712E1,-5.185050011E0,-8.935950279E0,-4.930500090E-1
5.424530989E1,-5.425050259E0,-8.539950371E0,-3.160500228E-1
5.424781243E1,-5.539050102E0,-8.221950531E0,0.000000000E0
5.425031520E1,-5.827050209E0,-7.860000610E0,1.860000044E-1
5.425281789E1,-5.944050312E0,-7.471950531E0,5.020500422E-1
5.425532066E1,-6.025950432E0,-7.228050232E0,6.289500594E-1
5.425782343E1,-6.358950138E0,-6.985950470E0,6.480000019E-1
5.426032597E1,-6.447000504E0,-6.699000359E0,7.420500517E-1
5.426282873E1,-6.493050098E0,-6.426000118E0,8.250000477E-1
5.426533150E1,-6.736950397E0,-6.165000439E0,8.830500245E-1
5.426783427E1,-6.901950359E0,-5.881950378E0,9.430500269E-1
5.427033695E1,-7.089000225E0,-5.664000034E0,9.280500412E-1
5.427283971E1,-7.066950321E0,-5.404950142E0,9.790500402E-1
5.427534227E1,-7.024050236E0,-5.185050011E0,1.089000106E0
5.427784504E1,-6.985950470E0,-5.022000313E0,1.158000112E0
5.428034781E1,-7.021950245E0,-4.816050053E0,1.201050043E0
5.428285050E1,-7.117950439E0,-4.633950233E0,1.114950061E0
5.428535327E1,-7.182000160E0,-4.537950039E0,1.093950033E0
5.428785581E1,-7.228050232E0,-4.392000198E0,1.039050102E0
5.429035857E1,-7.206000328E0,-4.228950024E0,8.929500580E-1
5.429286134E1,-7.105950356E0,-4.050000191E0,7.990500331E-1
5.429536404E1,-6.933000565E0,-3.898950100E0,6.460500360E-1
5.429786681E1,-6.732000351E0,-3.874950171E0,3.559500277E-1
5.430036937E1,-6.700950146E0,-3.856050253E0,1.330500096E-1
5.430287214E1,-6.829950333E0,-3.793950081E0,2.460000068E-1
5.430537491E1,-6.889950275E0,-3.789000273E0,3.970500231E-1
5.430787752E1,-6.742050171E0,-3.813000202E0,3.630000055E-1
5.431038029E1,-6.583950520E0,-3.784050226E0,2.719500065E-1
5.431288284E1,-6.523950100E0,-3.772050142E0,1.519500017E-1
5.431538583E1,-6.451950073E0,-3.748050213E0,-7.050000131E-3
5.431788838E1,-6.541050434E0,-3.838950157E0,-2.470500171E-1
5.432039114E1,-6.598050117E0,-3.898950100E0,-4.330500066E-1
5.432289384E1,-6.615000248E0,-3.958950281E0,-6.270000339E-1
5.432539660E1,-6.607950211E0,-4.047000408E0,-8.449500203E-1
5.432789937E1,-6.483000278E0,-4.138050079E0,-1.093950033E0
5.433040191E1,-6.307950497E0,-4.270050049E0,-1.236000061E0
5.433290468E1,-6.088050365E0,-4.432950020E0,-1.360050082E0
5.433540738E1,-5.926950455E0,-4.600950241E0,-1.501050115E0
5.433791015E1,-5.688000202E0,-4.786950111E0,-1.642950058E0
5.434041292E1,-5.547000408E0,-4.941000462E0,-1.786950111E0
5.434291546E1,-5.386050224E0,-5.149050236E0,-1.918050051E0
5.434541823E1,-5.155950069E0,-5.356950283E0,-2.148000002E0
5.434792094E1,-4.870950222E0,-5.599050045E0,-2.404050112E0
5.435042371E1,-4.591050148E0,-5.796000481E0,-2.637000084E0
5.435292648E1,-4.258049965E0,-6.057000160E0,-2.898000240E0
5.435542902E1,-3.901050091E0,-6.283950329E0,-3.175950050E0
5.435793179E1,-3.625950098E0,-6.478050232E0,-3.456000090E0
5.436043448E1,-3.475050211E0,-6.711000443E0,-3.697950125E0
5.436293733E1,-3.384000063E0,-6.936000347E0,-3.970950127E0
5.436544002E1,-3.279000044E0,-7.105950356E0,-4.258049965E0
5.436794279E1,-3.112950087E0,-7.348050117E0,-4.558050156E0
5.437044533E1,-2.863950253E0,-7.587000370E0,-4.768050194E0
5.437294809E1,-2.505000114E0,-7.855050564E0,-5.086950302E0
5.437545087E1,-2.110050201E0,-8.089950562E0,-5.367000103E0
5.437795356E1,-1.990050077E0,-8.434950829E0,-5.506050110E0
5.438045634E1,-2.067000151E0,-8.822999954E0,-5.844000340E0
5.438295888E1,-1.903950095E0,-9.288000107E0,-6.070950508E0
5.438546165E1,-1.432050109E0,-9.465000153E0,-6.066000462E0
5.438796442E1,-1.189950109E0,-9.786000252E0,-6.196050167E0
5.439046711E1,-8.740500212E-1,-1.023105049E1,-6.214950085E0
5.439296987E1,-4.980000257E-1,-1.065300083E1,-5.817000389E0
5.439547241E1,-2.700000107E-1,-1.099095058E1,-5.479950428E0
5.439797518E1,-9.300000221E-2,-1.129200077E1,-5.239950180E0
5.440047795E1,-3.299999982E-2,-1.167300034E1,-5.001000404E0
5.440298072E1,2.239500135E-1,-1.203195095E1,-4.524000168E0
5.440548341E1,3.820500076E-1,-1.227195072E1,-4.114050388E0
5.440798595E1,3.850500286E-1,-1.255695057E1,-3.777000189E0
5.441048872E1,4.879500270E-1,-1.275795078E1,-3.358050108E0
5.441299149E1,7.579500079E-1,-1.288305092E1,-2.977050066E0
5.441549424E1,1.015050054E0,-1.292805099E1,-2.566950083E0
5.441799694E1,1.173000097E0,-1.294995022E1,-2.182049990E0
5.442049973E1,1.309050083E0,-1.287795067E1,-1.866000056E0
5.442300250E1,1.575000048E0,-1.278705025E1,-1.678950071E0
5.442550504E1,1.747950077E0,-1.256895065E1,-1.651950121E0
5.442800781E1,1.918050051E0,-1.231005096E1,-1.731000066E0
5.443051050E1,1.992000103E0,-1.210695076E1,-1.921050072E0
5.443301327E1,1.944000125E0,-1.172295094E1,-2.078999996E0
5.443551581E1,1.924950123E0,-1.129995060E1,-2.272950172E0
5.443801858E1,1.948950052E0,-1.100700092E1,-2.517000198E0
5.444052135E1,1.716000080E0,-1.067205048E1,-2.847000122E0
5.444302404E1,1.768950105E0,-1.024605083E1,-3.097050190E0
5.444552681E1,1.897950053E0,-9.970050812E0,-3.136950254E0
5.444802958E1,1.864950061E0,-9.714000702E0,-3.121050119E0
5.445053235E1,1.738050103E0,-9.522000313E0,-3.279000044E0
5.445303489E1,1.816950083E0,-9.345000267E0,-3.370050192E0
5.445553757E1,1.957950115E0,-9.154050827E0,-3.324000120E0
5.445804034E1,1.930050135E0,-9.028950691E0,-3.255000114E0
5.446054308E1,2.056950092E0,-8.959950447E0,-3.151950121E0
5.446304585E1,2.179050207E0,-8.928000450E0,-3.031950235E0
5.446554846E1,2.083050013E0,-8.731950760E0,-2.953050137E0
5.446805123E1,2.116050005E0,-8.671950340E0,-2.794950247E0
5.447055392E1,1.884000063E0,-8.605050087E0,-2.725050211E0
5.447305669E1,1.611000061E0,-8.530950546E0,-2.578950167E0
5.447555946E1,1.483950019E0,-8.473050117E0,-2.397000074E0
5.447806200E1,1.422000051E0,-8.509050369E0,-2.167050123E0
5.448056477E1,1.384050012E0,-8.527950287E0,-1.900950074E0
5.448306746E1,1.338000059E0,-8.464050293E0,-1.552050114E0
5.448557023E1,1.105949998E0,-8.445000648E0,-1.257000089E0
5.448807299E1,7.990500331E-1,-8.433000565E0,-9.670500755E-1
5.449057553E1,5.740500093E-1,-8.422950745E0,-6.439500451E-1
5.449307829E1,3.490500152E-1,-8.505000114E0,-2.230500132E-1
5.449558098E1,1.380000114E-1,-8.643000603E0,2.359500080E-1
5.449808385E1,-3.160500228E-1,-8.722050667E0,5.400000215E-1
5.450058654E1,-8.209500313E-1,-8.797050476E0,8.539500237E-1
5.450308931E1,-1.317000031E0,-9.010050774E0,1.101000071E0
5.450559185E1,-1.782000065E0,-9.300000191E0,1.302000046E0
5.450809461E1,-2.284950018E0,-9.661050797E0,1.384050012E0
5.451059738E1,-2.740050077E0,-1.012605095E1,1.405050039E0
5.451310008E1,-3.184950113E0,-1.066500092E1,1.375950098E0
5.451560284E1,-3.619050264E0,-1.142595100E1,1.230000019E0
5.451810538E1,-3.973050117E0,-1.225005054E1,1.093950033E0
5.452060815E1,-4.225049973E0,-1.316805077E1,8.569500446E-1
5.452311092E1,-4.402050018E0,-1.417095089E1,5.620500445E-1
5.452561362E1,-4.414050102E0,-1.514400101E1,2.805000171E-2
5.452811638E1,-4.444950104E0,-1.607805061E1,-6.460500360E-1
5.453061894E1,-4.371000290E0,-1.686795044E1,-1.468050122E0
5.453312171E1,-4.215000153E0,-1.767000008E1,-2.407050133E0
5.453562449E1,-4.090050220E0,-1.839600182E1,-3.403050184E0
5.453812718E1,-3.408000231E0,-1.813005066E1,-4.531050205E0
5.454062995E1,-4.051949978E0,-1.935900116E1,-5.761950493E0
5.454313249E1,-4.279950142E0,-2.017800140E1,-6.759000301E0
5.454563524E1,-4.204950333E0,-2.044095039E1,-7.558950424E0
5.454813801E1,-3.789000273E0,-2.075505066E1,-8.164050102E0
5.455064075E1,-3.385950089E0,-2.055105019E1,-8.657999992E0
5.455314344E1,-3.223050117E0,-1.990695000E1,-9.112950325E0
5.455564621E1,-3.171000242E0,-1.904700089E1,-9.645000458E0
5.455814875E1,-3.312000275E0,-1.809405136E1,-9.999000549E0
5.456065152E1,-3.528000116E0,-1.704300117E1,-1.017600060E1
5.456315429E1,-4.105050087E0,-1.591695118E1,-9.939000130E0
5.456565698E1,-4.720050335E0,-1.481100082E1,-9.501000404E0
5.456815975E1,-5.071950436E0,-1.414500046E1,-8.863950729E0
5.457066229E1,-5.293050289E0,-1.353900051E1,-8.100000381E0
5.457316506E1,-5.415000439E0,-1.264095020E1,-6.682050228E0
5.457566784E1,-5.611050129E0,-1.185300064E1,-4.771050453E0
5.457817053E1,-6.010950089E0,-1.136205101E1,-2.824050188E0
5.458067330E1,-6.700950146E0,-1.063095093E1,-6.940500140E-1
5.458317608E1,-7.386000156E0,-9.829050064E0,6.430500150E-1
5.458567862E1,-7.864950180E0,-9.088950157E0,2.164050102E0
5.458818139E1,-8.004000664E0,-8.217000008E0,3.441000223E0
5.459068407E1,-8.401950836E0,-7.246950150E0,4.650000095E0
5.459318684E1,-8.715000153E0,-6.331950188E0,5.596050262E0
5.459568960E1,-8.566950798E0,-5.707050323E0,6.078000069E0
5.459819237E1,-8.209950447E0,-5.259000301E0,6.505950451E0
5.460069491E1,-7.824000359E0,-5.101050377E0,6.918000221E0
5.460319768E1,-7.558050156E0,-4.735050201E0,6.952050209E0
5.460570038E1,-7.321050167E0,-3.991950274E0,6.925950527E0
5.460820314E1,-7.314000130E0,-3.487050056E0,6.838950157E0
5.461070591E1,-7.305000305E0,-3.055950165E0,6.777000427E0
5.461320847E1,-7.338000298E0,-2.673000097E0,6.669000149E0
5.461571123E1,-7.462950230E0,-2.316000223E0,6.541950226E0
5.461821393E1,-7.566000462E0,-2.131050110E0,6.283950329E0
