"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.261103766E1,-2.113374919E-1,-1.767150044E0,5.150749683E-1
5.261354036E1,-2.582249939E-1,-1.899150014E0,5.054500103E-1
5.261604312E1,-3.007124960E-1,-1.982200027E0,4.969249964E-1
5.261854568E1,-3.422375023E-1,-2.022624969E0,4.863374829E-1
5.262104845E1,-3.806000054E-1,-2.026887417E0,4.735499918E-1
5.262355122E1,-4.221250117E-1,-1.994987488E0,4.564999938E-1
5.262605392E1,-4.635125101E-1,-1.924724936E0,4.342249930E-1
5.262855670E1,-5.092999935E-1,-1.822562456E0,4.086500108E-1
5.263105947E1,-5.561875105E-1,-1.697987437E0,3.819749951E-1
5.263356202E1,-5.955125093E-1,-1.549075007E0,3.511750102E-1
5.263606478E1,-6.391000152E-1,-1.382012486E0,3.202374876E-1
5.263856748E1,-6.859874725E-1,-1.206424952E0,2.937000096E-1
5.264107024E1,-7.317749858E-1,-1.029737473E0,2.617999911E-1
5.264357301E1,-7.742624879E-1,-8.519499898E-1,2.308624983E-1
5.264607555E1,-8.168874979E-1,-6.880499721E-1,2.085874975E-1
5.264857832E1,-8.604750037E-1,-5.444999933E-1,1.883749962E-1
5.265108102E1,-9.031000137E-1,-4.210250080E-1,1.733874977E-1
5.265358386E1,-9.403625131E-1,-3.231250048E-1,1.627999991E-1
5.265608655E1,-9.785875082E-1,-2.539624870E-1,1.553750038E-1
5.265858934E1,-1.013787508E0,-2.113374919E-1,1.531749964E-1
5.266109188E1,-1.043487549E0,-1.900250018E-1,1.574375033E-1
5.266359464E1,-1.071262479E0,-1.868624985E-1,1.627999991E-1
5.266609741E1,-1.094637513E0,-2.050125003E-1,1.691250056E-1
5.266860010E1,-1.106325030E0,-2.443374991E-1,1.787499934E-1
5.267110284E1,-1.119112492E0,-3.007124960E-1,1.872749925E-1
5.267360561E1,-1.119112492E0,-3.720749915E-1,1.958000064E-1
5.267610815E1,-1.118012547E0,-4.497624934E-1,2.074874938E-1
5.267861092E1,-1.110587478E0,-5.422999859E-1,2.191749960E-1
5.268111362E1,-1.100962520E0,-6.402000189E-1,2.319625020E-1
5.268361638E1,-1.095737457E0,-7.380999923E-1,2.468124926E-1
5.268611915E1,-1.088312507E0,-8.381999731E-1,2.692250013E-1
5.268862169E1,-1.082949996E0,-9.350000024E-1,2.894375026E-1
5.269112446E1,-1.084049940E0,-1.027537465E0,3.170749843E-1
5.269362723E1,-1.095737457E0,-1.109487534E0,3.489750028E-1
5.269612998E1,-1.107424974E0,-1.175487518E0,3.734500110E-1
5.269863267E1,-1.121175051E0,-1.228700042E0,3.947624862E-1
5.270113546E1,-1.133962512E0,-1.263900042E0,4.160749912E-1
5.270363823E1,-1.151012540E0,-1.277649999E0,4.362874925E-1
5.270614077E1,-1.162699938E0,-1.271324992E0,4.522374868E-1
5.270864354E1,-1.176587462E0,-1.251112461E0,4.672249854E-1
5.271114622E1,-1.187175035E0,-1.220175028E0,4.778124988E-1
5.271364898E1,-1.203125000E0,-1.179749966E0,4.863374829E-1
5.271615175E1,-1.213850021E0,-1.133000016E0,4.874374866E-1
5.271865429E1,-1.223337531E0,-1.073325038E0,4.820750058E-1
5.272115706E1,-1.230900049E0,-1.009524941E0,4.756124914E-1
5.272365983E1,-1.234062552E0,-9.435250163E-1,4.713499844E-1
5.272616253E1,-1.235162497E0,-8.669375181E-1,4.661250114E-1
5.272866529E1,-1.230900049E0,-7.881500125E-1,4.639250040E-1
5.273116783E1,-1.222375035E0,-7.147250175E-1,4.672249854E-1
5.273367060E1,-1.214949965E0,-6.391000152E-1,4.672249854E-1
5.273617339E1,-1.203125000E0,-5.604500175E-1,4.596624970E-1
5.273867608E1,-1.181949973E0,-4.710749984E-1,4.479750097E-1
5.274117884E1,-1.160637498E0,-3.592875004E-1,4.320249856E-1
5.274368161E1,-1.133962512E0,-2.252250016E-1,4.054875076E-1
5.274618414E1,-1.109487534E0,-6.022499874E-2,3.734500110E-1
5.274868690E1,-1.088312507E0,1.335124969E-1,3.363249898E-1
5.275118967E1,-1.078687549E0,3.537875116E-1,2.894375026E-1
5.275369236E1,-1.078687549E0,5.772249699E-1,2.308624983E-1
5.275619512E1,-1.096699953E0,7.741249800E-1,1.733874977E-1
5.275869789E1,-1.136162519E0,9.241374731E-1,1.201749966E-1
5.276120043E1,-1.205325007E0,1.004987478E0,7.026249915E-2
5.276370320E1,-1.292637467E0,1.011450052E0,2.653750032E-2
5.276620597E1,-1.397962451E0,9.369249940E-1,-1.278750040E-2
5.276870867E1,-1.514974952E0,7.826499939E-1,-4.468749836E-2
5.277121143E1,-1.653300047E0,5.473874807E-1,-6.916250288E-2
5.277371397E1,-1.805512547E0,2.323749959E-1,-8.841250092E-2
5.277621674E1,-1.967350006E0,-1.399749964E-1,-1.064250022E-1
5.277871950E1,-2.137574911E0,-5.497249961E-1,-1.223749965E-1
5.278122220E1,-2.308899879E0,-9.850500226E-1,-1.331000030E-1
5.278372497E1,-2.484487534E0,-1.422437549E0,-1.373624951E-1
5.278622774E1,-2.669699907E0,-1.860924959E0,-1.331000030E-1
5.278873028E1,-2.856975079E0,-2.296112537E0,-1.160499975E-1
5.279123307E1,-3.044250011E0,-2.724974871E0,-9.157499671E-2
5.279373576E1,-3.237987518E0,-3.149574995E0,-5.747500062E-2
5.279623861E1,-3.423062563E0,-3.549700022E0,-1.594999991E-2
5.279874130E1,-3.595487595E0,-3.909399986E0,2.447500080E-2
5.280124407E1,-3.737112522E0,-4.210662365E0,5.527500063E-2
5.280374661E1,-3.839274883E0,-4.438362598E0,8.827500045E-2
5.280624938E1,-3.893450022E0,-4.619312286E0,1.095874980E-1
5.280875215E1,-3.901974916E0,-4.730000019E0,1.223749965E-1
5.281125484E1,-3.878599882E0,-4.760799885E0,1.255374998E-1
5.281375761E1,-3.825387478E0,-4.725737572E0,1.159124970E-1
5.281626015E1,-3.743437529E0,-4.642687321E0,9.143749624E-2
5.281876292E1,-3.646637440E0,-4.495837688E0,5.637500063E-2
5.282126568E1,-3.539112568E0,-4.294674873E0,2.227500081E-2
5.282376837E1,-3.430624962E0,-4.066975117E0,-1.099999994E-3
5.282627114E1,-3.320899963E0,-3.792387486E0,-2.021249942E-2
5.282877389E1,-3.185737371E0,-3.440112591E0,-3.616249934E-2
5.283127643E1,-3.045350075E0,-3.038887501E0,-5.004999787E-2
5.283377919E1,-2.915549994E0,-2.645225048E0,-5.967500061E-2
5.283628188E1,-2.801562548E0,-2.271637440E0,-4.895000160E-2
5.283878472E1,-2.702699900E0,-1.917299986E0,-3.519999981E-2
5.284128742E1,-2.620749950E0,-1.585237503E0,-3.189999983E-2
5.284379018E1,-2.550487518E0,-1.272424936E0,-3.409999982E-2
5.284629273E1,-2.490812540E0,-9.594749808E-1,-3.299999982E-2
5.284879549E1,-2.432374954E0,-6.635749936E-1,-4.262499884E-2
5.285129826E1,-2.382324934E0,-4.082374871E-1,-6.283749640E-2
5.285380096E1,-2.339699984E0,-2.059749961E-1,-9.047500044E-2
5.285630372E1,-2.304637432E0,-6.228749827E-2,-1.223749965E-1
5.285880628E1,-2.266274929E0,3.024999984E-2,-1.607374996E-1
5.286130905E1,-2.209899902E0,1.111000031E-1,-2.096875012E-1
5.286381182E1,-2.139637470E0,1.876875013E-1,-2.639999986E-1
5.286631451E1,-2.064150095E0,2.611125112E-1,-3.181749880E-1
5.286881730E1,-1.986462474E0,3.282124996E-1,-3.650625050E-1
5.287132007E1,-1.901350021E0,3.771624863E-1,-4.001249969E-1
5.287382261E1,-1.811975002E0,4.047999978E-1,-4.236375093E-1
5.287632538E1,-1.727825046E0,4.250124991E-1,-4.481124878E-1
5.287882807E1,-1.635287523E0,4.697000086E-1,-4.842749834E-1
5.288133084E1,-1.533125043E0,5.293750167E-1,-5.310249925E-1
5.288383361E1,-1.426699996E0,5.942749977E-1,-5.810750127E-1
5.288633615E1,-1.304324985E0,6.549124718E-1,-6.300249696E-1
5.288883892E1,-1.181949973E0,7.166500092E-1,-6.821374893E-1
5.289134168E1,-1.055312514E0,7.794874907E-1,-7.364500165E-1
5.289384445E1,-9.211124778E-1,8.358625174E-1,-7.928249836E-1
5.289634715E1,-7.924125195E-1,8.901749849E-1,-8.567624688E-1
5.289884991E1,-6.678375006E-1,9.391250014E-1,-9.162999988E-1
5.290135268E1,-5.561875105E-1,9.730874896E-1,-9.726749659E-1
5.290385521E1,-4.540250003E-1,9.923374653E-1,-1.031250000E0
5.290635798E1,-3.656125069E-1,9.997624755E-1,-1.084462523E0
5.290886068E1,-2.901250124E-1,9.827125072E-1,-1.134512544E0
5.291136344E1,-2.252250016E-1,9.539750218E-1,-1.180299997E0
5.291386621E1,-1.645874977E-1,9.220749736E-1,-1.219624996E0
5.291636898E1,-1.134374961E-1,8.953999877E-1,-1.263212442E0
5.291887152E1,-6.875000149E-2,8.783500195E-1,-1.307899952E0
5.292137429E1,-2.942499891E-2,8.634999990E-1,-1.348325014E0
5.292387699E1,4.124999978E-4,8.560749888E-1,-1.387787461E0
5.292637975E1,1.746249944E-2,8.518124819E-1,-1.419687510E0
5.292888252E1,2.488750033E-2,8.327000141E-1,-1.445262551E0
5.293138506E1,2.282499894E-2,7.986000180E-1,-1.461212516E0
5.293388783E1,7.837500423E-3,7.474499941E-1,-1.468637466E0
5.293639060E1,-2.186249942E-2,6.740249991E-1,-1.467537522E0
5.293889329E1,-5.596249923E-2,5.878124833E-1,-1.455850005E0
5.294139606E1,-9.322500229E-2,4.974749982E-1,-1.440999985E0
5.294389883E1,-1.390125006E-1,4.005374908E-1,-1.419687510E0
5.294640137E1,-1.783374995E-1,2.974124849E-1,-1.389850020E0
5.294890414E1,-2.155999988E-1,1.951124966E-1,-1.361112475E0
5.295140683E1,-2.539624870E-1,1.014750004E-1,-1.327149987E0
5.295390961E1,-2.847625017E-1,1.003750041E-2,-1.294149995E0
5.295641238E1,-3.114374876E-1,-7.411249727E-2,-1.264312506E0
5.295891492E1,-3.368749917E-1,-1.603250057E-1,-1.234475017E0
5.296141768E1,-3.613499999E-1,-2.475000024E-1,-1.212200046E0
5.296392044E1,-3.891249895E-1,-3.507624865E-1,-1.187724948E0
5.296642314E1,-4.145624936E-1,-4.635125101E-1,-1.169574976E0
5.296892591E1,-4.380750060E-1,-5.912500024E-1,-1.151562452E0
5.297142845E1,-4.668124914E-1,-7.147250175E-1,-1.120625019E0
5.297393121E1,-5.018749833E-1,-8.296750188E-1,-1.079100013E0
5.297643398E1,-5.369374752E-1,-9.424250126E-1,-1.037575006E0
5.297893667E1,-5.625125170E-1,-1.051049948E0,-1.002512455E0
5.298143944E1,-5.838249922E-1,-1.155274987E0,-9.769374728E-1
5.298394222E1,-6.082999706E-1,-1.259637475E0,-9.631875157E-1
5.298644499E1,-6.296125054E-1,-1.364962459E0,-9.535624981E-1
5.298894753E1,-6.433625221E-1,-1.456400037E0,-9.481999874E-1
5.299145030E1,-6.498249769E-1,-1.538349986E0,-9.481999874E-1
5.299395299E1,-6.529874802E-1,-1.613975048E0,-9.535624981E-1
5.299645576E1,-6.561499834E-1,-1.683137536E0,-9.546625018E-1
5.299895853E1,-6.518874764E-1,-1.741712451E0,-9.598875046E-1
5.300146107E1,-6.455624700E-1,-1.800150037E0,-9.641500115E-1
5.300396383E1,-6.402000189E-1,-1.864087462E0,-9.631875157E-1
5.300646662E1,-6.338750124E-1,-1.922525048E0,-9.535624981E-1
5.300896931E1,-6.188874841E-1,-1.966249943E0,-9.407749772E-1
5.301147208E1,-5.986750126E-1,-1.991824985E0,-9.301875234E-1
5.301397465E1,-5.752999783E-1,-2.014100075E0,-9.142374992E-1
5.301647742E1,-5.519250035E-1,-2.049162388E0,-8.992499709E-1
5.301898019E1,-5.348749757E-1,-2.100312471E0,-8.790374994E-1
5.302148298E1,-5.263500214E-1,-2.144999981E0,-8.492000103E-1
5.302398568E1,-5.242875218E-1,-2.191887379E0,-8.204625249E-1
5.302648845E1,-5.274500251E-1,-2.257750034E0,-7.896624804E-1
5.302899122E1,-5.295125246E-1,-2.336537600E0,-7.545999885E-1
5.303149379E1,-5.252500176E-1,-2.405699968E0,-7.301250100E-1
5.303399656E1,-5.209875107E-1,-2.470599890E0,-7.077124715E-1
5.303649925E1,-5.209875107E-1,-2.543062449E0,-6.854375005E-1
5.303900199E1,-5.178250074E-1,-2.614287376E0,-6.619250178E-1
5.304150476E1,-5.146625042E-1,-2.684550047E0,-6.364874840E-1
5.304400730E1,-5.200250149E-1,-2.754812479E0,-6.066499949E-1
5.304651009E1,-5.242875218E-1,-2.833600044E0,-5.832750201E-1
5.304901286E1,-5.306124687E-1,-2.905925035E0,-5.651249886E-1
5.305151555E1,-5.380374789E-1,-2.980449915E0,-5.523374677E-1
5.305401833E1,-5.454624891E-1,-3.045350075E0,-5.374875069E-1
5.305652087E1,-5.519250035E-1,-3.103924990E0,-5.215374827E-1
5.305902364E1,-5.571500063E-1,-3.150675058E0,-5.044875145E-1
5.306152641E1,-5.604500175E-1,-3.190000057E0,-4.863374829E-1
5.306402918E1,-5.614125133E-1,-3.224099874E0,-4.598000050E-1
5.306653187E1,-5.667750239E-1,-3.257099867E0,-4.288625121E-1
5.306903464E1,-5.732374787E-1,-3.295462370E0,-3.969624937E-1
5.307153741E1,-5.827249885E-1,-3.329425097E0,-3.628624976E-1
5.307403995E1,-5.934500098E-1,-3.362425089E0,-3.374249935E-1
5.307654271E1,-6.040375233E-1,-3.392262459E0,-3.075875044E-1
5.307904541E1,-6.188874841E-1,-3.416737556E0,-2.788499892E-1
5.308154818E1,-6.316750050E-1,-3.439150095E0,-2.543750107E-1
5.308405094E1,-6.498249769E-1,-3.455100060E0,-2.299000025E-1
5.308655349E1,-6.626124978E-1,-3.471050024E0,-2.117500007E-1
5.308905625E1,-6.796625257E-1,-3.479574919E0,-1.926375031E-1
5.309155902E1,-6.987749934E-1,-3.483837366E0,-1.703625023E-1
5.309406172E1,-7.147250175E-1,-3.486999989E0,-1.542750001E-1
5.309656448E1,-7.243499756E-1,-3.478475094E0,-1.383250058E-1
5.309906704E1,-7.317749858E-1,-3.462524891E0,-1.308999956E-1
5.310156981E1,-7.349374890E-1,-3.438050032E0,-1.234750003E-1
5.310407257E1,-7.349374890E-1,-3.407112598E0,-1.160499975E-1
5.310657527E1,-7.306749821E-1,-3.375212431E0,-1.128875017E-1
5.310907804E1,-7.243499756E-1,-3.333687544E0,-1.106875017E-1
5.311158081E1,-7.136250138E-1,-3.296424866E0,-1.095874980E-1
5.311408337E1,-6.965749860E-1,-3.255037546E0,-1.010624990E-1
5.311658613E1,-6.763625145E-1,-3.210212469E0,-9.583749622E-2
5.311908883E1,-6.593124866E-1,-3.170887470E0,-8.937499672E-2
5.312159160E1,-6.391000152E-1,-3.137887478E0,-8.415000141E-2
5.312409436E1,-6.188874841E-1,-3.110249996E0,-8.304999769E-2
5.312659713E1,-5.955125093E-1,-3.086874962E0,-7.878749818E-2
5.312909967E1,-5.741999745E-1,-3.070924997E0,-7.452499866E-2
5.313160244E1,-5.550875068E-1,-3.060199976E0,-6.819999963E-2
5.313410521E1,-5.317124724E-1,-3.055937529E0,-5.541250110E-2
5.313660790E1,-5.050374866E-1,-3.055937529E0,-4.042499885E-2
5.313911067E1,-4.763000011E-1,-3.060199976E0,-2.131249942E-2
5.314161321E1,-4.540250003E-1,-3.079449892E0,-1.099999994E-3
5.314411597E1,-4.295499921E-1,-3.102824926E0,1.704999991E-2
5.314661874E1,-4.071374834E-1,-3.135824919E0,3.396249935E-2
5.314912143E1,-3.869250119E-1,-3.175149918E0,5.747500062E-2
5.315162420E1,-3.689124882E-1,-3.232625008E0,7.878749818E-2
5.315412698E1,-3.539249897E-1,-3.290100098E0,1.010624990E-1
5.315662953E1,-3.348124921E-1,-3.344412565E0,1.244374961E-1
5.315913229E1,-3.188624978E-1,-3.402849913E0,1.489125043E-1
5.316163499E1,-2.975499928E-1,-3.456062555E0,1.724250019E-1
5.316413775E1,-2.793999910E-1,-3.505012512E0,1.947000027E-1
5.316664052E1,-2.613874972E-1,-3.561524868E0,2.149125040E-1
5.316914329E1,-2.454375029E-1,-3.616800070E0,2.393874973E-1
5.317164583E1,-2.347124964E-1,-3.671112537E0,2.606999874E-1
5.317414860E1,-2.272875011E-1,-3.728587389E0,2.798124850E-1
5.317665129E1,-2.187625021E-1,-3.787024975E0,3.011249900E-1
5.317915405E1,-2.113374919E-1,-3.843537569E0,3.224374950E-1
5.318165682E1,-2.135374993E-1,-3.894550085E0,3.426499963E-1
5.318415934E1,-2.176624984E-1,-3.940337420E0,3.607999980E-1
5.318666210E1,-2.209624946E-1,-3.986124992E0,3.799124956E-1
5.318916487E1,-2.337500006E-1,-4.020087242E0,4.021874964E-1
5.319166756E1,-2.506625056E-1,-4.048824787E0,4.203374982E-1
5.319417033E1,-2.730749846E-1,-4.077562332E0,4.362874925E-1
5.319667311E1,-3.007124960E-1,-4.099975109E0,4.522374868E-1
5.319917565E1,-3.305499852E-1,-4.127612591E0,4.681875110E-1
5.320167842E1,-3.635500073E-1,-4.154287338E0,4.809750021E-1
5.320418112E1,-4.017750025E-1,-4.173399925E0,4.948624969E-1
5.320668388E1,-4.423374832E-1,-4.195674896E0,5.065500140E-1
5.320918665E1,-4.816625118E-1,-4.218087673E0,5.119125247E-1
5.321168919E1,-5.200250149E-1,-4.234037399E0,5.245624781E-1
5.321419196E1,-5.614125133E-1,-4.249987602E0,5.278624892E-1
5.321669473E1,-5.997750163E-1,-4.260712624E0,5.330874920E-1
5.321919741E1,-6.402000189E-1,-4.268137455E0,5.373499990E-1
5.322170018E1,-6.828249693E-1,-4.278725147E0,5.406500101E-1
5.322420271E1,-7.232499719E-1,-4.276662350E0,5.406500101E-1
5.322670548E1,-7.614749670E-1,-4.270199776E0,5.363875031E-1
5.322920825E1,-7.955750227E-1,-4.252187252E0,5.245624781E-1
5.323171103E1,-8.296750188E-1,-4.232937336E0,5.150749683E-1
5.323421373E1,-8.615750074E-1,-4.206399918E0,5.022875071E-1
5.323671648E1,-8.914124966E-1,-4.163774967E0,4.809750021E-1
5.323921925E1,-9.168499708E-1,-4.109600067E0,4.587000012E-1
5.324172179E1,-9.413250089E-1,-4.047862530E0,4.331249893E-1
5.324422456E1,-9.583749771E-1,-3.976500034E0,4.054875076E-1
5.324672726E1,-9.700624943E-1,-3.892487526E0,3.841750026E-1
5.324923002E1,-9.733625054E-1,-3.800912380E0,3.617624938E-1
5.325173279E1,-9.657999873E-1,-3.691324949E0,3.352249861E-1
5.325423533E1,-9.509499669E-1,-3.573212385E0,3.042874932E-1
5.325673810E1,-9.318374991E-1,-3.449737549E0,2.723875046E-1
5.325924079E1,-9.105250239E-1,-3.314574957E0,2.351250052E-1
5.326174356E1,-8.775249720E-1,-3.168824911E0,1.926375031E-1
5.326424633E1,-8.456249833E-1,-3.017712593E0,1.468500048E-1
5.326674886E1,-8.104249835E-1,-2.856975079E0,9.679999948E-2
5.326925162E1,-7.732999921E-1,-2.686749935E0,4.468749836E-2
5.327175437E1,-7.317749858E-1,-2.505800009E0,-7.424999960E-3
5.327425714E1,-6.891499758E-1,-2.314262390E0,-5.747500062E-2
5.327675980E1,-6.498249769E-1,-2.120524883E0,-1.021625027E-1
5.327926257E1,-6.136624813E-1,-1.917299986E0,-1.416250020E-1
5.328176511E1,-5.858874917E-1,-1.708712459E0,-1.798499972E-1
5.328426787E1,-5.647125244E-1,-1.500125051E0,-2.139499933E-1
5.328677064E1,-5.539875031E-1,-1.296900034E0,-2.458499968E-1
5.328927334E1,-5.582500100E-1,-1.105224967E0,-2.745875120E-1
5.329177610E1,-5.816249847E-1,-9.307374954E-1,-3.012624979E-1
5.329427887E1,-6.296125054E-1,-7.796249986E-1,-3.267000020E-1
5.329678141E1,-6.945124865E-1,-6.583499908E-1,-3.491125107E-1
5.329928418E1,-7.785249949E-1,-5.656750202E-1,-3.704249859E-1
5.330178686E1,-8.764249682E-1,-4.965125024E-1,-3.980624974E-1
5.330428962E1,-9.882124662E-1,-4.699749947E-1,-4.225375056E-1
5.330679239E1,-1.108525038E0,-4.751999974E-1,-4.459125102E-1
5.330929494E1,-1.224437475E0,-4.944500029E-1,-4.683249891E-1
5.331179771E1,-1.338287473E0,-5.369374752E-1,-4.874374866E-1
5.331430046E1,-1.451174974E0,-6.146249771E-1,-5.044875145E-1
5.331680323E1,-1.546875000E0,-7.125250101E-1,-5.224999785E-1
5.331930593E1,-1.623600006E0,-8.285750151E-1,-5.332249999E-1
5.332180870E1,-1.675712466E0,-9.690999985E-1,-5.395500064E-1
5.332431124E1,-1.692762494E0,-1.139325023E0,-5.469750166E-1
5.332681400E1,-1.660724998E0,-1.359599948E0,-5.480750203E-1
5.332931677E1,-1.583037496E0,-1.646975040E0,-5.502749681E-1
5.333181947E1,-1.474550009E0,-1.974774957E0,-5.480750203E-1
5.333432223E1,-1.347912550E0,-2.310962439E0,-5.300624967E-1
5.333682499E1,-1.206424952E0,-2.634500027E0,-5.013250113E-1
5.333932753E1,-1.061637521E0,-2.944287539E0,-4.640625119E-1
5.334183030E1,-9.190499783E-1,-3.234824896E0,-4.214375019E-1
5.334433299E1,-7.807250023E-1,-3.495524883E0,-3.735874891E-1
5.334683576E1,-6.626124978E-1,-3.724324942E0,-3.129499853E-1
5.334933853E1,-5.604500175E-1,-3.919024944E0,-2.384250015E-1
5.335184105E1,-4.720374942E-1,-4.082924843E0,-1.670625061E-1
5.335434382E1,-4.082374871E-1,-4.221250057E0,-9.899999946E-2
5.335684659E1,-3.613499999E-1,-4.329874992E0,-3.093750030E-2
5.335934928E1,-3.326124847E-1,-4.407562256E0,3.079999983E-2
5.336185205E1,-3.188624978E-1,-4.456512451E0,7.452499866E-2
5.336435482E1,-3.220250010E-1,-4.480987549E0,1.181124970E-1
5.336685736E1,-3.496625125E-1,-4.467100143E0,1.616999954E-1
5.336936012E1,-3.954499960E-1,-4.416087627E0,1.968999952E-1
5.337186282E1,-4.614500105E-1,-4.326574802E0,2.287999988E-1
5.337436559E1,-5.465624928E-1,-4.218087673E0,2.521750033E-1
5.337686836E1,-6.348375082E-1,-4.081824780E0,2.712875009E-1
5.337937090E1,-7.158250213E-1,-3.921225071E0,2.851749957E-1
5.338187364E1,-7.913125157E-1,-3.733812571E0,2.905375063E-1
5.338437641E1,-8.584125042E-1,-3.529487371E0,2.947999835E-1
5.338687911E1,-9.179499745E-1,-3.328462601E0,3.000249863E-1
5.338938187E1,-9.679999948E-1,-3.145312548E0,2.990624905E-1
5.339188464E1,-1.006362438E0,-2.987874985E0,2.915000021E-1
5.339438718E1,-1.041424990E0,-2.852712393E0,2.883374989E-1
5.339688995E1,-1.051049948E0,-2.724974871E0,2.840749919E-1
5.339939265E1,-1.042525053E0,-2.612225056E0,2.883374989E-1
5.340189541E1,-1.022312522E0,-2.523812532E0,3.064875007E-1
5.340439818E1,-9.861499667E-1,-2.470599890E0,3.192749918E-1
5.340690072E1,-9.381625056E-1,-2.446125031E0,3.363249898E-1
5.340940349E1,-8.849499822E-1,-2.427012444E0,3.458124995E-1
5.341190626E1,-8.200500011E-1,-2.402537584E0,3.447124958E-1
5.341440895E1,-7.519875169E-1,-2.380262375E0,3.415499926E-1
5.341691173E1,-6.870874763E-1,-2.361012459E0,3.404499888E-1
5.341941428E1,-6.327750087E-1,-2.359912395E0,3.574999869E-1
5.342191727E1,-5.858874917E-1,-2.373800039E0,3.819749951E-1
5.342441981E1,-5.497249961E-1,-2.403637409E0,4.140124917E-1
5.342692257E1,-5.252500176E-1,-2.460012436E0,4.544374943E-1
5.342942527E1,-5.220875144E-1,-2.539762497E0,5.011875033E-1
5.343192803E1,-5.317124724E-1,-2.636699915E0,5.490375161E-1
5.343443080E1,-5.593500137E-1,-2.734600067E0,6.022499800E-1
5.343693334E1,-5.977125168E-1,-2.829337597E0,6.630250216E-1
5.343943611E1,-6.433625221E-1,-2.921875000E0,7.193999887E-1
5.344193880E1,-6.923124790E-1,-3.017712593E0,7.737125158E-1
5.344444157E1,-7.477250099E-1,-3.119874954E0,8.269249797E-1
5.344694434E1,-8.040999770E-1,-3.220937490E0,8.864625096E-1
5.344944712E1,-8.604750037E-1,-3.326262474E0,9.374749660E-1
5.345194966E1,-9.168499708E-1,-3.434887409E0,9.832624793E-1
5.345445246E1,-9.637374878E-1,-3.550800085E0,1.024787545E0
5.345695515E1,-1.004162550E0,-3.672212362E0,1.054625034E0
5.345945792E1,-1.031800032E0,-3.796649933E0,1.080199957E0
5.346196069E1,-1.058475018E0,-3.920125008E0,1.099312544E0
5.346446346E1,-1.077587485E0,-4.040299892E0,1.107837439E0
5.346696601E1,-1.088312507E0,-4.148924828E0,1.115262508E0
5.346946878E1,-1.094637513E0,-4.244625092E0,1.116362453E0
5.347197147E1,-1.094637513E0,-4.327674866E0,1.113199949E0
5.347447424E1,-1.089275002E0,-4.407562256E0,1.112100005E0
5.347697701E1,-1.080749989E0,-4.474524975E0,1.116362453E0
5.347947955E1,-1.067962527E0,-4.526637554E0,1.118425012E0
5.348198232E1,-1.043487549E0,-4.567200184E0,1.112100005E0
5.348448501E1,-1.007325053E0,-4.615049839E0,1.104674935E0
5.348698778E1,-9.616749883E-1,-4.658637524E0,1.091887474E0
5.348949055E1,-9.094250202E-1,-4.690537453E0,1.069474936E0
5.349199309E1,-8.541499972E-1,-4.702362537E0,1.046100020E0
5.349449587E1,-7.955750227E-1,-4.704424858E0,1.006775022E0
5.349699856E1,-7.402999997E-1,-4.705524921E0,9.578250051E-1
5.349950138E1,-6.870874763E-1,-4.702362537E0,9.055749774E-1
5.350200407E1,-6.381375194E-1,-4.702362537E0,8.386124969E-1
5.350450684E1,-5.997750163E-1,-4.709787369E0,7.672500014E-1
5.350700938E1,-5.732374787E-1,-4.727799892E0,7.055125237E-1
5.350951215E1,-5.647125244E-1,-4.739487648E0,6.395124793E-1
5.351201492E1,-5.571500063E-1,-4.707587242E0,5.651249886E-1
5.351451761E1,-5.550875068E-1,-4.632100105E0,4.894999862E-1
5.351702038E1,-5.593500137E-1,-4.526637554E0,4.086500108E-1
5.351952315E1,-5.710374713E-1,-4.397937298E0,3.298625052E-1
5.352202569E1,-5.880874991E-1,-4.239399910E0,2.532750070E-1
5.352452846E1,-6.072000265E-1,-4.053087711E0,1.819124967E-1
5.352703115E1,-6.210874915E-1,-3.844500065E0,1.170125008E-1
5.352953392E1,-6.338750124E-1,-3.623125076E0,6.379999965E-2
5.353203669E1,-6.433625221E-1,-3.388000011E0,1.594999991E-2
5.353453923E1,-6.540874839E-1,-3.153837442E0,-2.983750030E-2
5.353704196E1,-6.593124866E-1,-2.933562517E0,-6.283749640E-2
5.353954465E1,-6.550499797E-1,-2.719612598E0,-8.621250093E-2
5.354204750E1,-6.455624700E-1,-2.523812532E0,-1.075249985E-1
5.354455024E1,-6.381375194E-1,-2.341899872E0,-1.214125007E-1
5.354705300E1,-6.242499948E-1,-2.174837589E0,-1.340624988E-1
5.354955554E1,-5.977125168E-1,-2.018362522E0,-1.511124969E-1
5.355205831E1,-5.710374713E-1,-1.874675035E0,-1.639000028E-1
5.355456108E1,-5.411999822E-1,-1.752300024E0,-1.724250019E-1
5.355706377E1,-5.124624968E-1,-1.650137544E0,-1.820500046E-1
5.355956654E1,-4.890874922E-1,-1.567087531E0,-1.863124967E-1
5.356206908E1,-4.625499845E-1,-1.508649945E0,-1.948374957E-1
5.356457185E1,-4.423374832E-1,-1.462862492E0,-2.022625059E-1
5.356707462E1,-4.262500107E-1,-1.425600052E0,-2.117500007E-1
5.356957731E1,-4.093374908E-1,-1.404287457E0,-2.096875012E-1
5.357208006E1,-3.900874853E-1,-1.386274934E0,-1.958000064E-1
