"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.535816137E1,5.666037560E0,-8.952386856E0,-1.303082561E1
4.536066414E1,5.268987656E0,-9.146335602E0,-1.171877575E1
4.536316684E1,4.848036289E0,-8.917883873E0,-9.997366905E0
4.536566961E1,4.715352058E0,-8.958378792E0,-8.895123482E0
4.536817238E1,4.369940758E0,-8.916847229E0,-7.837431908E0
4.537067492E1,3.978739738E0,-8.785413742E0,-6.916886330E0
4.537317768E1,3.510222197E0,-8.500517845E0,-6.044885635E0
4.537568045E1,3.048570633E0,-8.141161919E0,-4.854817867E0
4.537818315E1,2.568628788E0,-7.860800743E0,-3.905883789E0
4.538068591E1,2.229196072E0,-7.453664780E0,-2.723359585E0
4.538318868E1,2.369382858E0,-7.300537586E0,-1.980616093E0
4.538569122E1,2.548332930E0,-7.121587276E0,-1.092616081E0
4.538819399E1,2.536332846E0,-6.974587917E0,-1.456594467E-2
4.539069676E1,2.287333012E0,-6.943537235E0,5.984840393E-1
4.539319945E1,2.369382858E0,-6.838537693E0,1.161433935E0
4.539570222E1,2.536332846E0,-6.673537731E0,2.098484278E0
4.539820499E1,2.548332930E0,-6.534487247E0,2.766433954E0
4.540070776E1,2.608332872E0,-6.474487782E0,3.458384275E0
4.540321028E1,2.127388239E0,-6.008746147E0,4.632128716E0
4.540571305E1,1.870550156E0,-5.982119560E0,5.089976311E0
4.540821582E1,1.579935551E0,-6.065534592E0,5.885327339E0
4.541071851E1,1.291054726E0,-6.036683083E0,6.781351566E0
4.541322128E1,1.149577141E0,-6.003764153E0,7.256889343E0
4.541572407E1,8.335285187E-1,-6.096230507E0,7.665685654E0
4.541822660E1,5.576739311E-1,-6.108720779E0,7.907689095E0
4.542072940E1,-1.146702766E-1,-6.293631554E0,8.302031517E0
4.542323217E1,-1.087570190E0,-6.654681206E0,9.258131981E0
4.542573486E1,-2.241670132E0,-6.973581314E0,1.047403145E1
4.542823763E1,-3.182620525E0,-7.258581161E0,1.113313198E1
4.543074040E1,-3.956620216E0,-7.543581009E0,1.169803143E1
4.543324294E1,-4.890670776E0,-7.667631149E0,1.251013184E1
4.543574571E1,-5.379670143E0,-8.175682068E0,1.280908203E1
4.543824848E1,-5.726620674E0,-8.728580475E0,1.277308178E1
4.544075117E1,-4.965605259E0,-8.492474556E0,1.287926865E1
4.544325394E1,-3.946723938E0,-8.533383369E0,1.126492786E1
4.544575671E1,-4.487326622E0,-8.928282738E0,1.035916901E1
4.544825925E1,-5.774684906E0,-9.128629684E0,1.054290771E1
4.545076200E1,-6.790555954E0,-9.215925217E0,1.090209866E1
4.545326477E1,-7.936434269E0,-8.935799599E0,1.064630508E1
4.545576742E1,-9.355029106E0,-8.679252625E0,1.018937397E1
4.545827026E1,-1.158741570E1,-8.120563507E0,9.935412407E0
4.546077296E1,-1.351836586E1,-7.737613678E0,9.897462845E0
4.546327572E1,-1.541541481E1,-7.313564301E0,9.569412231E0
4.546577826E1,-1.676841545E1,-6.755563736E0,9.227412224E0
4.546828103E1,-1.763541603E1,-6.096613884E0,8.463462830E0
4.547078380E1,-1.805931664E1,-5.395513535E0,7.648512363E0
4.547328649E1,-1.810941505E1,-4.595563889E0,6.875412464E0
4.547578926E1,-1.757331657E1,-3.821563721E0,5.785512447E0
4.547829203E1,-1.677659416E1,-3.293270111E0,3.979756594E0
4.548079456E1,-1.551417542E1,-2.741695404E0,1.253560305E0
4.548329733E1,-1.382410145E1,-2.118485451E0,-2.652115107E0
4.548580010E1,-1.161882305E1,-1.699926376E0,-9.553995132E0
4.548830280E1,-8.432412148E0,-1.045729637E0,-2.144243622E1
4.549080556E1,-6.609585285E0,-2.824392319E-1,-2.268823624E1
4.549330832E1,-6.442475319E0,3.892602921E-1,-1.840484047E1
4.549581086E1,-6.210575104E0,1.093210220E0,-1.695583916E1
4.549831363E1,-6.385475159E0,1.886260033E0,-1.479493904E1
4.550081640E1,-6.881525040E0,2.463310242E0,-1.229683876E1
4.550331910E1,-7.058525085E0,2.949310303E0,-1.028593826E1
4.550582194E1,-7.278574944E0,3.445209980E0,-8.606838226E0
4.550832463E1,-7.297474861E0,3.948309898E0,-6.905838966E0
4.551082740E1,-7.110574722E0,4.319260120E0,-5.229888916E0
4.551333017E1,-7.016058922E0,4.560671806E0,-3.520673275E0
4.551583268E1,-6.723486900E0,4.799795628E0,-1.905766010E0
4.551833545E1,-6.046749592E0,4.998394489E0,-8.289690614E-1
4.552083822E1,-5.604736328E0,5.217245102E0,3.560869992E-1
4.552334091E1,-4.857502937E0,5.071864605E0,1.585683346E0
4.552584368E1,-4.319131851E0,5.262203217E0,2.476360321E0
4.552834645E1,-4.036996841E0,5.479564667E0,3.367251396E0
4.553084899E1,-3.520301342E0,5.504289150E0,4.042425632E0
4.553335177E1,-2.733527660E0,5.653078079E0,4.640014648E0
4.553585454E1,-2.295527458E0,5.552128315E0,5.423014641E0
4.553835724E1,-1.933577538E0,5.469178200E0,6.042964458E0
4.554086000E1,-1.780577660E0,5.437078476E0,6.351964474E0
4.554336277E1,-1.349477291E0,5.504128456E0,6.627964497E0
4.554586531E1,-8.225274086E-1,5.469178200E0,6.851014614E0
4.554836808E1,-5.345275402E-1,5.361178398E0,6.603964806E0
4.555087085E1,-7.957744598E-2,5.263078213E0,6.453064442E0
4.555337362E1,4.115550518E-1,5.174898148E0,6.650020123E0
4.555587629E1,9.485319853E-1,5.008519650E0,6.614461899E0
4.555837906E1,1.540141821E0,4.752529621E0,6.438006878E0
4.556088184E1,1.843783855E0,4.520966053E0,6.228261948E0
4.556338438E1,2.296404362E0,4.238880634E0,5.616962910E0
4.556588715E1,2.853765011E0,4.003100395E0,5.058578968E0
4.556838991E1,3.415207148E0,3.585919857E0,4.789049625E0
4.557089260E1,4.075321198E0,3.223871231E0,4.249301434E0
4.557339537E1,4.650421143E0,2.904971123E0,3.983351469E0
4.557589814E1,5.390371323E0,2.533871174E0,3.464351416E0
4.557840068E1,5.785321236E0,2.269871235E0,3.097301483E0
4.558090345E1,6.322320938E0,2.066921234E0,2.786351442E0
4.558340622E1,6.629371643E0,1.834871292E0,2.561351538E0
4.558590891E1,6.569371223E0,1.757921219E0,2.484401464E0
4.558841168E1,6.111421585E0,1.915871143E0,2.436401367E0
4.559091443E1,5.297573090E0,2.167041779E0,2.867718697E0
4.559341697E1,4.374165535E0,2.536016941E0,3.057055950E0
4.559591972E1,3.099156618E0,3.079951763E0,3.081450701E0
4.559842249E1,1.722147942E0,3.718349934E0,3.203722715E0
4.560092526E1,4.990004301E-1,4.213350296E0,3.470739365E0
4.560342795E1,-2.653536797E-1,4.661829948E0,3.730203867E0
4.560593071E1,-6.075913906E-1,5.030422211E0,3.775121927E0
4.560843348E1,-8.099350929E-1,5.315878868E0,3.686216354E0
4.561093625E1,-9.248349667E-1,5.595778942E0,3.477266312E0
4.561343879E1,-1.046935081E0,5.813879013E0,3.384266376E0
4.561594156E1,-1.163934946E0,6.065878868E0,3.324266434E0
4.561844433E1,-1.333884954E0,6.273778915E0,3.207266331E0
4.562094702E1,-1.539834976E0,6.359879017E0,2.922266483E0
4.562344979E1,-1.800834894E0,6.450778961E0,2.749166489E0
4.562595256E1,-2.028835058E0,6.673829079E0,2.807216167E0
4.562845511E1,-2.442224979E0,6.935678482E0,3.091339350E0
4.563095787E1,-2.553672791E0,7.067254066E0,3.215929031E0
4.563346067E1,-2.685272694E0,7.170763969E0,3.299932003E0
4.563596337E1,-2.801945210E0,7.359333038E0,3.348902225E0
4.563846613E1,-2.763655663E0,7.513986588E0,3.361335516E0
4.564096888E1,-2.692382812E0,7.582917213E0,3.190552235E0
4.564347142E1,-2.776384830E0,7.788685799E0,3.296225071E0
4.564597418E1,-2.868966818E0,8.095492363E0,3.462104559E0
4.564847695E1,-3.028184414E0,8.255443573E0,3.220431805E0
4.565097964E1,-3.504134178E0,8.444442749E0,3.136432171E0
4.565348241E1,-3.983084202E0,8.526493073E0,3.220431805E0
4.565598518E1,-4.311134338E0,8.686543465E0,3.330381870E0
4.565848795E1,-4.553084373E0,8.777442932E0,3.486382008E0
4.566099049E1,-4.743134499E0,8.782543182E0,3.498382092E0
4.566349326E1,-4.831184387E0,8.804443359E0,3.371332169E0
4.566599603E1,-5.032184601E0,8.787492752E0,3.282382011E0
4.566849874E1,-5.356298447E0,8.818300247E0,3.333112717E0
4.567100151E1,-5.724463940E0,8.790348053E0,3.159853935E0
4.567350433E1,-5.522384644E0,8.790231705E0,3.081987381E0
4.567600687E1,-5.310829639E0,8.804335594E0,3.042165756E0
4.567850964E1,-5.379982948E0,8.744043350E0,3.068995476E0
4.568101241E1,-5.515354156E0,8.663785934E0,2.966707230E0
4.568351510E1,-5.617963791E0,8.577955246E0,2.879393816E0
4.568601790E1,-5.821595192E0,8.463345528E0,2.742458344E0
4.568852067E1,-5.855793953E0,8.277500153E0,2.634665012E0
4.569102321E1,-5.958844185E0,8.088500023E0,2.496665001E0
4.569352598E1,-5.874844551E0,7.887500286E0,2.337665081E0
4.569602875E1,-5.568843842E0,7.585550308E0,2.211665154E0
4.569853152E1,-5.141794205E0,7.235450268E0,1.988765001E0
4.570103429E1,-4.583793640E0,6.826550484E0,1.480715036E0
4.570353698E1,-3.946893930E0,6.306500435E0,9.357649684E-1
4.570603975E1,-3.371793985E0,5.753450394E0,2.796649337E-1
4.570854247E1,-2.649974823E0,5.161138535E0,-4.568278790E-1
4.571104501E1,-2.110282183E0,4.549712181E0,-9.776097536E-1
4.571354778E1,-1.621397257E0,3.950140476E0,-1.338264942E0
4.571605054E1,-1.076114178E0,3.338466167E0,-1.576810122E0
4.571855323E1,-5.595812798E-1,2.678534508E0,-2.006084442E0
4.572105600E1,9.880304337E-3,1.994053841E0,-2.830885172E0
4.572355877E1,5.286509991E-1,1.215270996E0,-4.155225754E0
4.572606154E1,7.987868786E-1,3.479852676E-1,-6.464868069E0
4.572856408E1,1.414124250E0,-6.799402237E-1,-8.728364944E0
4.573106685E1,2.156174183E0,-1.857890129E0,-1.061536503E1
4.573356954E1,3.053174257E0,-3.145940781E0,-1.319731522E1
4.573607231E1,4.201124191E0,-4.594940186E0,-1.565236473E1
4.573857508E1,5.221124649E0,-6.230840683E0,-1.734136581E1
4.574107762E1,7.364174843E0,-8.450839996E0,-1.754941559E1
4.574358039E1,9.944174767E0,-1.071494102E1,-1.599541473E1
4.574608316E1,1.251412487E1,-1.313594055E1,-1.317136574E1
4.574858594E1,1.429760361E1,-1.496568966E1,-1.000046921E1
4.575108864E1,1.508299351E1,-1.621422195E1,-6.234935760E0
4.575359142E1,1.428617191E1,-1.751346970E1,-3.100777626E0
4.575609419E1,1.216364288E1,-1.785577583E1,-1.697257161E0
4.575859696E1,9.610108376E0,-1.736137390E1,-1.934542656E0
4.576109950E1,6.910627365E0,-1.624655533E1,-3.040018797E0
4.576360227E1,4.416815758E0,-1.556146526E1,-4.710480213E0
4.576610496E1,2.986304283E0,-1.426535988E1,-6.445226192E0
4.576860773E1,1.596254349E0,-1.274945831E1,-7.643126488E0
4.577111050E1,3.773543835E-1,-1.100540924E1,-8.654126167E0
4.577361327E1,-3.147456646E-1,-9.194458008E0,-9.327176094E0
4.577611581E1,4.930424690E-2,-7.494358063E0,-9.509125710E0
4.577861857E1,9.302542210E-1,-5.909459114E0,-9.329126358E0
4.578112134E1,1.905254364E0,-4.503358841E0,-8.826175690E0
4.578362404E1,2.597354412E0,-3.355408669E0,-8.371226311E0
4.578612680E1,3.104369402E0,-2.363502502E0,-8.245039940E0
4.578862957E1,3.527675629E0,-1.501497269E0,-7.922468185E0
4.579113236E1,3.796143770E0,-7.261877060E-1,-7.596524239E0
4.579363490E1,3.862346649E0,-1.039934158E-1,-7.345955372E0
4.579613767E1,3.862747431E0,3.671274185E-1,-6.996912003E0
4.579864044E1,3.642413616E0,8.368110657E-1,-6.521321774E0
4.580114313E1,3.234088898E0,1.239162445E0,-5.932840824E0
4.580364592E1,2.754121304E0,1.547171116E0,-4.987787724E0
4.580614869E1,2.347021341E0,1.715170860E0,-3.957737446E0
4.580865123E1,2.014021158E0,1.952170849E0,-2.901737452E0
4.581115400E1,1.621021271E0,2.271220684E0,-1.996787310E0
4.581365677E1,1.386121154E0,2.462171078E0,-1.201787472E0
4.581615946E1,1.183021188E0,2.608120918E0,-4.537373185E-1
4.581866223E1,1.073071241E0,2.651170731E0,2.026265860E-2
4.582116500E1,6.610212326E-1,2.615170956E0,5.662627220E-1
4.582366754E1,3.760790825E-2,2.756041527E0,9.057145119E-1
4.582617054E1,-3.335454464E-1,2.676752090E0,1.120757580E0
4.582867308E1,-6.614456177E-1,2.413802147E0,1.123757601E0
4.583117585E1,-1.185366392E0,2.329441547E0,1.131967664E0
4.583367860E1,-1.762351513E0,2.029533863E0,8.700870872E-1
4.583618130E1,-2.213270664E0,1.540740490E0,6.157572269E-1
4.583868406E1,-2.787551641E0,1.133038521E0,4.304224849E-1
4.584118660E1,-3.200206280E0,7.174520493E-1,1.863117069E-1
4.584368936E1,-3.423676729E0,3.442478180E-1,-5.563633144E-2
4.584619212E1,-3.704321384E0,-1.590452194E-1,-4.969311357E-1
4.584869482E1,-4.197371483E0,-7.341451645E-1,-1.342931151E0
4.585119758E1,-4.602371216E0,-1.369094849E0,-2.616881132E0
4.585370035E1,-4.808321476E0,-1.766144753E0,-4.096931458E0
4.585620289E1,-4.738271236E0,-2.688045502E0,-5.511881351E0
4.585870566E1,-5.332271099E0,-4.097145081E0,-6.900881290E0
4.586120843E1,-5.517371655E0,-4.758045197E0,-8.038931847E0
4.586371112E1,-5.735321522E0,-5.783144951E0,-8.311931610E0
4.586621389E1,-5.466533661E0,-6.547499657E0,-7.851474285E0
4.586871666E1,-5.234980106E0,-6.879400253E0,-6.504823685E0
4.587121917E1,-5.340413570E0,-7.023973465E0,-5.086436272E0
4.587372217E1,-5.702639580E0,-7.137350082E0,-3.656126976E0
4.587622472E1,-6.077248096E0,-6.970552444E0,-2.568748236E0
4.587872749E1,-6.470767021E0,-6.530754089E0,-1.555045962E0
4.588123026E1,-6.660087585E0,-5.997022629E0,-8.017185926E-1
4.588373297E1,-6.543485641E0,-5.430207253E0,-2.097531408E-1
4.588623574E1,-6.608585358E0,-4.800207138E0,2.012468874E-1
4.588873851E1,-6.728585243E0,-4.082157135E0,8.261469007E-1
4.589124105E1,-6.900485039E0,-3.282207489E0,1.554247022E0
4.589374381E1,-6.859535217E0,-2.312157631E0,2.539147139E0
4.589624658E1,-6.723484993E0,-1.313157082E0,3.389197111E0
4.589874928E1,-6.534484863E0,-5.402078629E-1,4.285146713E0
4.590125204E1,-6.189485550E0,5.874252319E-2,5.386147022E0
4.590375481E1,-5.718135834E0,5.012845993E-1,6.788941860E0
4.590625737E1,-5.336944103E0,9.424591064E-1,7.691946507E0
4.590876014E1,-4.953691483E0,1.223224640E0,8.379201889E0
4.591126291E1,-4.628361225E0,1.439635277E0,8.686800957E0
4.591376560E1,-4.346119881E0,1.655029297E0,8.992220879E0
4.591626835E1,-4.035229683E0,1.842280865E0,9.086604118E0
4.591877112E1,-3.917438269E0,1.968341827E0,8.795561790E0
4.592127389E1,-4.060186386E0,1.960144520E0,8.624062538E0
4.592377643E1,-4.421236038E0,2.170144558E0,8.729063034E0
4.592627920E1,-4.505235672E0,2.422144413E0,8.528062820E0
4.592878197E1,-4.455136299E0,2.513194561E0,8.355113029E0
4.593128466E1,-4.330185890E0,2.750194550E0,8.154112816E0
4.593378743E1,-4.350135803E0,2.906194687E0,7.615013123E0
4.593629020E1,-4.378186226E0,3.088144302E0,7.139063358E0
4.593879274E1,-4.374135971E0,3.286144257E0,6.681113243E0
4.594129552E1,-3.913916826E0,3.367216110E0,6.183362484E0
4.594379829E1,-3.525277615E0,3.448429585E0,5.796419621E0
4.594630097E1,-3.161795139E0,3.531298637E0,5.571188450E0
4.594880374E1,-2.910793304E0,3.550411701E0,5.442532539E0
4.595130651E1,-2.753621578E0,3.574626923E0,5.102225304E0
4.595380906E1,-2.517154932E0,3.568398476E0,4.791751385E0
4.595631183E1,-2.294689417E0,3.509601116E0,4.567921638E0
4.595881460E1,-1.975301743E0,3.447804451E0,4.308412552E0
4.596131729E1,-1.610043764E0,3.463476181E0,4.075842381E0
4.596382006E1,-1.374993563E0,3.494526386E0,3.953892946E0
4.596632283E1,-1.101993799E0,3.491526127E0,3.774792910E0
4.596882537E1,-7.379434109E-1,3.487476349E0,3.755892515E0
4.597132814E1,-4.820435047E-1,3.508476257E0,3.896892786E0
4.597383091E1,-3.929436207E-1,3.446526051E0,3.905892611E0
4.597633360E1,-4.149935246E-1,3.513576031E0,4.025892735E0
4.597883637E1,-6.500437260E-1,3.578526020E0,4.154892445E0
4.598133915E1,-7.235507965E-1,3.394684792E0,4.151607037E0
4.598384192E1,-7.984099388E-1,3.188303947E0,4.325374603E0
4.598634446E1,-5.408811569E-1,2.716827393E0,4.571985245E0
4.598884723E1,-3.731536865E-1,2.199156761E0,4.570689201E0
4.599135000E1,-3.144555092E-1,1.603242874E0,4.435004711E0
4.599385269E1,-4.868540764E-1,1.146451473E0,4.240715981E0
4.599635546E1,-7.421112061E-1,6.109018326E-1,3.839424133E0
4.599885823E1,-8.900108337E-1,-1.909732819E-2,3.490374565E0
4.600136077E1,-6.936349869E-1,-7.951488495E-1,3.150678873E0
4.600386354E1,-8.605852127E-1,-1.363049507E0,2.661678791E0
4.600636631E1,-9.925851822E-1,-1.964098930E0,2.297628880E0
4.600886900E1,-7.125349045E-1,-2.687099457E0,2.096628904E0
4.601137177E1,-6.025853157E-1,-3.265048981E0,1.847628832E0
4.601387454E1,-2.976350784E-1,-4.086149216E0,1.303578854E0
4.601637708E1,2.546501160E-2,-4.747049332E0,1.025628805E0
4.601887985E1,5.114650726E-1,-5.291099548E0,9.426787496E-1
4.602138261E1,1.021496296E0,-5.773580551E0,1.044240832E0
4.602388530E1,1.385364771E0,-6.070609093E0,1.264296293E0
4.602638816E1,1.634895325E0,-6.189268112E0,1.693281651E0
4.602889085E1,1.972052574E0,-6.271262169E0,2.129765749E0
4.603139362E1,2.359951258E0,-6.197805405E0,2.526448011E0
4.603389616E1,2.802278042E0,-6.005731583E0,2.973484993E0
4.603639895E1,3.199254990E0,-5.718188286E0,3.293780804E0
4.603890172E1,3.425265312E0,-5.186558723E0,3.339864254E0
4.604140449E1,3.628365278E0,-4.736557961E0,3.500814438E0
4.604390719E1,3.808365345E0,-4.346558571E0,3.852864265E0
4.604640995E1,4.086315155E0,-3.953557968E0,4.285764217E0
4.604891249E1,4.311315536E0,-3.634508133E0,4.690764427E0
4.605141526E1,4.378365517E0,-3.186608315E0,5.049864292E0
4.605391803E1,4.593315125E0,-2.844608307E0,5.325864315E0
4.605642072E1,4.768365383E0,-2.482508659E0,5.940864563E0
4.605892351E1,5.291996002E0,-2.149347305E0,6.601401329E0
4.606142628E1,5.689043522E0,-1.873431206E0,6.966723442E0
4.606392881E1,5.905010700E0,-1.553374290E0,6.632793427E0
4.606643158E1,5.912510872E0,-1.403790474E0,5.727633953E0
4.606893435E1,5.803170204E0,-1.328232765E0,5.160909653E0
4.607143702E1,5.773608208E0,-1.175696373E0,5.045241833E0
4.607393987E1,5.842257977E0,-9.034099579E-1,5.075106621E0
4.607644256E1,6.007257938E0,-8.174600601E-1,5.221056938E0
4.607894533E1,6.063208103E0,-7.534103394E-1,5.341056824E0
4.608144787E1,5.945158005E0,-4.703598022E-1,5.271156788E0
4.608395064E1,5.663157940E0,-2.764101028E-1,5.089056969E0
4.608645341E1,5.390157700E0,-2.594604492E-1,4.653156757E0
4.608895618E1,4.930361748E0,-3.566961288E-1,3.420827866E0
4.609145887E1,4.610412121E0,-6.107959747E-1,3.096827984E0
4.609396164E1,4.416461945E0,-7.466955185E-1,2.883828163E0
4.609646436E1,4.486361980E0,-7.277956009E-1,2.586827755E0
4.609896690E1,4.483362198E0,-7.297458649E-1,2.210777760E0
4.610146967E1,4.208412170E0,-7.997961044E-1,2.090777874E0
4.610397244E1,3.870237827E0,-8.951196671E-1,1.796395063E0
4.610647514E1,3.683337688E0,-9.122200012E-1,1.619395018E0
4.610897791E1,3.176530361E0,-1.005315781E0,8.591396809E-1
4.611148045E1,3.090580225E0,-1.094415665E0,6.512396336E-1
4.611398321E1,3.080530167E0,-1.166415215E0,3.542397022E-1
4.611648598E1,3.032530308E0,-1.329315186E0,7.823967934E-2
4.611898868E1,2.946580410E0,-1.503315926E0,-1.778104305E-1
4.612149144E1,2.908630371E0,-1.611315727E0,-5.967602730E-1
4.612399421E1,3.032530308E0,-1.630365372E0,-1.123860359E0
4.612649698E1,3.255580425E0,-1.621365547E0,-1.640760422E0
4.612899954E1,3.190840006E0,-1.626542091E0,-2.231977701E0
4.613150231E1,2.877974987E0,-1.600218773E0,-2.620273590E0
4.613400507E1,2.577731371E0,-1.598876953E0,-2.878733158E0
4.613650782E1,2.515227795E0,-1.569715500E0,-3.134196997E0
4.613901052E1,2.399125338E0,-1.469484329E0,-3.344126463E0
4.614151327E1,2.165897369E0,-1.513952255E0,-3.545715332E0
4.614401604E1,2.023401976E0,-1.551247597E0,-3.701398373E0
4.614651859E1,1.873388290E0,-1.626162529E0,-3.903649807E0
4.614902135E1,1.830214024E0,-1.532329559E0,-3.773510933E0
4.615152412E1,1.887213945E0,-1.436329842E0,-3.873410940E0
4.615402682E1,1.607164145E0,-1.496329308E0,-3.871460915E0
4.615652958E1,1.240113974E0,-1.616329193E0,-4.072461128E0
4.615903212E1,9.201641083E-1,-1.626379013E0,-5.030510902E0
4.616153512E1,5.391640663E-1,-1.547329903E0,-6.913461208E0
4.616403766E1,1.961140633E-1,-1.432429314E0,-8.515460968E0
4.616654043E1,-4.088592529E-2,-1.278379440E0,-1.000946140E1
4.616904313E1,-2.636313438E-1,-1.466446877E0,-1.213724041E1
4.617154590E1,-5.129609108E-1,-1.455489635E0,-1.340383911E1
4.617404866E1,-7.287697792E-1,-1.454236507E0,-1.434924126E1
4.617655120E1,-7.407970428E-1,-1.498671532E0,-1.500067234E1
4.617905397E1,-7.070078850E-1,-1.541466236E0,-1.535951042E1
4.618155674E1,-6.914925575E-1,-1.574215412E0,-1.534537792E1
4.618405951E1,-5.110301971E-1,-1.639523029E0,-1.495272732E1
4.618656220E1,-3.402070999E-1,-1.613883018E0,-1.440194321E1
4.618906497E1,-1.664190292E-1,-1.518719196E0,-1.353723335E1
4.619156774E1,4.448127747E-2,-1.655819416E0,-1.248513412E1
4.619407028E1,3.345811367E-1,-1.882769108E0,-1.136718369E1
4.619657304E1,5.064811707E-1,-1.942769527E0,-1.060518265E1
4.619907581E1,4.055311680E-1,-1.923718929E0,-9.956132889E0
4.620157851E1,2.745811939E-1,-1.928819180E0,-9.096182823E0
4.620408128E1,1.905813217E-1,-2.028719425E0,-8.294133186E0
4.620658382E1,-6.518840790E-3,-2.136719227E0,-7.547132969E0
4.620908654E1,3.345313072E-1,-2.470656872E0,-6.775270462E0
4.621158931E1,2.086467743E-1,-2.485637188E0,-6.094544411E0
4.621409197E1,1.245508194E-1,-2.456890106E0,-5.397388458E0
4.621659474E1,2.230129242E-1,-2.400180817E0,-4.869486332E0
4.621909751E1,3.909621239E-1,-2.450257301E0,-4.615325928E0
4.622160028E1,5.374131203E-1,-2.640708923E0,-4.455015182E0
4.622410282E1,6.278047562E-1,-2.632465839E0,-4.105124950E0
4.622660563E1,9.569046497E-1,-2.616415501E0,-3.828224897E0
4.622910832E1,1.288854599E0,-2.575465679E0,-3.491174936E0
4.623161117E1,1.514904737E0,-2.529415607E0,-3.122174978E0
4.623411386E1,1.535904646E0,-2.517415524E0,-2.772224903E0
4.623661663E1,1.466904640E0,-2.546366215E0,-2.545125008E0
4.623911940E1,1.391904593E0,-2.522366047E0,-2.471174717E0
4.624162194E1,1.267854691E0,-2.441365719E0,-2.250224829E0
4.624412470E1,1.152804613E0,-2.402366161E0,-1.963124871E0
4.624662747E1,1.330402613E0,-2.519928932E0,-1.791562796E0
4.624913017E1,1.519402504E0,-2.505978584E0,-1.490662813E0
4.625163294E1,1.749352694E0,-2.553978920E0,-1.351612806E0
4.625413575E1,1.927342415E0,-2.644495487E0,-1.255770683E0
4.625663852E1,2.083146095E0,-2.724005222E0,-1.197582245E0
4.625914106E1,2.212796926E0,-2.778983116E0,-1.022239685E0
4.626164382E1,2.278203726E0,-2.787249088E0,-8.507256508E-1
4.626414659E1,2.335667849E0,-2.824885845E0,-6.866660118E-1
4.626664928E1,2.318567753E0,-2.887885571E0,-6.917660236E-1
4.626915205E1,2.239667654E0,-2.882785320E0,-7.037658691E-1
4.627165482E1,2.198567629E0,-3.013885975E0,-7.537159920E-1
4.627415736E1,2.189567804E0,-3.160885334E0,-8.617160320E-1
4.627666013E1,2.105567694E0,-3.406885624E0,-1.019665956E0
4.627916290E1,1.971617699E0,-3.746785641E0,-1.407716036E0
4.628166559E1,1.899617672E0,-4.039885998E0,-1.819766045E0
4.628416834E1,2.079679966E0,-4.482257366E0,-2.349200726E0
4.628667111E1,2.199733019E0,-4.711271763E0,-2.729329586E0
4.628917365E1,2.346892118E0,-4.918325424E0,-3.210352182E0
4.629167641E1,2.451430082E0,-5.056360722E0,-3.723202705E0
4.629417917E1,2.534993172E0,-5.204548836E0,-4.260267258E0
4.629668186E1,2.642417669E0,-5.306584835E0,-4.742962360E0
4.629918463E1,2.747284412E0,-5.346184731E0,-5.239609718E0
4.630168742E1,2.920607567E0,-5.337103367E0,-5.750489235E0
4.630419018E1,3.091720343E0,-5.312572002E0,-6.195226669E0
4.630669273E1,3.292720318E0,-5.310472012E0,-6.682276726E0
4.630919549E1,3.632770538E0,-5.365521908E0,-7.125226974E0
4.631169826E1,4.030720711E0,-5.427472591E0,-7.446227074E0
4.631420096E1,4.332820415E0,-5.442471981E0,-7.695226669E0
4.631670372E1,4.657720566E0,-5.463472843E0,-7.838176727E0
4.631920649E1,5.002720356E0,-5.420572758E0,-7.853177071E0
4.632170903E1,5.072770596E0,-5.367472172E0,-7.735276699E0
4.632421181E1,5.231367111E0,-5.506654739E0,-7.553929329E0
4.632671458E1,5.655646324E0,-5.512960911E0,-7.043653488E0
4.632921728E1,6.049927711E0,-5.495174885E0,-6.517513752E0
4.633172005E1,6.220459461E0,-5.473055363E0,-6.065916061E0
4.633422283E1,6.321736336E0,-5.520325661E0,-5.680006027E0
4.633672537E1,6.420575619E0,-5.553306103E0,-5.147966862E0
4.633922813E1,6.460616589E0,-5.519062042E0,-4.603512287E0
4.634173092E1,6.452868938E0,-5.448460579E0,-4.142942905E0
4.634423362E1,6.332796097E0,-5.388658524E0,-3.648839951E0
4.634673638E1,6.304895878E0,-5.498608589E0,-3.294840097E0
4.634923915E1,6.246845722E0,-5.539708138E0,-3.088890076E0
4.635174192E1,6.153845787E0,-5.625658035E0,-2.922840118E0
4.635424446E1,6.100895882E0,-5.707708359E0,-2.913840055E0
4.635674723E1,5.980895996E0,-5.814658165E0,-2.961840153E0
4.635925000E1,5.863895893E0,-5.946658134E0,-3.114840031E0
4.636175269E1,5.784845829E0,-6.107608795E0,-3.382889986E0
4.636425547E1,5.798587799E0,-6.120024204E0,-3.475827932E0
4.636675824E1,5.894176006E0,-6.135899544E0,-3.852427244E0
4.636926081E1,5.894719601E0,-6.138318062E0,-4.253232479E0
4.637176358E1,5.914573193E0,-6.243142128E0,-4.717974186E0
4.637426637E1,5.976222992E0,-6.372422695E0,-5.334473133E0
4.637676906E1,6.003514290E0,-6.485157967E0,-6.071172714E0
4.637927183E1,6.022799492E0,-6.584188461E0,-6.813538074E0
4.638177460E1,5.910204411E0,-6.652591705E0,-7.532058716E0
4.638427714E1,5.872254372E0,-6.789691925E0,-8.359158516E0
