"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
5.619288746E1,1.856250000E1,3.663750076E1,1.282500076E1
5.621288444E1,1.792500114E1,3.616875076E1,1.432500076E1
5.623288939E1,1.665000153E1,3.457500076E1,1.717500114E1
5.625288932E1,1.610625076E1,3.438750076E1,1.978125000E1
5.627288552E1,1.515000057E1,3.281250000E1,2.111250114E1
5.629288980E1,1.295625019E1,3.048750114E1,2.446875191E1
5.631288916E1,9.787500381E0,3.003750038E1,2.658750153E1
5.633288423E1,4.762500286E0,2.956875038E1,2.788125038E1
5.635288757E1,3.018750191E0,2.988750076E1,2.778750038E1
5.637288867E1,2.868750095E0,3.172500038E1,2.745000076E1
5.639288334E1,2.250000000E0,3.078750038E1,2.795625114E1
5.641288678E1,1.575000048E0,2.885625076E1,2.990625191E1
5.643288539E1,1.612500072E0,2.775000191E1,3.112500191E1
5.645289153E1,2.662500143E0,2.694375038E1,3.093750191E1
5.647289303E1,4.106250286E0,2.634375191E1,3.095625114E1
5.649288865E1,4.593750000E0,2.636250114E1,3.144375038E1
5.651289175E1,4.162500381E0,2.589375114E1,3.247500229E1
5.653289062E1,4.706250191E0,2.452500153E1,3.288750076E1
5.655288563E1,5.718750000E0,2.527500153E1,3.187500191E1
5.657288897E1,6.018750191E0,2.501250076E1,3.187500191E1
5.659288748E1,7.481250286E0,2.495625114E1,3.127500153E1
5.661288305E1,8.043750763E0,2.497500038E1,3.208125305E1
5.663288817E1,8.925000191E0,2.443125153E1,3.168750191E1
5.665288787E1,9.637500763E0,2.473125076E1,3.088125038E1
5.667288366E1,1.025625038E1,2.520000076E1,3.028125191E1
5.669288781E1,1.044375038E1,2.566875076E1,3.046875191E1
5.671288586E1,9.956250191E0,2.574375153E1,3.056250191E1
5.673289219E1,8.400000572E0,2.617500114E1,3.095625114E1
5.675289312E1,7.706250191E0,2.606250191E1,3.116250038E1
5.677288983E1,7.331250191E0,2.651250076E1,3.084375191E1
5.679289392E1,6.581250191E0,2.786250114E1,3.112500191E1
5.681289232E1,3.787500143E0,2.853750038E1,3.041250038E1
5.683288797E1,2.662500143E0,2.934375191E1,2.960625076E1
5.685289152E1,8.062500358E-1,3.176250076E1,2.865000153E1
5.687289029E1,1.012500048E0,3.213750076E1,2.793750191E1
5.689288539E1,2.887500048E0,3.228750229E1,2.784375191E1
5.691288784E1,5.025000095E0,3.187500191E1,2.735625076E1
5.693288682E1,8.268750191E0,3.193125153E1,2.625000191E1
5.695289347E1,9.562500000E0,3.241875076E1,2.544375038E1
5.697289427E1,1.350000095E1,3.635625076E1,2.045625114E1
5.699289088E1,1.456875038E1,3.701250076E1,1.732500076E1
5.701289444E1,1.336875057E1,3.836250305E1,1.569375038E1
5.703289373E1,1.155000019E1,3.905625153E1,1.498125076E1
5.705288929E1,1.044375038E1,4.048125076E1,1.365000057E1
5.707289299E1,1.066875076E1,4.057500076E1,1.273125076E1
5.709289194E1,1.192500019E1,4.061250305E1,1.325625038E1
5.711288587E1,1.271250057E1,4.006875229E1,1.224375057E1
5.713288916E1,1.350000095E1,4.008750153E1,1.215000057E1
5.715288801E1,1.453125095E1,4.121250153E1,1.042500019E1
5.717288296E1,1.621875000E1,4.059375000E1,8.831250191E0
5.719288683E1,1.599375057E1,4.031250000E1,9.637500763E0
5.721288488E1,1.588125038E1,4.031250000E1,1.033125019E1
5.723289133E1,1.588125038E1,3.986250305E1,1.035000038E1
5.725289276E1,1.556250095E1,3.930000305E1,1.055625057E1
5.727288942E1,1.470000076E1,4.048125076E1,1.113750076E1
5.729289395E1,1.325625038E1,3.991875076E1,1.406250095E1
5.731289234E1,1.228125095E1,3.860625076E1,1.680000114E1
5.733288804E1,1.085625076E1,3.821250153E1,1.841250038E1
5.735289183E1,8.625000000E0,3.716250229E1,2.154375076E1
5.737289081E1,4.518750191E0,3.532500076E1,2.418750191E1
5.739288580E1,1.462500095E0,3.517500305E1,2.508750153E1
5.741288816E1,-1.387500048E0,3.446250153E1,2.548125076E1
5.743288725E1,-1.556250095E0,3.444375229E1,2.458125114E1
5.745289389E1,-1.725000024E0,3.354375076E1,2.600625038E1
5.747289469E1,-1.762500048E0,3.290625000E1,2.701875114E1
5.749289083E1,-1.256250024E0,3.108750153E1,2.814375114E1
5.751289434E1,-3.937500119E-1,3.035625076E1,2.866875076E1
5.753289386E1,3.750000149E-2,2.926875114E1,2.908125114E1
5.755288917E1,-7.500000298E-2,2.835000038E1,2.910000038E1
5.757289270E1,5.812500119E-1,2.836875153E1,2.940000153E1
5.759289187E1,5.812500119E-1,2.771250153E1,2.911875153E1
5.761288612E1,1.537500024E0,2.645625114E1,2.853750038E1
5.763288937E1,1.818750024E0,2.628750038E1,2.902500153E1
5.765288842E1,3.337500095E0,2.760000038E1,2.821875191E1
5.767288320E1,3.843750238E0,2.797500038E1,2.739375114E1
5.769288659E1,3.862500191E0,2.797500038E1,2.709375191E1
5.771288461E1,3.750000238E0,2.722500038E1,2.681250191E1
5.773289156E1,4.256250381E0,2.761875153E1,2.630625153E1
5.775289297E1,6.281250477E0,2.902500153E1,2.448750114E1
5.777288955E1,5.512500286E0,2.919375038E1,2.407500076E1
5.779289390E1,5.718750000E0,2.911875153E1,2.437500191E1
5.781289229E1,5.325000286E0,2.910000038E1,2.386875153E1
5.783288774E1,5.418750286E0,2.910000038E1,2.396250153E1
5.785289155E1,4.706250191E0,2.816250038E1,2.478750038E1
5.787289058E1,4.350000381E0,2.926875114E1,2.396250153E1
5.789288570E1,4.312500000E0,3.007500076E1,2.285625076E1
5.791288809E1,2.793750048E0,2.838750076E1,2.287500000E1
5.793288695E1,2.081250191E0,3.039375114E1,2.223750114E1
5.795289358E1,1.237500072E0,3.129375076E1,2.242500114E1
5.797289457E1,1.631250024E0,3.157500076E1,2.191875076E1
5.799289127E1,3.112500191E0,3.189375114E1,2.180625153E1
5.801289561E1,5.943750381E0,3.140625191E1,2.081250000E1
5.803289456E1,6.843750477E0,3.168750191E1,1.991250038E1
5.805288970E1,7.537500381E0,3.354375076E1,1.777500153E1
5.807289320E1,8.175000191E0,3.436875153E1,1.655625153E1
5.809289184E1,8.756250381E0,3.483750153E1,1.342500019E1
5.811288711E1,9.037500381E0,3.583125305E1,1.070625019E1
5.813289066E1,8.606250763E0,3.656250000E1,9.187500000E0
5.815288969E1,8.606250763E0,3.628125000E1,8.268750191E0
5.817289544E1,1.008750057E1,3.667500305E1,8.775000572E0
5.819289620E1,1.059375000E1,3.669375229E1,7.762500286E0
5.821289227E1,1.143750000E1,3.588750076E1,7.987500191E0
5.823289679E1,1.280625057E1,3.564375305E1,7.481250286E0
5.825289620E1,1.323750019E1,3.592500305E1,6.487500191E0
5.827289133E1,1.348125076E1,3.510000229E1,7.593750477E0
5.829289464E1,1.366875076E1,3.465000153E1,7.500000477E0
5.831289316E1,1.316250038E1,3.427500153E1,7.218750477E0
5.833288816E1,1.282500076E1,3.361875153E1,8.831250191E0
5.835289184E1,1.273125076E1,3.463125229E1,1.001250076E1
5.837289041E1,1.175625038E1,3.315000153E1,1.194375038E1
5.839288538E1,1.023750019E1,3.120000076E1,1.670625114E1
5.841288867E1,9.206250191E0,3.063750076E1,1.871250153E1
5.843288766E1,7.237500191E0,2.913750076E1,2.135625076E1
5.845288243E1,4.743750095E0,2.797500038E1,2.238750076E1
5.847288574E1,2.325000048E0,2.865000153E1,2.236875153E1
5.849288476E1,1.575000048E0,2.928750038E1,2.205000114E1
5.851289118E1,5.437500477E-1,2.833125114E1,2.306250000E1
5.853289365E1,-3.937500119E-1,2.739375114E1,2.518125153E1
5.855288842E1,-3.562500179E-1,2.593125153E1,2.602500153E1
5.857289150E1,1.068750024E0,2.495625114E1,2.673750114E1
5.859288982E1,2.287500143E0,2.416875076E1,2.716875076E1
5.861288459E1,2.625000000E0,2.270625114E1,2.778750038E1
5.863288764E1,2.418750048E0,2.270625114E1,2.838750076E1
5.865288624E1,2.531250000E0,2.343750000E1,2.816250038E1
5.867288326E1,2.925000191E0,2.270625114E1,2.818125153E1
5.869288993E1,3.768750191E0,2.199375153E1,2.850000191E1
5.871288682E1,4.162500381E0,2.265000153E1,2.848125076E1
5.873289217E1,5.381250381E0,2.313750076E1,2.767500114E1
5.875289199E1,6.750000477E0,2.298750114E1,2.698125076E1
5.877288831E1,6.675000191E0,2.409375191E1,2.746875191E1
5.879289250E1,7.256250381E0,2.392500114E1,2.756250191E1
5.881289022E1,8.193750381E0,2.283750153E1,2.788125038E1
5.883289609E1,8.156250000E0,2.430000114E1,2.686875153E1
5.885289717E1,8.531250000E0,2.413125038E1,2.726250076E1
5.887289295E1,7.162500381E0,2.409375191E1,2.716875076E1
5.889289681E1,5.981250286E0,2.351250076E1,2.737500191E1
5.891289572E1,5.887500286E0,2.323125076E1,2.718750191E1
5.893289222E1,4.481250286E0,2.330625153E1,2.808750153E1
5.895289684E1,4.050000191E0,2.484375191E1,2.784375191E1
5.897289645E1,3.018750191E0,2.565000153E1,2.713125038E1
5.899289215E1,1.556250095E0,2.570625114E1,2.713125038E1
5.901289478E1,1.012500048E0,2.660625076E1,2.651250076E1
5.903289374E1,2.062500000E0,2.692500114E1,2.711250114E1
5.905288879E1,4.050000191E0,2.677500153E1,2.570625114E1
5.907289223E1,5.643750191E0,2.782500076E1,2.589375114E1
5.909289116E1,7.331250191E0,2.795625114E1,2.418750191E1
5.911288501E1,7.575000286E0,2.896875191E1,2.326875114E1
5.913288866E1,8.718750000E0,3.172500038E1,1.991250038E1
5.915288798E1,9.075000763E0,3.256875229E1,1.758750153E1
5.917288315E1,9.131250381E0,3.375000000E1,1.636875153E1
5.919288693E1,7.518750191E0,3.435000229E1,1.543125057E1
5.921288488E1,7.612500191E0,3.435000229E1,1.533750057E1
5.923289149E1,8.606250763E0,3.427500153E1,1.464375019E1
5.925289254E1,1.038750076E1,3.468750000E1,1.404375076E1
5.927288943E1,1.119375038E1,3.480000305E1,1.303125095E1
5.929289399E1,1.087500000E1,3.414375305E1,1.374375057E1
5.931289248E1,1.186875057E1,3.436875153E1,1.344375038E1
5.933288812E1,1.153125000E1,3.388125229E1,1.455000019E1
5.935289212E1,1.190625000E1,3.354375076E1,1.496250057E1
5.937289098E1,1.205625057E1,3.326250076E1,1.606875038E1
5.939288599E1,1.033125019E1,3.176250076E1,1.730625153E1
5.941288823E1,9.206250191E0,3.146250153E1,1.891875076E1
5.943288699E1,7.856250286E0,3.043125153E1,2.154375076E1
5.945289360E1,7.275000095E0,2.896875191E1,2.388750076E1
5.947289424E1,5.662500381E0,2.617500114E1,2.692500114E1
5.949289062E1,3.243750095E0,2.484375191E1,2.885625076E1
5.951289399E1,1.125000045E-1,2.411250114E1,2.866875076E1
5.953289348E1,-1.331250072E0,2.435625076E1,2.825625038E1
5.955288951E1,-2.212500095E0,2.525625038E1,2.943750191E1
5.957289345E1,-2.156250000E0,2.454375076E1,3.065625191E1
5.959289208E1,-2.643750191E0,2.176875114E1,3.181875038E1
5.961288623E1,-2.493750095E0,2.103750038E1,3.251250076E1
5.963288980E1,-1.631250024E0,2.070000076E1,3.343125153E1
5.965288869E1,-6.750000119E-1,2.017500114E1,3.313125229E1
5.967288355E1,-8.062500358E-1,1.933125114E1,3.406875229E1
5.969288681E1,-9.375000000E-2,1.779375076E1,3.468750000E1
5.971288454E1,-4.125000238E-1,1.650000000E1,3.440625000E1
5.973289143E1,9.750000238E-1,1.764375114E1,3.438750076E1
5.975289241E1,1.012500048E0,1.865625000E1,3.427500153E1
5.977288920E1,1.781250119E0,1.867500114E1,3.478125000E1
5.979289378E1,2.193750143E0,1.903125000E1,3.427500153E1
5.981289208E1,1.893750072E0,1.912500000E1,3.436875153E1
5.983288779E1,2.306250095E0,1.914375114E1,3.386250305E1
5.985289151E1,3.862500191E0,1.972500038E1,3.397500229E1
5.987289068E1,4.556250095E0,2.030625153E1,3.416250229E1
5.989288547E1,3.862500191E0,1.953750038E1,3.436875153E1
5.991288808E1,3.356250048E0,1.972500038E1,3.476250076E1
5.993288702E1,2.793750048E0,2.071875000E1,3.496875000E1
5.995289379E1,1.106250048E0,1.910625076E1,3.436875153E1
5.997289487E1,1.031250000E0,2.040000153E1,3.496875000E1
5.999289148E1,-1.012500048E0,1.998750114E1,3.526875305E1
6.001289460E1,-1.743750095E0,2.143125153E1,3.442500305E1
6.003289418E1,-5.025000095E0,2.319375038E1,3.470625305E1
6.005288873E1,-6.318750381E0,2.454375076E1,3.356250000E1
6.007289252E1,-7.087500095E0,2.443125153E1,3.286875153E1
6.009289189E1,-6.075000286E0,2.574375153E1,3.245625305E1
6.011288594E1,-4.012500286E0,2.615625191E1,3.223125076E1
6.013288947E1,-2.793750048E0,2.681250191E1,3.153750038E1
6.015288849E1,-1.050000072E0,2.887500191E1,2.979375076E1
6.017288369E1,-6.187500358E-1,3.026250076E1,2.926875114E1
6.019288720E1,3.750000149E-2,3.146250153E1,2.745000076E1
6.021288492E1,4.687500298E-1,3.403125000E1,2.469375038E1
6.023289208E1,1.275000095E0,3.663750076E1,2.193750000E1
6.025289312E1,-1.125000045E-1,3.787500000E1,2.060625076E1
6.027288949E1,-7.687500119E-1,3.849375153E1,2.040000153E1
6.029289415E1,-7.687500119E-1,3.766875076E1,1.950000000E1
6.031289344E1,5.812500119E-1,3.780000305E1,1.981875038E1
6.033288893E1,1.031250000E0,3.871875000E1,1.828125000E1
6.035289232E1,1.631250024E0,3.946875000E1,1.858125114E1
6.037289129E1,1.818750024E0,3.892500305E1,1.798125076E1
6.039288618E1,1.875000119E0,3.847500229E1,1.888125038E1
6.041288952E1,1.312500000E0,3.890625000E1,1.908750153E1
6.043288840E1,1.575000048E0,3.828750229E1,1.910625076E1
6.045289468E1,-8.812500238E-1,3.776250076E1,1.980000114E1
6.047289543E1,-1.312500000E0,3.766875076E1,2.141250038E1
6.049289165E1,-2.756250143E0,3.433125305E1,2.548125076E1
6.051289570E1,-3.150000095E0,3.176250076E1,2.673750114E1
6.053289490E1,-4.162500381E0,2.853750038E1,2.938125038E1
6.055288996E1,-7.162500381E0,2.497500038E1,3.226875305E1
6.057289361E1,-1.128750038E1,2.340000153E1,3.166875076E1
6.059289221E1,-1.507500076E1,2.266875076E1,3.065625191E1
6.061289822E1,-1.621875000E1,2.300625038E1,2.904375076E1
6.063289890E1,-1.554375076E1,2.283750153E1,2.996250153E1
6.065289537E1,-1.627500153E1,2.124375153E1,3.037500191E1
6.067288845E1,-1.616250038E1,1.867500114E1,3.091875076E1
6.069288994E1,-1.505625057E1,1.788750076E1,3.234375000E1
6.071288754E1,-1.226250076E1,1.685625076E1,3.277500153E1
6.073289293E1,-1.201875019E1,1.548750019E1,3.348750305E1
6.075289335E1,-1.117500019E1,1.505625057E1,3.410625076E1
6.077288925E1,-1.018125057E1,1.498125076E1,3.371250153E1
6.079289372E1,-9.825000763E0,1.387500095E1,3.361875153E1
6.081289305E1,-9.693750381E0,1.498125076E1,3.361875153E1
6.083288654E1,-9.975000381E0,1.498125076E1,3.290625000E1
6.085288920E1,-9.168750763E0,1.554375076E1,3.268125153E1
6.087288680E1,-9.637500763E0,1.571250057E1,3.228750229E1
6.089289219E1,-8.868750572E0,1.546875095E1,3.198750114E1
6.091289269E1,-9.243750572E0,1.545000076E1,3.198750114E1
6.093289202E1,-7.950000286E0,1.593750095E1,3.097500038E1
6.095288449E1,-6.862500191E0,1.614375114E1,3.058125114E1
6.097288582E1,-7.350000381E0,1.631250000E1,3.076875114E1
6.099288374E1,-8.193750381E0,1.648125076E1,2.986875153E1
6.101289171E1,-9.562500000E0,1.644375038E1,2.936250114E1
6.103289163E1,-9.750000000E0,1.597500038E1,2.896875191E1
6.105288674E1,-9.618750572E0,1.689375114E1,2.855625153E1
6.107288997E1,-1.036875057E1,1.816875076E1,2.801250076E1
6.109288934E1,-1.226250076E1,1.839375114E1,2.671875191E1
6.111288359E1,-1.411875057E1,2.053125000E1,2.476875114E1
6.113288640E1,-1.533750057E1,2.152500153E1,2.364375114E1
6.115288781E1,-1.440000057E1,2.263125038E1,2.261250114E1
6.117288179E1,-1.410000038E1,2.311875153E1,2.270625114E1
6.119288467E1,-1.175625038E1,2.381250000E1,2.300625038E1
6.121288253E1,-1.055625057E1,2.448750114E1,2.270625114E1
6.123288848E1,-7.743750095E0,2.638125038E1,2.186250114E1
6.125289068E1,-6.731250286E0,2.741250038E1,2.124375153E1
6.127288850E1,-5.606250286E0,2.844375038E1,1.963125038E1
6.129289353E1,-4.650000095E0,2.956875038E1,1.790625000E1
6.131289215E1,-6.037500381E0,3.099375153E1,1.567500019E1
6.133288862E1,-6.675000191E0,3.170625114E1,1.494375038E1
6.135289240E1,-6.618750095E0,3.243750000E1,1.342500019E1
6.137289170E1,-5.643750191E0,3.200625229E1,1.344375038E1
6.139288664E1,-4.743750095E0,3.202500153E1,1.243125057E1
6.141288874E1,-4.031250000E0,3.305625153E1,1.231875038E1
6.143288759E1,-3.543750048E0,3.315000153E1,1.181250000E1
6.145289401E1,-2.962500095E0,3.298125076E1,1.222500038E1
6.147289468E1,-2.475000143E0,3.271875000E1,1.173750019E1
6.149289126E1,-2.100000143E0,3.236250305E1,1.192500019E1
6.151289442E1,-2.887500048E0,3.225000000E1,1.222500038E1
6.153289425E1,-2.906250000E0,3.243750000E1,1.273125076E1
6.155288953E1,-2.925000191E0,3.206250000E1,1.355625057E1
6.157289320E1,-3.562500238E0,2.968125153E1,1.719375038E1
6.159289211E1,-4.031250000E0,2.876250076E1,1.972500038E1
6.161288626E1,-4.537500381E0,2.683125114E1,2.257500076E1
6.163289015E1,-5.493750095E0,2.506875038E1,2.411250114E1
6.165288883E1,-8.962500572E0,2.341875076E1,2.433750153E1
6.167288401E1,-1.104375076E1,2.227500153E1,2.443125153E1
6.169288766E1,-1.121250057E1,2.253750038E1,2.373750114E1
6.171288562E1,-1.106250000E1,2.263125038E1,2.544375038E1
6.173289214E1,-1.070625019E1,2.191875076E1,2.585625076E1
6.175289303E1,-1.001250076E1,1.991250038E1,2.769375038E1
6.177288968E1,-9.450000763E0,1.946250153E1,2.810625076E1
6.179289406E1,-7.931250095E0,1.850625038E1,2.902500153E1
6.181289248E1,-7.106250286E0,1.732500076E1,2.945625114E1
6.183288804E1,-5.756250381E0,1.745625114E1,3.065625191E1
6.185289192E1,-5.081250191E0,1.711875153E1,3.046875191E1
6.187289095E1,-5.137500286E0,1.554375076E1,3.159375191E1
6.189288595E1,-4.631250381E0,1.565625095E1,3.078750038E1
6.191288820E1,-4.331250191E0,1.695000076E1,3.198750114E1
6.193288707E1,-3.731250048E0,1.696875000E1,3.116250038E1
6.195289369E1,-2.568750143E0,1.745625114E1,3.157500076E1
6.197289454E1,-1.781250119E0,1.672500038E1,3.097500038E1
6.199289096E1,-9.187500477E-1,1.721250153E1,3.168750191E1
6.201289453E1,0.000000000E0,1.796250153E1,3.116250038E1
6.203289390E1,7.875000238E-1,1.807500076E1,3.106875038E1
6.205288945E1,5.625000000E-1,1.779375076E1,3.146250153E1
6.207289334E1,4.687500298E-1,1.779375076E1,3.166875076E1
6.209289252E1,-7.875000238E-1,1.766250038E1,3.127500153E1
6.211288652E1,-1.931250095E0,1.646250153E1,3.258750153E1
6.213289019E1,-1.800000072E0,1.738125038E1,3.247500229E1
6.215288899E1,-1.781250119E0,1.792500114E1,3.247500229E1
6.217288447E1,-3.543750048E0,1.751250076E1,3.217500305E1
6.219288787E1,-4.781250000E0,1.831875038E1,3.155625153E1
6.221288531E1,-7.068750381E0,1.991250038E1,3.082500076E1
6.223289164E1,-8.081250191E0,2.135625076E1,3.039375114E1
6.225289281E1,-6.806250095E0,2.184375000E1,3.009375191E1
6.227288967E1,-3.806250095E0,2.137500000E1,3.110625076E1
6.229289407E1,-1.331250072E0,2.206875038E1,3.060000038E1
6.231289261E1,1.762500048E0,2.416875076E1,2.906250191E1
6.233288822E1,3.506250143E0,2.548125076E1,2.683125114E1
6.235289177E1,4.668750286E0,2.733750153E1,2.510625076E1
6.237289062E1,4.462500095E0,2.962500191E1,2.386875153E1
6.239288595E1,7.500000000E-1,3.136875153E1,2.191875076E1
6.241288810E1,-1.087500095E0,3.168750191E1,2.160000038E1
6.243288687E1,0.000000000E0,3.245625305E1,2.180625153E1
6.245289363E1,1.668750048E0,3.258750153E1,2.160000038E1
6.247289464E1,1.912500024E0,3.131250191E1,2.221875000E1
6.249289120E1,2.550000191E0,3.204375076E1,2.100000000E1
6.251289469E1,3.768750191E0,3.328125000E1,2.068125153E1
6.253289450E1,4.425000191E0,3.320625305E1,2.098125076E1
6.255288990E1,4.425000191E0,3.311250305E1,2.128125000E1
6.257289357E1,4.462500095E0,3.163125038E1,2.171250153E1
6.259289249E1,4.462500095E0,3.163125038E1,2.171250153E1
6.261288738E1,3.075000048E0,3.217500305E1,2.311875153E1
6.263289094E1,2.025000095E0,3.086250114E1,2.484375191E1
6.265288954E1,1.481250048E0,2.763750076E1,2.771250153E1
6.267288437E1,1.406250000E0,2.525625038E1,2.874375153E1
6.269288760E1,1.350000024E0,2.176875114E1,3.161250114E1
6.271288625E1,-7.500000298E-2,1.972500038E1,3.255000305E1
6.273289244E1,-5.025000095E0,1.813125038E1,3.316875076E1
6.275289358E1,-7.856250286E0,1.770000076E1,3.337500000E1
6.277289002E1,-8.175000191E0,1.796250153E1,3.436875153E1
6.279289433E1,-7.875000477E0,1.715625000E1,3.358125305E1
6.281289352E1,-8.643750191E0,1.548750019E1,3.481875229E1
6.283288873E1,-8.325000763E0,1.301250076E1,3.585000229E1
6.285289219E1,-6.525000095E0,1.194375038E1,3.646875000E1
6.287289088E1,-4.331250191E0,1.044375038E1,3.731250000E1
6.289288596E1,-4.312500000E0,1.016250038E1,3.639375305E1
6.291288921E1,-3.750000238E0,9.806250572E0,3.661875153E1
6.293288812E1,-3.506250143E0,9.075000763E0,3.742500305E1
6.295289476E1,-3.450000048E0,7.800000191E0,3.804375076E1
6.297289536E1,-2.756250143E0,7.893750191E0,3.744375229E1
6.299289164E1,-3.206250191E0,9.000000000E0,3.742500305E1
6.301289600E1,-2.325000048E0,9.656250000E0,3.793125153E1
6.303289515E1,-1.256250024E0,9.506250381E0,3.772500229E1
6.305289075E1,-6.375000477E-1,9.787500381E0,3.671250153E1
6.307289390E1,5.812500119E-1,9.262500763E0,3.804375076E1
6.309289248E1,1.706250072E0,1.048125076E1,3.731250000E1
6.311288721E1,2.587500095E0,1.014375019E1,3.671250153E1
6.313289055E1,2.475000143E0,1.005000019E1,3.701250076E1
6.315288770E1,1.012500048E0,1.057500076E1,3.742500305E1
6.317288132E1,-9.375000596E-1,9.506250381E0,3.712500000E1
6.319288384E1,-1.968750119E0,8.568750381E0,3.783750153E1
6.321288235E1,-1.631250024E0,9.862500191E0,3.751875305E1
6.323288877E1,-3.262500048E0,1.027500057E1,3.701250076E1
6.325289022E1,-6.168750286E0,1.066875076E1,3.680625153E1
6.327288634E1,-7.293750286E0,1.211250019E1,3.607500076E1
6.329289033E1,-1.006875038E1,1.378125095E1,3.553125000E1
6.331289025E1,-9.562500000E0,1.453125095E1,3.583125305E1
6.333288556E1,-6.337500095E0,1.488750076E1,3.613125229E1
6.335288845E1,-3.993750095E0,1.513125038E1,3.633750153E1
6.337288736E1,-1.031250000E0,1.612500000E1,3.541875076E1
6.339289326E1,1.162500024E0,2.011875153E1,3.315000153E1
6.341289453E1,2.325000048E0,2.253750038E1,3.211875153E1
6.343289381E1,1.387500048E0,2.508750153E1,2.975625038E1
6.345288766E1,-1.687500119E0,2.638125038E1,2.902500153E1
6.347288954E1,-3.881250143E0,2.743125153E1,2.829375076E1
6.349288548E1,-3.281250238E0,2.743125153E1,2.820000076E1
6.351288919E1,-1.331250072E0,2.748750114E1,2.810625076E1
6.353288991E1,-6.937500238E-1,2.878125191E1,2.718750191E1
6.355288580E1,-5.250000358E-1,2.795625114E1,2.750625038E1
6.357289045E1,3.562500179E-1,2.835000038E1,2.709375191E1
6.359289017E1,4.687500298E-1,2.863125038E1,2.658750153E1
6.361288503E1,7.312500477E-1,2.818125153E1,2.709375191E1
6.363288934E1,8.250000477E-1,2.780625153E1,2.700000191E1
6.365288880E1,7.125000358E-1,2.651250076E1,2.660625076E1
6.367288392E1,4.125000238E-1,2.458125114E1,2.865000153E1
6.369288745E1,5.250000358E-1,2.229375076E1,2.949375153E1
6.371288553E1,4.500000179E-1,2.036250114E1,3.082500076E1
6.373289208E1,-5.625000224E-2,1.650000000E1,3.159375191E1
6.375289311E1,-3.187500238E-1,1.438125038E1,3.202500153E1
6.377288944E1,-3.018750191E0,1.164375019E1,3.236250305E1
6.379289399E1,-4.706250191E0,1.068750000E1,3.217500305E1
6.381289247E1,-5.625000000E0,1.186875057E1,3.155625153E1
6.383288794E1,-5.212500095E0,1.231875038E1,3.103125191E1
6.385289155E1,-5.962500095E0,1.018125057E1,3.196875191E1
6.387289051E1,-5.981250286E0,9.468750000E0,3.157500076E1
6.389288592E1,-5.343750000E0,8.550000191E0,3.219375229E1
6.391288828E1,-3.506250143E0,7.687500477E0,3.211875153E1
6.393288742E1,-1.556250095E0,6.993750095E0,3.172500038E1
6.395288288E1,-1.387500048E0,5.700000286E0,3.135000038E1
6.397288663E1,-8.250000477E-1,5.268750191E0,3.165000153E1
6.399288529E1,-1.125000045E-1,5.531250000E0,3.075000191E1
6.401289064E1,2.625000179E-1,5.193750381E0,3.075000191E1
6.403289144E1,9.562500119E-1,5.475000381E0,3.054375076E1
6.405288791E1,8.812500238E-1,5.925000191E0,2.973750114E1
6.407289268E1,1.406250000E0,7.050000191E0,2.971875191E1
6.409289209E1,1.575000048E0,6.412500381E0,3.003750038E1
6.411288656E1,3.093750238E0,6.993750095E0,2.780625153E1
6.413289032E1,3.712500095E0,7.743750095E0,2.750625038E1
6.415288882E1,5.268750191E0,6.937500477E0,2.741250038E1
6.417288407E1,6.168750286E0,7.237500191E0,2.641875076E1
6.419288811E1,5.718750000E0,8.325000763E0,2.568750191E1
6.421288569E1,5.156250000E0,8.775000572E0,2.587500191E1
6.423289193E1,4.743750095E0,8.662500381E0,2.587500191E1
6.425289314E1,4.050000191E0,8.006250381E0,2.578125191E1
6.427288977E1,4.406250000E0,8.925000191E0,2.446875191E1
6.429289419E1,3.075000048E0,1.065000057E1,2.443125153E1
6.431289245E1,1.743750095E0,1.108125019E1,2.383125114E1
6.433288793E1,-1.162500024E0,1.183125019E1,2.441250038E1
6.435289155E1,-2.100000143E0,1.282500076E1,2.358750153E1
6.437289055E1,-2.156250000E0,1.374375057E1,2.276250076E1
6.439288580E1,-1.275000095E0,1.357500076E1,2.278125000E1
6.441288815E1,6.562500000E-1,1.408125019E1,2.328750038E1
6.443288734E1,1.893750072E0,1.483125019E1,2.165625000E1
6.445289381E1,3.843750238E0,1.507500076E1,2.135625076E1
6.447289488E1,4.500000000E0,1.627500153E1,2.002500153E1
6.449289134E1,5.475000381E0,1.841250038E1,1.828125000E1
6.451289464E1,5.456250191E0,2.051250076E1,1.766250038E1
6.453289383E1,3.637500048E0,2.156250000E1,1.702500153E1
6.455288951E1,2.793750048E0,2.191875076E1,1.591875076E1
6.457289304E1,2.906250000E0,2.220000076E1,1.601250076E1
6.459289196E1,4.875000000E0,2.261250114E1,1.511250019E1
6.461288602E1,4.987500191E0,2.233125114E1,1.451250076E1
6.463288953E1,5.850000381E0,2.161875153E1,1.441875076E1
6.465288841E1,6.037500381E0,2.180625153E1,1.462500095E1
6.467288323E1,7.331250191E0,2.191875076E1,1.331250095E1
6.469288695E1,7.143750191E0,2.182500076E1,1.321875095E1
6.471288492E1,7.162500381E0,2.191875076E1,1.280625057E1
6.473289143E1,7.837500095E0,2.201250076E1,1.291875076E1
6.475289267E1,7.612500191E0,2.073750114E1,1.252500057E1
